word,score,freq
cupboard,0.00021844141883775592,1
higher,0.00021836580708622932,2
roughnight,0.00021772961190436035,1
how,0.0002172046513948449,75
tried,0.0002166806274544797,5
walker,0.00021368365560192615,1
twins,0.0002135480935976375,2
monthly,0.00021346210269257426,1
inspections,0.00021343491971492767,1
cantwait,0.00021324222325347364,1
struggle,0.00021301480592228472,2
slit,0.00021284737158566713,1
like,0.00021197079292389494,114
didn't,0.00021110342640895396,1
@meganlynne4,0.00021103433391544968,1
intelligent,0.00021048086637165397,1
@p_nix17,0.00021041820582468063,1
clearly,0.00021014181975260727,5
duty,0.00020997136016376317,2
milk,0.00020962339476682246,1
ephesians,0.00020854250760748982,1
lets,0.000208400473184156,4
@charliesheen,0.0002079096739180386,1
weeks,0.0002074026067049317,8
holiday,0.00020713769431495165,5
natural,0.00020667545220476313,4
perceptions,0.00020620665600290522,2
hundred,0.00020610234267743572,7
opinion,0.0002060556234937394,4
crowds,0.00020489889720920473,1
differ,0.00020450710144359618,1
satanic,0.00020249199005775153,5
xyloto,0.0002002039946091827,2
8,0.00019931502281451686,9
lolllll,0.00019778957357630134,1
@chiquitaannshow,0.0001977679057745263,1
allowance,0.00019756772962864488,1
sinners,0.0001975491104531102,2
glass,0.00019733382214326411,1
confident,0.00019695372611749917,1
fills,0.00019670680921990424,1
casting,0.00019642122788354754,1
shoulder,0.00019352641902514733,2
mb,0.0001923365198308602,1
timmy,0.00019104995590168983,1
promsnotforawhile,0.00019094183517154306,1
furry,0.00019058992620557547,1
invest,0.0001903315569506958,1
@jbeasy_13,0.0001898476912174374,1
skool,0.00018945657939184457,1
volcano,0.00018888397607952356,1
pujols,0.00018661600188352168,1
kno,0.0001864821688286611,2
squeal,0.00018640593043528497,1
explanation,0.0001855989539762959,1
users,0.00018531478417571634,2
prof,0.00018523067410569638,1
chand,0.00018492486560717225,1
cookies,0.00018443276348989457,1
starting,0.00018316544185381645,4
anymore,0.0001814807581794753,8
arrest,0.00018098037980962545,1
cos,0.00018087383068632334,1
ipod,0.00017714480803050493,5
undertake,0.00017701859178487211,1
nation,0.00017677820869721472,1
monumental,0.00017672947433311492,1
1.5,0.00017643658793531358,1
veo,0.00017617575940676033,1
hmmn,0.00017582063446752727,1
parasitic,0.00017382889927830547,1
fallen,0.0001737849524943158,1
collision,0.00017341910279355943,1
spiral,0.00017271838441956788,1
female,0.00017210493388120085,1
evry,0.00017134269000962377,1
safer,0.0001712474913801998,1
pinterest,0.00017062645929399878,1
sydrome,0.00017059699166566133,1
@ladyxbx,0.00017043667321559042,1
drakedepression,0.0001701214350759983,1
voodoo,0.00016993934696074575,1
weep,0.00016828038496896625,1
fuckeverything,0.00016774186224211007,1
ukulele,0.00016729955677874386,1
vida,0.0001666674652369693,1
progress,0.00016536859038751572,1
jax,0.00016446306835860014,1
campbell,0.00016375571431126446,1
"""-master",0.00016324262833222747,1
windows,0.00016273398068733513,1
presence,0.00016184838023036718,1
denial,0.0001609780447324738,1
set,0.00016055346610041203,7
desktop,0.00015979798627085984,1
thich,0.00015958819130901247,1
wen,0.00015915268916918043,6
hypnotherapy,0.0001581196120241657,1
hackney,0.0001577191287651658,1
unavailable,0.00015728043217677623,1
sporting,0.00015604837972205132,1
recieved,0.00015540685853920877,1
board,0.00015497338608838618,1
sincerely,0.00015407604951178655,2
proves,0.00015337159857153893,1
angust,0.00015329979942180216,1
temporary,0.00015327840810641646,1
psn,0.0001501725346315652,1
size,0.00014988864768383792,2
fast,0.00014874031958242995,5
competition,0.00014852843014523387,1
stronger,0.00014807071420364082,1
dumpit,0.000146831211168319,1
dec,0.00014650692173745483,1
',0.00014637707933780794,37
finance,0.00014636329788686453,2
woah,0.00014633584942203015,1
express,0.0001460702544591186,6
timing,0.00014606877812184393,1
coincidence,0.00014509509492199868,1
holy,0.00014386558905243874,2
pics,0.0001436204183846712,1
ps3,0.00014285938232205808,1
suddenly,0.0001426888702553697,2
mine,0.0001411966483525854,6
chivalry,0.000138610033900477,1
thedarkside,0.0001381663023494184,1
brush,0.00013726219185627997,1
goal,0.00013716840035726818,2
refuse,0.00013606798377926074,3
prisoner,0.00013551428855862468,1
trustme,0.00013545472756959498,1
tries,0.00013510613644029945,1
justlikebefore,0.0001350606617052108,1
ruscrooged,0.00013471057172864676,1
fooled,0.00013422264601103961,1
@coops_tv,0.00013414699060376734,1
@rezamarashi,0.0001328353100689128,1
ii,0.0001322327998423134,3
football,0.00013216714986204656,6
...........,0.00013159257650841027,1
dior,0.0001311147934757173,1
collegetown,0.00013087539991829544,1
phb,0.00013042478531133384,1
noone,0.0001296299979003379,2
@rojustdgaf,0.00012907938798889518,1
stankâ€â€,0.00012898327258881181,1
niagara,0.0001287330233026296,1
usa,0.0001285570178879425,1
@me,0.0001284745812881738,1
recipes,0.00012745408457703888,1
imo,0.00012724292173516005,1
pulse,0.0001271649671252817,1
mentally,0.0001266807084903121,1
totaled,0.0001262574369320646,1
egypt,0.00012574919674079865,1
stitches,0.00012525866623036563,1
viewing,0.00012503223842941225,1
mw3,0.0001245685707544908,1
krave,0.00012431915092747658,1
thesis,0.0001235164381796494,1
weight-,0.00012349747703410685,1
wrote,0.00012312313810980413,2
books,0.00012306312710279598,5
cool;d,0.00012303874245844781,1
weekly,0.00012253188469912857,1
personally,0.00012252414308022708,1
#hate,0.00012239419447723776,1
@tweak81,0.00012197656178614125,1
whaaaaaaat,0.00012067941133864224,1
nobody,0.00012039622902193514,2
50,0.00012029673234792426,2
honestly,0.00011974719818681478,5
hime,0.00011919545795535669,1
mode,0.00011875841300934553,1
benfica,0.00011861100210808218,1
fighting,0.00011857221215905156,3
diorhomme,0.00011826970876427367,1
topshop,0.00011785700189648196,1
crashed,0.00011756890307879075,1
reasonable,0.0001173696800833568,1
followers,0.00011656288726650625,3
cbl,0.00011607405031099916,1
3x,0.0001159847597591579,1
scratch,0.00011521503620315343,1
nowww,0.00011452646140241995,1
bardstown,0.00011442751565482467,1
©,0.00011416360212024301,2
steals,0.00011416317283874378,1
youu,0.00011392991837055888,3
@ellahogan28,0.00011383078526705503,1
security,0.00011342399375280365,1
strep,0.00011266137880738825,1
@thomfooled,0.0001115752020268701,1
churches,0.0001109706936404109,1
lap,0.00011048235319321975,1
beggars,0.00011016538337571546,1
highscore,0.00010866735101444647,1
directv,0.0001082295275409706,1
government,0.00010813884728122503,1
hermes,0.00010779111471492797,1
s.o.a.b,0.00010763310274342075,1
jaffar,0.00010743181337602437,1
420,0.00010689690680010244,1
pumpkin,0.00010665048330338323,2
ard,0.00010537970956647769,1
champion,0.00010473318252479658,1
context,0.00010463769285706803,1
took,0.00010401681209752194,12
frank,0.00010400327300885692,1
neighbors,0.0001039040980685968,2
vessel,0.00010369952360633761,1
enero,0.00010358724830439314,1
gharbzadegi,0.00010358029248891398,1
lies,0.00010346743238187628,5
reflective,0.00010335929255234078,1
thomas,0.00010323642345611006,1
strongly,0.00010296989785274491,1
forsaken,0.00010288420889992267,1
grandfather,0.00010286060569342226,1
classes,0.00010269949490293584,2
ad,0.0001019129776977934,1
gutted,0.00010186938743572682,1
foreal,0.00010152126924367622,1
@mackenziekeys,0.00010148121509701014,1
hitt,0.00010146932618226856,1
worried,0.00010117112105945125,1
pleaser,0.00010113628377439454,1
depends,0.00010094899334944785,1
esar,0.00010032987120212056,2
imagine,0.00010015042547214155,3
temp,9.99592593871057e-05,1
minded,9.937803451975924e-05,2
compliment,9.886070438369643e-05,1
everything,9.846868679730392e-05,12
defined,9.752136247698218e-05,1
cpl,9.744703856995329e-05,1
stirs,9.716557542560622e-05,1
bukhari,9.693465472082607e-05,2
#smash,9.687734564067796e-05,1
sorrypenny,9.660351497586817e-05,1
uncomfortable,9.643823432270437e-05,1
slight,9.600586054148152e-05,1
moodyme,9.587976819602773e-05,1
ind.,9.577436867402866e-05,1
horseradish,9.539451275486499e-05,1
@fibro_elo,9.522951188500883e-05,2
thers,9.443988528801128e-05,1
looking,9.407363937810395e-05,12
tops,9.372076601721346e-05,1
sinâ€,9.344726277049631e-05,1
@jonlouis54180,9.324368875240907e-05,1
baristas,9.31587492232211e-05,1
charge,9.312906331615523e-05,2
claim,9.250953735318035e-05,1
chem,9.241875523002818e-05,1
feelit,9.23144762055017e-05,1
sign,9.160884292214178e-05,2
valuable,9.096523717744276e-05,1
repeated,9.096150461118668e-05,1
pretty,9.037885627726105e-05,9
buses,9.014397437567823e-05,1
jumper,9.006581967696548e-05,1
indiana,8.990550122689456e-05,1
ages,8.937277743825689e-05,2
famous,8.871126919984818e-05,1
z,8.869041630532593e-05,1
pike,8.848172728903592e-05,1
kolkata,8.844793046591803e-05,1
thnks,8.822832023724914e-05,1
4get,8.800810610409826e-05,1
shortstory,8.77785132615827e-05,1
succes,8.741135388845578e-05,1
root,8.738429378141177e-05,2
keeping,8.710636899422752e-05,4
misha,8.695165979588637e-05,1
bornmad,8.611808152636513e-05,1
solutions,8.579645509598777e-05,1
relatives,8.571183570893481e-05,1
london,8.560577407479286e-05,2
performs,8.513047941960394e-05,1
woods,8.492445306274021e-05,2
shah,8.474213245790452e-05,1
mariah,8.46860057208687e-05,1
campaign,8.406946290051565e-05,1
proud,8.31026554806158e-05,1
quincey,8.30796270747669e-05,1
rung,8.290493860840797e-05,1
viva,8.27346375444904e-05,1
whatsoever,8.262067422037944e-05,1
companies,8.147366315824911e-05,1
dumbfounded,8.142956357914954e-05,1
pussies,8.10278215794824e-05,1
iim,8.071502907114336e-05,1
plate,8.0228885053657e-05,3
foothold,7.939452189020813e-05,1
ans,7.909739406386507e-05,2
happen,7.884063206802239e-05,10
gambling,7.83397481427528e-05,1
goood,7.833311974536628e-05,1
clatter,7.785495836287737e-05,1
doa,7.75487715145573e-05,1
pissing,7.719645509496331e-05,1
80,7.699519483139738e-05,1
instagramm,7.698701665503904e-05,1
street,7.618634845130146e-05,3
squad,7.617915252922103e-05,1
oxygen,7.569930312456563e-05,1
@vintagececilia,7.548938447143883e-05,1
automatic,7.453867874573916e-05,1
savehiphop,7.45099678169936e-05,1
bull,7.312140223802999e-05,1
derwent,7.299961725948378e-05,1
dexter,7.255769742187113e-05,1
bare,7.242981519084424e-05,1
@tylerkardnoir,7.214264769572765e-05,1
breather,7.212512718979269e-05,1
disco,7.18575538485311e-05,1
tailgating,7.178611849667504e-05,1
grant,7.172227196861058e-05,1
@espn,7.16377908247523e-05,1
cherishit,7.145125709939748e-05,1
falls,7.137563443393447e-05,2
sent,7.127185435820138e-05,4
demands,7.07652943674475e-05,1
watchondemand,7.058253686409444e-05,1
spoke,7.052209548419341e-05,1
photo,7.002994288995978e-05,2
recovery,6.970104141146294e-05,4
stay,6.957757928679105e-05,12
isitchristmasyet,6.923179898876697e-05,1
gradually,6.906691851327196e-05,1
woooow,6.88270665705204e-05,1
rot,6.870905053801835e-05,1
nw,6.866215517220553e-05,2
gram,6.861964357085526e-05,1
title,6.838533590780571e-05,1
sight,6.826714525232092e-05,1
gran,6.712235335726291e-05,1
min,6.679999125935865e-05,4
@jamrockrover,6.642553489655256e-05,1
cong,6.562223279615864e-05,1
sugar,6.558317788100491e-05,3
starve,6.548259261762723e-05,1
woken,6.54515897622332e-05,1
stone,6.50422734906897e-05,1
sprialofdoom,6.421360012609512e-05,1
slip,6.418304110411555e-05,1
announcing,6.38939454802312e-05,1
mac,6.347879752865992e-05,2
oven,6.313413905445486e-05,1
existence,6.283830589381978e-05,1
ipods,6.283397538453528e-05,2
defence,6.210459105204791e-05,1
@emilysandvold,6.19271959294565e-05,1
dyed,6.174363079480827e-05,1
rq,6.172360008349642e-05,1
orientated,6.145718361949548e-05,1
bother,6.117226803326048e-05,3
clams,6.115009127825033e-05,5
testttttt,6.0954716900596395e-05,1
bio,6.087381552788429e-05,1
returned,6.086668508942239e-05,1
notebooks,6.075418059481308e-05,1
noooooo,6.071350799174979e-05,1
lifesecret,6.0320697230054066e-05,1
authorship,5.9731442888733e-05,1
ladder,5.9670841437764466e-05,1
harvest,5.965993841527961e-05,1
green,5.9153043821424944e-05,4
example,5.9078231326263143e-05,3
flowers,5.893668640055694e-05,1
highest,5.8531304603093304e-05,2
selby,5.833408431499265e-05,1
drama,5.8229275358219944e-05,3
wks,5.804089596495032e-05,1
mark,5.778114064014517e-05,1
happens,5.7654144863287606e-05,3
0800,5.699999019270763e-05,1
oregonducks,5.692873310181312e-05,1
ousted,5.66725866519846e-05,1
years,5.665367603507382e-05,22
me&leading,5.6499735364923254e-05,1
ion,5.640463264455775e-05,2
x2,5.6018085160758346e-05,1
detectivebert,5.5718544899718836e-05,1
shaking,5.556830728892237e-05,1
marriage,5.529748887056485e-05,1
soho,5.523953223018907e-05,1
stopp,5.511740891961381e-05,1
shiz,5.455267455545254e-05,1
2u,5.4464991990244016e-05,1
delivered,5.3822630434297025e-05,1
pureanger,5.372754458221607e-05,1
marketing,5.3668466080125654e-05,2
complicated,5.360395152820274e-05,1
ahn,5.348838749341667e-05,1
finest,5.305637023411691e-05,1
calling,5.3024879889562726e-05,2
fumin,5.289146793074906e-05,1
venus,5.2866340411128476e-05,1
takes,5.2862904491727626e-05,6
helps,5.255301402939949e-05,3
hella,5.2237202908145264e-05,1
drew,5.176081322133541e-05,1
permission,5.17086373292841e-05,1
fibro,5.160509022061888e-05,2
wkr,5.1287592214066535e-05,1
magnus,5.085009252070449e-05,2
--it,5.084602162241936e-05,1
nixon,5.039842077773452e-05,12
wan,5.030909233028069e-05,1
anyways,4.9951679102377966e-05,1
belief,4.969896326656453e-05,1
progressive,4.9431466322857887e-05,1
mstww,4.939707287121564e-05,1
surviving,4.9248948926106095e-05,1
islands,4.9057325668400154e-05,1
ora,4.846940282732248e-05,1
androids,4.79434420412872e-05,1
oireachtas,4.762074240716174e-05,1
sake,4.736757976697703e-05,2
encounter,4.72189458378125e-05,1
buttonmode,4.710758003056981e-05,1
consciousness,4.6861554437782615e-05,1
if,4.668188209760303e-05,102
arranging,4.6639695938210934e-05,1
@summer_kanee,4.654064105125144e-05,1
@manicdj99,4.628753595170565e-05,1
oregon,4.6254666813183576e-05,1
tornado,4.620641266228631e-05,1
relationship,4.620182759632977e-05,2
myl,4.595412974595092e-05,1
wuh,4.5763477828586474e-05,1
@kerrianntattrie,4.550225639832206e-05,1
nus,4.535944390227087e-05,1
blah,4.509435802901862e-05,1
qualifier,4.4753847760148346e-05,1
interim,4.4689564674627036e-05,1
triggerword,4.462678043637425e-05,1
united,4.441167948243674e-05,2
@kaylavictoriam,4.4385047658579424e-05,1
sink,4.40643634647131e-05,1
exception,4.38882561866194e-05,1
observation,4.366699431557208e-05,1
@meghanes,4.3515381548786536e-05,1
@catvix,4.3478157749632373e-05,1
ultra,4.341817839303985e-05,1
reasons,4.339961378718726e-05,1
spree,4.339890438131988e-05,1
associating,4.332078242441639e-05,1
coat,4.3115294829476625e-05,1
@edincali,4.285566319595091e-05,1
@aimeetweets4u,4.267876283847727e-05,1
td,4.251028724411299e-05,2
oxford,4.245083255227655e-05,1
present'',4.240918133291416e-05,1
tempted,4.232770515955053e-05,1
vehicle,4.2165171180386096e-05,2
ready,4.208568046237815e-05,16
@j_cabs2,4.202195123070851e-05,1
@cocopie1,4.2017392843263224e-05,1
departing,4.181711847195402e-05,1
invaded,4.177043592790142e-05,1
ironing,4.1494928154861555e-05,1
overcoming,4.1336363210575655e-05,1
surveys,4.12492281611776e-05,6
onemorereasontohateu,4.1242383304052055e-05,1
task,4.114782223041402e-05,2
conceding,4.108288339921273e-05,1
checked,4.0998763779498404e-05,2
winners,4.039175473735668e-05,1
succumb,3.9859463868197054e-05,1
adele,3.9844751881901175e-05,1
@bubbly_ank,3.969687895732932e-05,1
sixteen,3.969352474086918e-05,1
2jump,3.946742435800843e-05,1
juice,3.9249349356396124e-05,1
again-,3.9245584048330784e-05,1
ew,3.915303386747837e-05,1
bbc,3.902698517777026e-05,1
term,3.887056664098054e-05,1
neutralise,3.8640373531961814e-05,1
assist,3.852136433124542e-05,1
coordinator,3.85077582905069e-05,1
driver,3.846928301953767e-05,5
we,3.82670410576032e-05,104
chose,3.821731297648512e-05,1
roll,3.8195878005353734e-05,1
mayb,3.815286618191749e-05,1
fractured,3.788695903494954e-05,1
@tiaruggiero,3.729832315002568e-05,1
acacia,3.7078621971886605e-05,1
@ffc_dave,3.686014315462671e-05,1
gr,3.6514215025817975e-05,1
lift,3.6010540497954935e-05,1
@kateupton,3.600043055485003e-05,1
matt,3.597118120524101e-05,1
paranormalromance,3.5838329495163634e-05,1
star,3.5820035918732174e-05,4
av,3.571401975932531e-05,1
xfactor,3.564099461073056e-05,1
@joestrauss,3.51653216057457e-05,1
sooo,3.497779289318714e-05,2
peacock,3.4888758818851784e-05,1
society,3.4873601786481835e-05,3
@mhezlop,3.475105404504575e-05,1
ukelele,3.454542820691131e-05,1
combat,3.433693200349808e-05,1
unrelated,3.417546395212412e-05,1
givemesnacks,3.408534394111484e-05,1
joel2,3.386411117389798e-05,1
exact,3.374495645402931e-05,1
@camillewhitty,3.3682365028653294e-05,1
ri,3.358566391398199e-05,1
---he,3.357421883265488e-05,1
@mann,3.3540422009536996e-05,1
paperproblems,3.344282595207915e-05,1
1st,3.343748934270252e-05,3
slide,3.3361193345626816e-05,1
wounds,3.311285763629712e-05,1
specializes,3.306266080471687e-05,1
do,3.274976860247556e-05,258
gloucestershire,3.249360452173278e-05,1
added,3.249163728469284e-05,2
fee,3.240247679059394e-05,1
sincere,3.231867231079377e-05,1
@mermaidmccall,3.230064612580463e-05,1
explosive-,3.22876512655057e-05,1
handing,3.158150260181477e-05,3
gal,3.1561950891045853e-05,1
@mnolan12,3.15619217872154e-05,1
@chiller58_lfc,3.155347440042533e-05,1
mono,3.151389319100417e-05,1
seat,3.1507328458246775e-05,2
â£71,3.147621464449912e-05,1
@rccrazy30,3.1438874430023134e-05,1
clears,3.139732507406734e-05,1
upstairs,3.138984538963996e-05,1
form,3.138688286223138e-05,3
diamonds,3.128985554212704e-05,1
posing,3.125633156741969e-05,1
generations,3.11502481054049e-05,1
fluffy,3.1045314244693145e-05,1
passionate,3.0961076845414937e-05,1
consummating,3.090680547757074e-05,1
boston,3.073331026826054e-05,1
@marisashawn_xo,3.057859430555254e-05,1
improve,3.0493445592583157e-05,1
de,3.035651934624184e-05,1
@sevik,3.034068868146278e-05,1
quickest,3.0306802727864124e-05,1
tools,3.019062387465965e-05,1
imprudent,3.0156565117067657e-05,1
cable,2.992243753396906e-05,1
lips,2.9878614441258833e-05,1
@honey_baddazz21,2.985374885611236e-05,1
won,2.977725580421975e-05,5
differently,2.967444481782877e-05,2
argue,2.9574877771665342e-05,1
veloce,2.9467175409081392e-05,1
upside,2.932407551270444e-05,1
meet,2.9159735078110316e-05,11
],2.884445899127286e-05,5
@liltunechi,2.8786909751943313e-05,1
moody,2.8732174541801214e-05,1
give,2.8520730981198397e-05,25
domain,2.8511163691291586e-05,1
having,2.8377350003398286e-05,15
obeys,2.832110731105786e-05,5
offered,2.8247333830222487e-05,1
caffeinewithdrawl,2.815724838001188e-05,1
westminster,2.8058568204869516e-05,1
estella,2.8051472327206284e-05,1
hopefully,2.7980170367906492e-05,3
complainttweet,2.7909554773941636e-05,1
@tjsnipes,2.785578544717282e-05,1
toc,2.7809115636046045e-05,1
:|,2.745336951193167e-05,2
sending,2.7208841553753398e-05,3
capable,2.7204014259041287e-05,2
botyled,2.7152580514666624e-05,1
â€œ@iam_tpc,2.7097408747067675e-05,1
scriptures,2.7064183086622506e-05,1
bury,2.7009700943381176e-05,2
unimaginable,2.6817409889190458e-05,1
barcadi,2.6814279408426955e-05,1
steakout,2.679707540664822e-05,1
surprisingly,2.6559655452729203e-05,1
handball,2.6546689696260728e-05,1
reminds,2.6391422579763457e-05,1
orange,2.636667704791762e-05,1
ethics,2.6141411581193097e-05,1
@mitchcain,2.6018406060757115e-05,1
murdered,2.594913348730188e-05,1
bought,2.5871921593534353e-05,10
hungry,2.5864992494462058e-05,1
ink,2.58167419815436e-05,2
@kohls_official,2.5782121156225912e-05,1
u2,2.5584628019714728e-05,2
support,2.5502137153428823e-05,6
@scrooodles,2.5478992029093206e-05,1
â€œ@travelligence,2.545695679145865e-05,1
says,2.545592578826472e-05,5
instance,2.5200333766406402e-05,1
simply,2.5145969630102627e-05,1
widen,2.509626756364014e-05,1
@heyimtiksha,2.495524131518323e-05,1
dese,2.4838947865646333e-05,1
importance,2.4722201487747952e-05,1
@forever21,2.462690645188559e-05,1
provide,2.4445020244456828e-05,1
reefer,2.4425256924587302e-05,1
"""helps",2.4241608116426505e-05,1
gentle,2.42346795857884e-05,1
ybf8,2.4213748474721797e-05,1
20/20,2.4144806957338005e-05,1
education,2.4128679797286168e-05,1
holding,2.409903481748188e-05,4
hulu,2.404091901553329e-05,1
ughhhhhhhhhh,2.4013254005694762e-05,1
fuxxin,2.3970394977368414e-05,1
stick-,2.3778007744112983e-05,1
catch,2.3660433612349152e-05,6
wiiiiiide,2.357411358389072e-05,1
wins,2.347286863368936e-05,1
bake,2.318876977369655e-05,1
objects,2.3149948901846074e-05,1
their,2.3000718395281976e-05,53
lifestyle,2.296051025041379e-05,1
@lucaaas_21,2.2812326278653927e-05,1
possibly,2.2788207729718124e-05,2
dvd,2.246010808448773e-05,1
bone,2.2290336346486583e-05,1
@89jesstastic,2.217168548668269e-05,1
@postofficeindia,2.2151330995257013e-05,1
company,2.2145801267470233e-05,1
@simoncowell,2.1986856154398993e-05,1
hav,2.1961415086479974e-05,2
@nbccommunity,2.1919964638072997e-05,1
jerry,2.1854357328265905e-05,2
coined,2.162787495763041e-05,1
basis,2.160035728593357e-05,2
subject,2.1548158656514715e-05,2
poo,2.1472784283105284e-05,1
smart,2.1452156943269074e-05,1
useful,2.138536910933908e-05,1
effortâ€i,2.1349478629417717e-05,1
second,2.1293112922649016e-05,9
prolly,2.1288502466632053e-05,2
behappy,2.1169616957195103e-05,1
onceagain,2.115426104865037e-05,1
whereva,2.0889023289782926e-05,1
exposã,2.0566612874972634e-05,1
languages,2.053900243481621e-05,1
screamingwithrage,2.0406570911291055e-05,1
booth,2.0382556613185443e-05,1
advice,2.0334007786004804e-05,1
acts,2.031434269156307e-05,2
website,2.0278069541745936e-05,2
complete,2.002885285037337e-05,5
undermines,2.0008361389045604e-05,1
ws,1.9980936485808343e-05,1
taken,1.9976770545326872e-05,3
@yurianna_f,1.9973027519881725e-05,1
plus,1.9901388441212475e-05,1
repairs,1.9822926333290525e-05,1
walls,1.9709146727109328e-05,1
@trueglambert3,1.955582047230564e-05,1
@idgaf_nigga,1.948841781995725e-05,1
printer,1.938649802468717e-05,2
xxx,1.927166522364132e-05,1
teamjuici,1.9258966858615167e-05,1
dx,1.9226128642912954e-05,1
silvio,1.9201665054424666e-05,1
chip,1.911644358187914e-05,1
bham,1.875795715022832e-05,1
@biglee424,1.8727738279267214e-05,1
twitter!couldnt,1.870212690846529e-05,1
roberta,1.869166226242669e-05,1
@lumam73,1.8682314475881867e-05,1
pleased,1.8631526472745463e-05,1
@kerrylovell,1.8509177607484162e-05,1
asos,1.841932981960781e-05,2
accomplish,1.8365704818279482e-05,1
bixches,1.830563269322738e-05,1
chucksmic,1.8263894162373617e-05,1
tan,1.8167274902225472e-05,1
unborn,1.8138691302738152e-05,1
diffusion,1.8072900275001302e-05,1
@mr_smerke3,1.806123327696696e-05,1
11:30,1.805071224225685e-05,1
spreads,1.7824018868850544e-05,1
character,1.781264957874858e-05,3
built,1.7647525510255946e-05,2
@mccance23,1.764074659149628e-05,1
youngapprentice,1.7623833628022112e-05,1
@sarahrydurr,1.750658339005895e-05,1
barking,1.7434434994356707e-05,1
â€œ@reneet18,1.726279515423812e-05,1
cycle,1.711870208964683e-05,1
franska,1.7099549950216897e-05,1
saving,1.7028303773258813e-05,1
eber,1.6962618246907368e-05,1
besides,1.6904470612644218e-05,1
putting,1.6849951293806953e-05,8
else,1.678674838753328e-05,7
characteristics,1.6650656107231043e-05,1
layers,1.6515556126250885e-05,2
panda,1.637036621104926e-05,1
india,1.621246883587446e-05,1
hitthedvdplayer,1.619876093172934e-05,1
@att,1.6076306565082632e-05,1
mater,1.6026009689085186e-05,1
modem,1.5975325368344784e-05,1
â€œ@chrismcdevitt,1.5875648387009278e-05,1
f*d,1.585525751579553e-05,1
kider,1.5799401808180846e-05,1
ect,1.5748615624033846e-05,1
sixty,1.563066507515032e-05,1
am,1.536515139581993e-05,66
save,1.5316080154864016e-05,7
@xlottie_brownx,1.5233231351885479e-05,1
natureissatanschurch,1.5204990631900728e-05,1
ham,1.5166613593464717e-05,1
acknowledge,1.5124706806091126e-05,1
@lindseyhard08,1.5106340470083524e-05,1
environment,1.5012837138783652e-05,1
maintenance,1.4931387340766378e-05,1
@melanieslates,1.4839903087704442e-05,1
nowâ€,1.4786945030209608e-05,1
dnd,1.47237406054046e-05,1
intrigue,1.4638761967944447e-05,1
rememered,1.4621073205489665e-05,1
alma,1.4590692444471642e-05,1
removed,1.455896739344098e-05,2
maker,1.4508881577057764e-05,1
cookerâ€,1.4503318197967019e-05,1
witnessed,1.441657241230132e-05,1
gonnaslapabitch,1.4415435543924104e-05,1
slowly,1.435317699360894e-05,1
were,1.4338331697528797e-05,19
y',1.4251842165435846e-05,5
vdd,1.421406432200456e-05,1
@thequeenhutras,1.4174672287481371e-05,1
@poeticninja,1.417193743691314e-05,1
@fyeahtourist:,1.4022301002114546e-05,1
ryt,1.3987850252306089e-05,1
@henrywalmsley,1.3975329238746781e-05,1
allows,1.3957426884777155e-05,3
quality,1.3945589603281406e-05,5
beds,1.3938896699983161e-05,1
i've,1.3909609151596669e-05,1
-at,1.39011608553119e-05,1
toe,1.3869913345843088e-05,1
behavior.â€,1.3766168194706552e-05,1
buble,1.3731080798606854e-05,1
etc,1.370845620840555e-05,1
coles,1.3679645235242788e-05,1
fuuuuuuuuuuuuuu,1.3634450624522287e-05,1
pond,1.3554063116316684e-05,1
remotely,1.3550589756050613e-05,1
item,1.3550119547289796e-05,1
-we,1.3457831300911494e-05,1
infants,1.3451851373247337e-05,1
@britanylynnn,1.3389194464252796e-05,1
wooden,1.317012902291026e-05,1
realtion,1.3068788575765211e-05,1
usc,1.2950494237884413e-05,1
@wpxi,1.2917174899484962e-05,1
@jenellethemodel,1.2797608178516384e-05,1
knock,1.2758671042926531e-05,3
canvas,1.2752814200212015e-05,1
iv,1.2698138561972883e-05,1
good'night,1.2677102859015577e-05,1
oldpeoplesuck,1.2561925359477755e-05,1
@jamal_r,1.2535913811007049e-05,1
boundaries,1.2466598491300829e-05,1
wat,1.2457545381039381e-05,2
addition,1.2384462934278417e-05,1
@jayeleighb,1.2161584891146049e-05,1
commenting,1.2124503882660065e-05,1
@lordjerith,1.2121308827772737e-05,1
hers,1.1969505976594519e-05,1
apind,1.1862679457408376e-05,1
@teel2chainz,1.1824164175777696e-05,1
@markstress,1.1819109204225242e-05,1
escape,1.1813696119133965e-05,6
adjust,1.1679627277771942e-05,1
gwetta,1.1617677955655381e-05,1
@alliesteuer,1.1511464435898233e-05,1
stole,1.1499195352371316e-05,2
@tinkyjen,1.125761446019169e-05,1
route,1.1140456535940757e-05,2
anywayss,1.1054612514271867e-05,1
protective,1.1054289643652737e-05,1
fees,1.0960427971440367e-05,1
imagining,1.0873688552237581e-05,1
deserve,1.0867631502264885e-05,2
sinitta,1.0816349458764307e-05,1
raaah,1.0763749742181972e-05,1
fuxkin,1.0687665508157806e-05,1
asserts,1.063924082700396e-05,1
donâ€,1.0464616480021505e-05,2
dragging,1.0411290531919803e-05,1
include,1.036524281516904e-05,1
@brookephelan,1.0362587090639863e-05,1
stuck,1.0336651939724106e-05,1
na,1.0330832553768532e-05,36
personality,1.0189904969593044e-05,1
stupidiy-,1.0144094630959444e-05,1
