word,score,wordCount,SVM_Rank
cola,-6.291832528466295,25,17191
recieved,-6.297535060702064,25,17192
orangey,-6.298832723357256,13,17193
technically,-6.299433573624546,12,17194
leading,-6.2995074231060855,15,17195
halves,-6.301823951207878,2,17196
worths,-6.302588863689847,1,17197
hippie,-6.304406389575387,1,17198
ranges,-6.305165237850841,1,17199
saly,-6.308033544040282,1,17200
newf,-6.308402807876115,1,17201
nights,-6.308443083881471,10,17202
hair,-6.310056489657406,52,17203
rings,-6.310463869313228,6,17204
luke,-6.3112475062050954,2,17205
braggs,-6.312235667070669,1,17206
harvesting,-6.3128868776149805,1,17207
endorsements,-6.313183408780226,1,17208
distracted,-6.314018991775805,3,17209
weired,-6.319659174565093,1,17210
connection,-6.3211722008197855,7,17211
conditioned,-6.323261712321752,2,17212
moistening,-6.323548202740174,1,17213
whim,-6.324238010530959,11,17214
commands,-6.324454860811721,2,17215
said,-6.32456655298388,551,17216
thinned,-6.32750016977497,1,17217
becuase,-6.327866097888134,7,17218
problematic,-6.328706319311349,7,17219
eliciting,-6.3328804502417135,1,17220
descriptions,-6.3336863775982515,16,17221
respiratory,-6.335612191609384,1,17222
stolen,-6.337853484408264,6,17223
ceased,-6.338061410540331,1,17224
altering,-6.338806298620121,2,17225
trunk,-6.3392355860687255,1,17226
gingerbread,-6.340194234081638,70,17227
anguish,-6.343388815974567,13,17228
facebook,-6.345049227632522,1,17229
fanny,-6.345148106363083,1,17230
bottling,-6.345899997392693,6,17231
spherical,-6.355379442704458,6,17232
park,-6.3570820031374975,6,17233
mister,-6.357955741593295,2,17234
produts,-6.360418528980642,1,17235
transit,-6.360725999166189,6,17236
silicon,-6.3610206440444665,3,17237
sided,-6.362017076955169,4,17238
shards,-6.362151117805231,13,17239
russia,-6.362206528132599,1,17240
jackie,-6.364868122793165,1,17241
tully,-6.36653817027825,26,17242
vacation,-6.366924350009756,22,17243
choices,-6.3710617405383845,35,17244
oxidation,-6.372478597755881,2,17245
played,-6.373701122664941,3,17246
bubble,-6.375161570741046,64,17247
pyrex,-6.3770312018175765,10,17248
affected,-6.379199995692192,30,17249
utah,-6.380518650396201,1,17250
judged,-6.383395620401145,1,17251
processes,-6.384695161049496,10,17252
sleeps,-6.385361310716853,2,17253
speaks,-6.38660812645443,2,17254
tim,-6.388269504090859,6,17255
thumbnail,-6.388450781602623,6,17256
plop,-6.389431651727317,2,17257
seasonally,-6.391171204143924,2,17258
leaves,-6.391653205038803,179,17259
domenica,-6.3922819509062725,1,17260
nothing,-6.395561321475526,454,17261
carob,-6.400802332476173,3,17262
fredericks,-6.402369119536873,1,17263
cooked,-6.4041077062484915,168,17264
crusts,-6.405233347918072,2,17265
uranium,-6.406144311949286,3,17266
approximately,-6.406226947638652,26,17267
pero,-6.410574448415968,1,17268
dragging,-6.411502735471344,1,17269
milkier,-6.415005784320886,1,17270
giving,-6.415501932898951,251,17271
seam,-6.416520104987109,4,17272
unsimilar,-6.417276960098441,1,17273
12,-6.4173353833675355,431,17274
mental,-6.418910812413378,1,17275
picture,-6.425500340657785,154,17276
repercussions,-6.427114945300609,1,17277
catering,-6.427927286762198,7,17278
backs,-6.42846700428046,1,17279
discounted,-6.428876955672381,13,17280
sifted,-6.42917394072838,3,17281
honeymoon,-6.429854893269676,1,17282
melted,-6.431982459570056,96,17283
followed,-6.432942907816287,116,17284
cavity,-6.433957145652618,2,17285
cupckaes,-6.435016635806015,1,17286
webpage,-6.435070250378479,5,17287
annoyed,-6.436649082038294,9,17288
cdc,-6.438170726463411,1,17289
marshall,-6.443418588824146,1,17290
21,-6.445159312184797,18,17291
upsets,-6.446194502600028,7,17292
destructive,-6.447033521050518,7,17293
core,-6.450137573590983,15,17294
figure,-6.45036647697866,87,17295
negated,-6.450965804395803,2,17296
tearing,-6.451223502445395,2,17297
upside,-6.4523287893124035,26,17298
jell,-6.454103572840946,5,17299
former,-6.457064877531428,8,17300
guinea,-6.458999250297753,1,17301
imo,-6.459120324093038,15,17302
transport,-6.460227268098956,10,17303
describing,-6.461513639223808,10,17304
penny,-6.461692820213234,18,17305
fishy,-6.465120597647978,26,17306
manufacture,-6.466181469473483,17,17307
seller,-6.467229951955049,207,17308
resistance,-6.467264374049809,5,17309
comparision,-6.468281697378137,1,17310
doses,-6.471063162651806,7,17311
doorstep,-6.472029125970842,4,17312
51,-6.474409614172352,2,17313
grained,-6.475474666201197,5,17314
fee,-6.476526990518229,1,17315
protection,-6.477858112829299,22,17316
influencing,-6.4799020648849535,1,17317
saturated,-6.480250602933975,17,17318
lineup,-6.481922042770702,1,17319
tend,-6.485479863698686,50,17320
conversion,-6.486146643953521,2,17321
junky,-6.486480323392334,2,17322
0.2g,-6.489747145901381,1,17323
spider,-6.490993473524409,1,17324
plasitc,-6.492479653592989,1,17325
gather,-6.4934103772676695,1,17326
oz,-6.494854920879388,680,17327
downwards,-6.49827326999242,2,17328
balls,-6.500368315370399,16,17329
jfk,-6.502332891329002,1,17330
sr,-6.503323458451993,1,17331
flats,-6.505136426226741,1,17332
downfall,-6.505604982158304,1,17333
.02,-6.507220649803777,1,17334
shared,-6.508461380980352,48,17335
leans,-6.508724227480921,1,17336
would,-6.508795143658978,3547,17337
jello,-6.51120716228168,8,17338
forums,-6.511551447056147,7,17339
detraction,-6.515329997064552,1,17340
tire,-6.516077069071186,2,17341
caffe,-6.51644601147251,28,17342
called,-6.519047548411434,257,17343
were,-6.519884146086764,2601,17344
morningstar,-6.520584376484059,4,17345
groups,-6.522434984211666,1,17346
cakesters,-6.525601045325074,2,17347
microorganisms,-6.52571987442331,6,17348
disappeared,-6.528548404027846,9,17349
fallen,-6.532995112255879,15,17350
pod,-6.535027356279014,119,17351
disolve,-6.5352588791039965,6,17352
bark,-6.541028919098123,5,17353
2-day,-6.54110786033952,1,17354
wire,-6.558175739714924,4,17355
terms,-6.558239149786875,44,17356
es,-6.5583798362606185,2,17357
catastrophe,-6.559077318419644,6,17358
bleeding,-6.5663750606534945,6,17359
bloomed,-6.568218482838925,1,17360
44,-6.569326799053287,7,17361
inches,-6.570417357496933,22,17362
post,-6.570783605520064,69,17363
miami,-6.575674620770696,1,17364
perfume,-6.578127915146776,8,17365
hurts,-6.5788368550248695,9,17366
habanero,-6.581731537488607,32,17367
gathering,-6.583208305940694,3,17368
include,-6.583316496682018,76,17369
swirling,-6.586318757538441,2,17370
thickness,-6.591169450342715,30,17371
liking,-6.594327678470212,26,17372
innova,-6.595258722143669,24,17373
sticking,-6.595561899144375,33,17374
tanzanian,-6.597665568896821,4,17375
earthy,-6.599315286416918,12,17376
plywood,-6.599781090995828,1,17377
kohl,-6.600175424666587,1,17378
responsibility,-6.600488562104397,6,17379
state,-6.6005372895235475,88,17380
zapped,-6.601302103592584,1,17381
glove,-6.6014346956040075,1,17382
emailed,-6.605527974778839,18,17383
tacked,-6.605747980479635,7,17384
experimented,-6.606164388427484,11,17385
slenderize,-6.608274452244217,2,17386
cry,-6.611605578365277,4,17387
contest,-6.617669416201077,2,17388
clearly,-6.619850627905035,96,17389
respect,-6.625649215682862,4,17390
does,-6.625725355937327,1737,17391
briefly,-6.626493267493858,14,17392
evans,-6.627057498079703,2,17393
russian,-6.629157003889567,28,17394
component,-6.6318125840999596,15,17395
corporations,-6.63183884037519,17,17396
o.j,-6.633365649689614,1,17397
elderly,-6.633462224357569,8,17398
sachet,-6.634247797357794,2,17399
ore,-6.639163450887052,1,17400
indicated,-6.639844460350636,8,17401
bulbs,-6.6425883374061065,1,17402
nite,-6.643841270656388,1,17403
seven,-6.6475646948219556,20,17404
gatherings,-6.650510110094053,6,17405
fiance,-6.6622789877431625,2,17406
pretense,-6.662853889814394,1,17407
will,-6.663761367653352,3130,17408
overcook,-6.666001659090458,7,17409
civet,-6.668579650733236,1,17410
strange,-6.674507933447331,102,17411
msrp,-6.680551513525289,1,17412
trouble,-6.685179767219143,90,17413
frightening,-6.685348195869276,9,17414
announcement,-6.685421510712702,1,17415
37,-6.686277191729819,3,17416
immediatley,-6.689163179157438,1,17417
expressing,-6.68978240137737,7,17418
bone,-6.691396643640493,67,17419
broad,-6.691444251736098,2,17420
needle,-6.691952614415236,13,17421
snobs,-6.692635844997643,4,17422
23,-6.695715141594357,22,17423
concerns,-6.69895111481404,49,17424
smuckers,-6.70006054912122,1,17425
decorator,-6.701241324936417,3,17426
pink,-6.702111296341233,61,17427
hinted,-6.706514550556638,1,17428
closure,-6.710823778429592,2,17429
sluggish,-6.711724224324871,6,17430
packaging,-6.712594544975584,385,17431
flap,-6.714767531702888,2,17432
bing,-6.717399483271276,1,17433
ducks,-6.719231736443401,1,17434
lay,-6.7192386270442785,32,17435
shamelessly,-6.723081854317792,9,17436
cents,-6.724681013401935,109,17437
convinced,-6.725319198085604,12,17438
glass,-6.725974715722691,159,17439
thusly,-6.726757425066457,2,17440
corporate,-6.728513993059063,14,17441
switzerland,-6.729328912082642,2,17442
blackbird,-6.729734918110149,1,17443
criticism,-6.730779520071508,3,17444
31,-6.732974025868534,7,17445
springs,-6.733187907802761,36,17446
daugther,-6.7338533860445144,1,17447
curtailed,-6.734639142968517,2,17448
accepting,-6.7357552052589424,1,17449
sodium,-6.740525360115216,243,17450
fritos,-6.742704677974282,14,17451
rancidity,-6.743816525119225,6,17452
allow,-6.743887289785879,50,17453
prune,-6.7444495599517476,3,17454
inc,-6.745387027755113,14,17455
compound,-6.745489670256274,7,17456
godness,-6.752250187156347,1,17457
divided,-6.756417842675992,3,17458
breath,-6.7565638919130935,48,17459
fiancee,-6.75986163833111,3,17460
putting,-6.762099746961509,112,17461
dissolved,-6.762490651981622,28,17462
moved,-6.76270338931683,38,17463
handing,-6.7640672281568825,24,17464
cured,-6.764607279130964,7,17465
perpetuated,-6.767729108261468,2,17466
commitment,-6.769622551580944,5,17467
discs,-6.771381078485967,7,17468
portion,-6.771426103341009,72,17469
efforts,-6.774187821800176,1,17470
dig,-6.774368434421195,11,17471
sample,-6.775212168990905,86,17472
cycle),-6.776581204088517,2,17473
streight,-6.7767834479368,1,17474
.but,-6.784179612536658,1,17475
repeated,-6.7848949874628115,3,17476
wag,-6.785633272541348,1,17477
tad,-6.787800082551516,44,17478
nutrional,-6.788377164562386,1,17479
lever,-6.788946792302861,2,17480
speaker,-6.790277699194428,2,17481
nine,-6.7926838771136815,13,17482
rae,-6.793021078837168,1,17483
24-count,-6.795796464280453,24,17484
frosting,-6.796306188587599,126,17485
hairy,-6.797582352759194,2,17486
malti,-6.797871322066953,1,17487
eatting,-6.799954738797689,4,17488
boyfriend,-6.803787288149821,35,17489
escaping,-6.80428581999934,1,17490
gsd,-6.805566428169389,4,17491
volume,-6.807774591819896,29,17492
obnoxiously,-6.809783681095009,2,17493
raisin,-6.813590790731041,23,17494
residual,-6.817953400366656,5,17495
spinning,-6.822240853762254,3,17496
matted,-6.822313234948253,1,17497
change,-6.825643742106106,225,17498
eerily,-6.827272868681774,1,17499
expo,-6.8292802682419795,1,17500
half,-6.830945663789573,617,17501
wholly,-6.831402962285575,6,17502
overweight,-6.832910694336983,17,17503
ragweed,-6.836595424085894,1,17504
default,-6.836877764218576,10,17505
hanover,-6.8380738870982825,1,17506
jobs,-6.839549625443326,2,17507
manufactured,-6.843296121039608,44,17508
millionaire,-6.843352682711407,1,17509
squeamish,-6.843427242326862,1,17510
stir,-6.847330888609841,69,17511
boric,-6.847698766363568,1,17512
wardrobe,-6.848181916570824,2,17513
chose,-6.84832383799462,44,17514
frank,-6.84863541288388,1,17515
compressed,-6.85133229292674,1,17516
spent,-6.851572880068041,83,17517
contrary,-6.85178409752147,5,17518
processing,-6.8531083425505965,31,17519
horizons,-6.853426313554742,1,17520
relating,-6.856529776415529,1,17521
rooibos,-6.85776288345183,9,17522
thickened,-6.861080220420826,11,17523
squishing,-6.863752961774451,1,17524
candied,-6.87084060676123,1,17525
aroma,-6.87440034599703,234,17526
"tried,",-6.87560487303974,6,17527
sinuses,-6.876821598437163,6,17528
undefinable,-6.878005386515422,10,17529
retrospect,-6.879113341095466,6,17530
erratically,-6.8797681559303125,1,17531
discoloration,-6.8841745205936515,1,17532
oohs,-6.887439555163765,1,17533
highway,-6.888296741599747,4,17534
pays,-6.893428782466177,6,17535
plunge,-6.89344053713961,2,17536
believing,-6.894962293889332,21,17537
biscuit,-6.895363632188829,31,17538
27,-6.89663926648379,4,17539
craw,-6.897795582165247,2,17540
domestically,-6.898432744879729,3,17541
provence,-6.900039030119321,3,17542
bil,-6.909681960200149,2,17543
requiring,-6.911338872925976,11,17544
casings,-6.916564798829642,9,17545
presented,-6.9197212535752115,16,17546
granulated,-6.920785199044223,14,17547
carousel,-6.921310050060404,2,17548
frustrated,-6.9225662043719725,10,17549
rabbit,-6.923753006998462,18,17550
houses,-6.924595317901517,3,17551
pumkin,-6.92572578867391,1,17552
ciprofloxacin,-6.93162532921215,5,17553
clove,-6.932808019379366,2,17554
pill,-6.933362745230462,45,17555
butters,-6.936191072780571,4,17556
made,-6.940457529682016,1420,17557
17,-6.944152429059865,34,17558
plan,-6.9467293087530475,139,17559
microwave,-6.946988788527625,386,17560
adapter,-6.948486282301953,5,17561
hollywood,-6.949895607063871,1,17562
-or,-6.9501034687226255,1,17563
kibbles,-6.951544323127264,1,17564
boils,-6.952579493497002,2,17565
jones,-6.956466526941428,3,17566
base,-6.957740526257004,68,17567
float,-6.958534192697515,5,17568
flakes,-6.959719364547075,33,17569
cupcake,-6.960986870964699,4,17570
infant,-6.961805765340708,31,17571
eat,-6.963295783078211,1462,17572
smacking,-6.964303540977028,2,17573
tuve,-6.9749038092010345,1,17574
unsatisfied,-6.976845957120331,4,17575
eukanuba,-6.977726099537939,5,17576
lowery,-6.97959865616313,17,17577
bleaching,-6.98182278441522,6,17578
window,-6.982827173590952,17,17579
wimp,-6.989745088003733,3,17580
detectable,-6.990434284202016,16,17581
mines,-6.992457804712304,8,17582
screaming,-6.992682131308726,5,17583
alters,-6.9940200452728245,1,17584
disbelief,-6.995155386317098,7,17585
came,-6.995253317204396,523,17586
beckoned,-7.0064547208633385,1,17587
crack,-7.007102168134113,10,17588
ridiculous,-7.01261345309477,71,17589
self,-7.01633193200868,44,17590
alton,-7.0182039976692785,2,17591
43,-7.019298188131132,10,17592
nectar,-7.022405739014604,17,17593
bros,-7.025290402154172,2,17594
chanel,-7.039347076743189,1,17595
brakes,-7.041094200735141,1,17596
reasons,-7.041137166963871,28,17597
judge,-7.042605501563903,5,17598
ward,-7.046763462543122,1,17599
promotion,-7.048446263287673,5,17600
defined,-7.049260088109494,1,17601
looks,-7.04952841248693,206,17602
solely,-7.050423853611941,22,17603
39,-7.051577567562714,1,17604
gravitational,-7.052230727451314,1,17605
astringency,-7.054361752170046,10,17606
wattage,-7.054391569572658,5,17607
prohibitively,-7.054560403703046,1,17608
refried,-7.058045866493501,3,17609
unsure,-7.059136238235364,6,17610
larry,-7.059960081369633,2,17611
raspberry,-7.062105321452199,63,17612
preferring,-7.0637391772265,6,17613
face,-7.070169108797806,58,17614
coffe,-7.0732414408502216,24,17615
petstore,-7.081203897911655,2,17616
compartment,-7.083195644355886,9,17617
38,-7.083221199942334,8,17618
motor,-7.083532622231357,1,17619
indicates,-7.085172555537705,4,17620
carmel,-7.0859698219052305,10,17621
fashion,-7.087933726708359,9,17622
pepsi,-7.088084988590522,7,17623
strands,-7.089087120490067,1,17624
mojo,-7.089095470090678,2,17625
cared,-7.089503755541669,9,17626
pinkish,-7.090294005509301,1,17627
mourned,-7.094440452918804,1,17628
bodies,-7.094485155764219,6,17629
leary,-7.094610664377521,7,17630
reconstitute,-7.096236946177972,6,17631
barrel,-7.097449352442909,6,17632
weed,-7.097702249864348,6,17633
irritable,-7.100648749006574,1,17634
occurs,-7.103456294957523,6,17635
problem,-7.104794270071814,599,17636
lets,-7.105900038567688,14,17637
mothers,-7.108361805757431,4,17638
jr,-7.108615601577068,30,17639
windows,-7.110326600886461,38,17640
comparing,-7.110598006160384,16,17641
jam,-7.117475485758385,32,17642
represents,-7.119742705469198,1,17643
death,-7.120369114116781,40,17644
lucks,-7.120571362980706,1,17645
hereby,-7.124319057534976,1,17646
genera,-7.125681051927142,1,17647
noticable,-7.126037152950246,1,17648
lawn,-7.126143208420499,14,17649
anyways,-7.128330759130613,11,17650
lose,-7.129396094075686,47,17651
promise,-7.131347716671204,14,17652
expel,-7.132276222579562,1,17653
decisions,-7.132280343159034,8,17654
involving,-7.134777481922696,1,17655
unopened,-7.136034165750257,32,17656
compensating,-7.13666914221723,8,17657
fanatics,-7.1370381294530665,2,17658
hello,-7.14131341797502,2,17659
accept,-7.14577226703937,32,17660
flight,-7.14582854215713,2,17661
reconcile,-7.148285590278899,3,17662
canyon,-7.152578627997512,1,17663
remade,-7.152936456842546,1,17664
cloves,-7.170370833408494,4,17665
windows7,-7.1710431831747545,1,17666
harris,-7.17125916050432,1,17667
sizzle,-7.171368672188849,1,17668
whatsoever,-7.173899432051453,34,17669
italy,-7.178960318166853,31,17670
cleaning,-7.1802396645722,34,17671
redo,-7.180526787773678,3,17672
guess,-7.18146009811322,342,17673
vacuumed,-7.182374845693416,2,17674
staged,-7.184110733661221,2,17675
events,-7.1870476752401995,3,17676
sheets,-7.191821779780927,2,17677
bht,-7.192469734328086,11,17678
rapping,-7.194568278367279,4,17679
mice,-7.199312570871291,1,17680
pant,-7.199409730591574,7,17681
mailed,-7.199610852750502,9,17682
bargained,-7.203639628033412,1,17683
please,-7.205452896945674,290,17684
reguarding,-7.207093959655426,1,17685
bothers,-7.207302623185645,1,17686
proclaim,-7.216329100262934,7,17687
tonal,-7.218712721244316,1,17688
4246,-7.2197229302319705,1,17689
unpopular,-7.222399102546804,6,17690
crying,-7.223999126225926,20,17691
wa,-7.225026436639149,4,17692
tast,-7.227917301659778,10,17693
clog,-7.228166282554173,4,17694
went,-7.22918128495245,354,17695
smack,-7.229259886814657,3,17696
chomp,-7.2306399253188065,1,17697
picking,-7.231941113343563,13,17698
marie,-7.234142687759407,7,17699
okay,-7.2348363238329885,122,17700
paul,-7.237075475572861,17,17701
facet,-7.24158749804135,1,17702
secondary,-7.243851030100358,3,17703
nutrasweet,-7.245220502525633,1,17704
indicate,-7.245938465057195,27,17705
imho,-7.249302231283967,10,17706
suds,-7.253764303364955,2,17707
flabbergasted,-7.255398072153154,2,17708
die,-7.2561471838828835,29,17709
12.75,-7.256349480815462,4,17710
blackstrap,-7.260955320043818,3,17711
$7,-7.261361944350903,1,17712
third,-7.2647708527636645,90,17713
tempted,-7.266376991290927,21,17714
doritos,-7.267231537980335,14,17715
34,-7.2697421805244264,45,17716
pekoe,-7.274475618179044,17,17717
int,-7.276095936574471,1,17718
gulp,-7.278948821146007,1,17719
advance,-7.280559239770825,20,17720
ref,-7.281231440344044,2,17721
singing,-7.283253862276934,2,17722
punctured,-7.2872557076146505,17,17723
suggested,-7.287654738060149,75,17724
radically,-7.288135718608793,6,17725
estate,-7.289406452965993,2,17726
compromise,-7.290189533950883,10,17727
generically,-7.2903218874591795,1,17728
flu,-7.290419312010902,3,17729
oem,-7.292619107904634,8,17730
convert,-7.293969709437073,8,17731
differs,-7.295064032244513,1,17732
genetically,-7.295459415705826,51,17733
defeat,-7.296057731798015,10,17734
lucked,-7.299103566913657,1,17735
illinois,-7.300201482366632,2,17736
implies,-7.300206871078821,2,17737
mere,-7.306247581834933,8,17738
kcups,-7.307511977344588,28,17739
ting,-7.311716743003505,1,17740
supposta,-7.315437197480055,2,17741
girls,-7.316270423463488,24,17742
safety,-7.321973135492211,41,17743
gorging,-7.322091640805573,1,17744
dishwashing,-7.324045090835883,8,17745
versicolor,-7.3255408712016,1,17746
chunk,-7.330138494207529,14,17747
goo,-7.33119662643054,6,17748
months,-7.332829452904703,366,17749
zukes,-7.333976929835942,5,17750
chloride,-7.334268767535019,2,17751
vaccum,-7.33931270764538,1,17752
uric,-7.339911416396129,1,17753
signing,-7.3424118819870525,2,17754
t.v,-7.343584357464687,1,17755
tax,-7.347434279911824,23,17756
motions,-7.347549271092188,1,17757
wobbly,-7.348966494805124,1,17758
struggled,-7.350937774205626,16,17759
overpowers,-7.355056221642992,7,17760
consciousness,-7.358409397595997,1,17761
dudes,-7.358651482086939,6,17762
pertained,-7.3594161709577,2,17763
behave,-7.365409089703189,1,17764
bucks,-7.365876530115681,48,17765
discernible,-7.367567775467577,19,17766
drip,-7.367928837885259,30,17767
hallway,-7.369684974306112,1,17768
cities,-7.370905981480877,3,17769
beceause,-7.374805400331626,2,17770
bacause,-7.378964767667833,1,17771
coated,-7.382583787715312,31,17772
barely,-7.383466989441671,134,17773
wierd,-7.384715380455375,6,17774
sieve,-7.386118694134206,7,17775
healthcare,-7.387095433314092,2,17776
results,-7.391950718014515,176,17777
mass,-7.392130402981868,14,17778
smalls,-7.39411144814262,3,17779
mays,-7.401126253377941,7,17780
bailey,-7.404262538522987,9,17781
shus,-7.40525944400565,3,17782
theri,-7.406500347510578,1,17783
pods,-7.407899557954895,179,17784
mercy,-7.408186854626985,1,17785
stanley,-7.408816987719866,1,17786
bonemeal,-7.414596304529518,1,17787
predictive,-7.4157030580425936,6,17788
culprit,-7.417576270435939,9,17789
fluff,-7.4177538543076444,6,17790
sears,-7.420631358929695,2,17791
ruth,-7.423294394688195,1,17792
opinion,-7.426697698817403,174,17793
thought,-7.428809389648407,916,17794
parade,-7.431735028771878,6,17795
activate,-7.432388421310318,2,17796
interest,-7.43484433896493,48,17797
12-count,-7.437147608815007,4,17798
breading,-7.437473377154371,13,17799
virgin,-7.438376885900754,19,17800
sheet,-7.438422548588502,42,17801
naples,-7.440231314422556,1,17802
depend,-7.442276059085106,2,17803
alkaline,-7.443065690083844,2,17804
sunkist,-7.443098114783286,12,17805
gorilla,-7.44320077456544,4,17806
bin,-7.44383529612363,6,17807
position,-7.444010083735928,3,17808
blows,-7.447134751319957,8,17809
kame,-7.448016421583329,1,17810
kate,-7.4497827207545395,1,17811
wetted,-7.452010481123459,1,17812
performance,-7.452347261489371,14,17813
er,-7.455549906161499,19,17814
meth,-7.460348922042005,1,17815
promised,-7.463860178728789,18,17816
juicer,-7.4642508099526985,5,17817
occuring,-7.466410733157714,14,17818
grains,-7.467804944129245,59,17819
doberman,-7.4730506517999205,1,17820
unpleasantness,-7.474392545647578,2,17821
%,-7.474697320115951,692,17822
grr,-7.47480811744682,4,17823
picked,-7.474818064339727,94,17824
envelopes,-7.478505013620705,15,17825
batch,-7.485640601928594,223,17826
warrant,-7.488693699801378,7,17827
lindt,-7.489472718289435,5,17828
flipside,-7.491420630771088,2,17829
followers,-7.491483236857805,1,17830
bites,-7.4924288690432865,56,17831
step,-7.493690502759683,37,17832
posts,-7.493872431467409,12,17833
leukemia,-7.4983223575657085,1,17834
inviting,-7.4998625554445235,5,17835
juice,-7.50130814844959,880,17836
redeeming,-7.503668305021572,34,17837
binge,-7.506730527089761,3,17838
amber,-7.511005744826057,12,17839
19,-7.514308628309389,37,17840
masses,-7.516611889970998,6,17841
wold,-7.5231109620914545,1,17842
unpronounceable,-7.529726606220058,2,17843
idiocy,-7.530506951175905,1,17844
reluctant,-7.532653405239057,11,17845
returning,-7.534210996233211,54,17846
soapbox,-7.541382339300854,1,17847
walgreens,-7.545034592739694,2,17848
halfway,-7.54640718187178,16,17849
yahoo,-7.546453018557488,2,17850
shelters,-7.55465776507671,1,17851
breaking,-7.556410818036005,23,17852
convince,-7.556741899162904,4,17853
call,-7.5587676433991025,123,17854
advertized,-7.561158015299771,5,17855
bob,-7.564550801229348,76,17856
culture,-7.565348262292787,6,17857
pennsylvania,-7.565879438762405,2,17858
tasted,-7.56679512385284,821,17859
bead,-7.569650713036918,1,17860
income,-7.56977060359602,5,17861
tone,-7.570576536874631,17,17862
guards,-7.57359391249808,1,17863
hank,-7.577442166672599,1,17864
gary,-7.578620047075663,1,17865
upc,-7.5787867897459,1,17866
lowry,-7.581553574402075,6,17867
potted,-7.582483284629673,8,17868
bout,-7.5825221607228634,3,17869
directions,-7.5853025859984795,131,17870
insert,-7.585577185435319,4,17871
dopey,-7.589723332220819,1,17872
averse,-7.591177541918203,6,17873
tener,-7.594511720310934,2,17874
pregnant,-7.5945463602404475,16,17875
darken,-7.5945699322046325,4,17876
crushing,-7.5952523762177595,2,17877
dried,-7.605455612876905,159,17878
mike,-7.614053937485376,2,17879
thoughts,-7.6147471969480325,12,17880
wnat,-7.616214143996341,1,17881
concoction,-7.618889344481521,3,17882
minded,-7.621927701910252,1,17883
annihilated,-7.626613584964784,1,17884
laxative,-7.627592044564092,17,17885
hu,-7.6294729769243705,4,17886
od,-7.629490473858646,1,17887
grey,-7.6303705335336005,22,17888
assortment,-7.633260173040819,24,17889
widowed,-7.633468078298463,7,17890
proportions,-7.634817319213884,2,17891
3months,-7.6449290100993395,1,17892
laziness,-7.650411800497679,1,17893
.47,-7.650483631934748,1,17894
seeping,-7.662911080287657,6,17895
judging,-7.668752790187648,9,17896
receiving,-7.6727934491187195,55,17897
vacated,-7.67567107841441,1,17898
bitterness,-7.675765254245321,71,17899
strangely,-7.677360235964288,2,17900
experimentation,-7.677948186915323,4,17901
fix,-7.6779939562923785,69,17902
ldl,-7.683463974625984,2,17903
indications,-7.6840623827361405,2,17904
liquid,-7.6850755763332,207,17905
worrying,-7.685378407957461,5,17906
hold,-7.690653486548458,87,17907
gimmick,-7.6954156386352714,1,17908
diminished,-7.695642243586098,1,17909
extravagant,-7.6964413553672255,1,17910
reese,-7.698035867114115,12,17911
markedly,-7.698455744445436,1,17912
yielding,-7.700928082302177,2,17913
u.s,-7.702840616568777,19,17914
showed,-7.706297114239977,26,17915
middle,-7.706873878858254,82,17916
etched,-7.709328387507728,6,17917
kenya,-7.711063457136411,8,17918
dryish,-7.712291818481905,1,17919
trip,-7.712769721494745,56,17920
thorns,-7.716277671680816,1,17921
summit,-7.718059184817004,1,17922
easter,-7.718487270300402,7,17923
dull,-7.723226973543422,16,17924
happens,-7.726970221363027,69,17925
perhaps,-7.732579781769778,210,17926
coladas,-7.733456101703349,11,17927
amp,-7.73372099122645,3,17928
pile,-7.734634182216431,6,17929
banned,-7.736380901065185,7,17930
wholesale,-7.737198420827377,13,17931
payments,-7.738383465456599,1,17932
dreams,-7.738572556066344,4,17933
queried,-7.741783466251442,4,17934
autistic,-7.742558160380036,2,17935
touring,-7.747275919579641,1,17936
proprietary,-7.7473181538778615,6,17937
strip,-7.748182609151201,29,17938
bust,-7.750218052014266,1,17939
troubled,-7.752613390046136,1,17940
educating,-7.7552809984854685,1,17941
cut,-7.7646818467694025,177,17942
communicate,-7.765964296159309,1,17943
grams,-7.769566600160094,196,17944
aluminum,-7.771975694968184,57,17945
somewhat,-7.774145207573165,129,17946
machine,-7.778073885756763,176,17947
bit,-7.780890424991674,804,17948
oddly,-7.781513789865782,16,17949
tamped,-7.785573524086576,1,17950
uncooked,-7.785719780364606,22,17951
33,-7.787884054813415,15,17952
opposite,-7.788600929266873,14,17953
gf,-7.791270536595816,141,17954
palatable,-7.792389614002669,33,17955
ohio,-7.792567406123857,1,17956
cellulose,-7.793697976091266,3,17957
2nds,-7.796456737048093,1,17958
claws,-7.796638548310154,1,17959
gate,-7.796947357162789,2,17960
situations,-7.798897433483974,4,17961
conviently,-7.799850104346294,1,17962
nick,-7.8004003582199655,2,17963
planning,-7.800550684113899,15,17964
amount,-7.803391274172808,505,17965
hdl,-7.805424890139694,1,17966
ea,-7.805959893235427,5,17967
becomes,-7.806548327091627,33,17968
autopsy,-7.808150340697635,3,17969
committed,-7.809215219623995,1,17970
labelled,-7.816215978645471,2,17971
cloyingly,-7.816885138413239,2,17972
renamed,-7.823191265001109,2,17973
consequences,-7.826264208507322,1,17974
scattered,-7.826764320915576,9,17975
stinging,-7.829320846995811,1,17976
