,column1,column2
8416,hannaford,-1.6402416078789342e-05
5392,westminster,-1.6398306842092616e-05
1378,were,-1.6397416738143105e-05
5010,spring,-1.6367326912488505e-05
7957,speak,-1.635994646909346e-05
5332,heave,-1.6356709684832057e-05
6749,funniest,-1.6323970302802084e-05
2241,happening,-1.631102618645526e-05
7161,attacked,-1.6272638769161835e-05
409,vast,-1.6243880352242965e-05
5062,videos,-1.6233918990997387e-05
4302,disco,-1.623203791201232e-05
3476,wed.,-1.6195073983711586e-05
8021,kaki,-1.6161755539653664e-05
470,put,-1.6152672271889704e-05
8554,connaissent,-1.613057780235515e-05
7186,legally,-1.6100075948808313e-05
4463,diservice,-1.6051175160024546e-05
6925,cast,-1.5993393144823348e-05
381,hit,-1.598038355267615e-05
626,front,-1.595572170792854e-05
7937,akward,-1.5924944182823582e-05
724,unaware,-1.591740669351755e-05
6303,illusion,-1.5877501078797687e-05
2471,fall,-1.583999469579688e-05
6702,asan,-1.5790683671355842e-05
3511,dalam,-1.5786094304361826e-05
3063,via,-1.5770850501506983e-05
4527,partout,-1.5701074835884425e-05
8148,boo,-1.5698326953320366e-05
4691,digital,-1.5684694986984108e-05
6088,charge,-1.568105487925294e-05
8583,jaja,-1.5652840234978022e-05
4148,draft,-1.5642476642138953e-05
2362,a.m.,-1.5614952751675138e-05
4258,slut,-1.5612781662567496e-05
6732,south,-1.5547582739080886e-05
133,future,-1.5519787930245364e-05
3232,tab,-1.5510355567976933e-05
2983,sub,-1.5490206578454266e-05
3658,dy,-1.5484680044644433e-05
2512,brand,-1.5480326757522445e-05
8331,walgreens,-1.547555994692789e-05
574,knutselen,-1.5427224215099395e-05
3294,evidence,-1.5416342153057588e-05
5218,thrift,-1.5389986313299186e-05
1054,sing,-1.5374618736760844e-05
5600,lube,-1.5370723733565943e-05
398,confused,-1.537044939793396e-05
4752,twice,-1.536666901391241e-05
953,say,-1.5344322967454685e-05
3612,trailer,-1.53340515825428e-05
7032,dirt,-1.5317932740937448e-05
7743,worn,-1.5288511336004087e-05
6159,oktober,-1.524554655652515e-05
114,of,-1.5242325378264578e-05
3742,mornings,-1.5240867067595667e-05
4713,sooooo,-1.5217471037128136e-05
7020,half-asian,-1.5191794729691755e-05
1522,soooo,-1.5173586373178283e-05
6246,loneliness,-1.5165327141833432e-05
651,planned,-1.5153313842624652e-05
5524,g.,-1.5151569474534889e-05
7814,providing,-1.5137706868092326e-05
5842,ditto,-1.5134293958058461e-05
3247,forward,-1.5106969410587017e-05
775,anti,-1.5071639380342255e-05
907,p.m.,-1.5018645691320682e-05
7314,mixture,-1.4942829886332997e-05
4388,smoke,-1.4887391236267609e-05
3585,reminds,-1.4879589355883052e-05
5137,unfortunately,-1.4841387371689214e-05
3274,almost,-1.4830841691490809e-05
1678,exams,-1.4826555620278658e-05
2729,address,-1.4792366868026016e-05
289,days,-1.4765881959652317e-05
664,his,-1.4741870815518319e-05
1102,grace,-1.4735949896530952e-05
3040,devon,-1.4727112252122116e-05
2356,perfectly,-1.4711002606498132e-05
5712,nightmares,-1.470658771923649e-05
469,attempting,-1.464272465559276e-05
587,weekend,-1.4629054740114422e-05
5862,nonpareils,-1.4612331205069452e-05
5237,example,-1.4605576337515576e-05
208,just,-1.4551600067650089e-05
4595,wasting,-1.451944692631261e-05
1984,creative,-1.4511485115653002e-05
4491,roaring,-1.4498624999423423e-05
3267,paris,-1.4488325298539723e-05
665,playground,-1.4485857417175738e-05
2838,mala,-1.4438288001265668e-05
5402,pang,-1.4431388398206083e-05
4373,90,-1.441519856026388e-05
8754,lunchtime,-1.4406459889627157e-05
3217,sickie,-1.4404154937379446e-05
6237,fireworks,-1.4363729039329126e-05
6241,upset,-1.4361077461480954e-05
8485,mon-thurs,-1.4360646645008723e-05
8625,ducks,-1.4296666557911847e-05
471,tree,-1.4257509087397056e-05
5614,joker,-1.4249586261994197e-05
341,gehad,-1.421771929693627e-05
5523,welcomed,-1.4198034214073178e-05
4711,realisation,-1.4182244345777538e-05
2803,niggas,-1.4162261410796837e-05
8359,pabst,-1.416226130597537e-05
3110,drops,-1.4150385120861554e-05
7174,avis,-1.4128590267572405e-05
421,should,-1.4125413522053862e-05
3770,carry,-1.4097813042751565e-05
7150,fills,-1.4081603265377619e-05
4087,dimension,-1.4057358615056024e-05
7883,skill,-1.4050264138850335e-05
735,behind,-1.3989891322075347e-05
290,christmas,-1.3972396485347605e-05
6354,darkness,-1.3891837343398498e-05
7378,workstation,-1.3844988431848092e-05
3763,cooked,-1.3812703973461474e-05
1691,stifle,-1.3803740787335887e-05
7211,cuma,-1.3789302075967458e-05
3584,air,-1.3787285090724178e-05
4355,pediatricians,-1.3772513055929543e-05
4824,catch,-1.376586816472107e-05
4298,fart,-1.371323055748851e-05
2884,chalet,-1.3688507397102585e-05
7820,fey,-1.3686917901875479e-05
7315,red-necks,-1.3629817639096709e-05
2456,delayed,-1.3592980798906613e-05
4837,conquered,-1.3548669600371803e-05
5912,vans,-1.3541248945810209e-05
4450,awww,-1.3512402278393418e-05
645,itchy,-1.3438833374186951e-05
3273,train,-1.3430224731159416e-05
2311,follower,-1.3405430228883389e-05
8057,therefore,-1.3331516774125503e-05
5910,maker,-1.3325373978501079e-05
5301,ruin,-1.3323206922457089e-05
6146,dancer,-1.3266080007796263e-05
1924,wont,-1.3198995642132443e-05
5138,uploading,-1.3157018954215738e-05
7532,boxing,-1.3149759200265238e-05
5163,dump,-1.3139572700829113e-05
3519,nous,-1.313064073819111e-05
5696,anxiety,-1.3100162468062582e-05
2149,neither,-1.3044055775900951e-05
1140,cody,-1.2991589125777887e-05
7121,responsibility,-1.2952403127873453e-05
5693,att,-1.2926816994097486e-05
7035,booboo,-1.2921543305748109e-05
556,our,-1.2905405377726676e-05
3896,original,-1.2881874342874463e-05
4621,tu,-1.2805088184413842e-05
7640,seeking,-1.279327846502643e-05
29,every,-1.277094519096396e-05
5417,unavailable,-1.2736581491016776e-05
6552,sheeps,-1.273221035900545e-05
5952,frustrated,-1.2719259700704455e-05
1651,took,-1.2711749133646164e-05
3103,opening,-1.2660043967880366e-05
1911,ate,-1.26593178840497e-05
1977,advanage,-1.2659185960060166e-05
3629,juwan,-1.2658792644605303e-05
7169,slumber,-1.2635773562927085e-05
4858,celebrating,-1.2616138611268357e-05
1789,nights,-1.2613893616734674e-05
4734,gonne,-1.2612352095939231e-05
6815,crops,-1.2596627292319062e-05
6870,wandering,-1.2516883043922159e-05
746,studying,-1.25153569095962e-05
6027,driveway,-1.2480964550163508e-05
4413,marathon,-1.2449726657121884e-05
4706,whom,-1.244965670780532e-05
5307,suggest,-1.2396406886394923e-05
561,pleasing,-1.236947080661647e-05
63,the,-1.2302103001904098e-05
8498,kitchen,-1.2256832085255903e-05
3891,drinking,-1.2233584240618125e-05
2125,singing,-1.2165512855281717e-05
7296,naughty,-1.2124129780955091e-05
4269,dickinson,-1.2029637636974249e-05
5455,unpatriotic,-1.192886682452587e-05
5821,sembra,-1.1928849144964745e-05
903,eatin,-1.1921993472315852e-05
3837,sow,-1.1901468695642026e-05
2465,bedrock,-1.1823829985465132e-05
7203,weg,-1.1821982937920186e-05
2575,trousers,-1.1815884381525197e-05
8492,gator,-1.179378022122278e-05
4518,showing,-1.1769291866649071e-05
2524,visits,-1.1750817153268483e-05
6000,facing,-1.1722720901535382e-05
3138,trip,-1.1679739204573337e-05
8521,fort,-1.1678565795685003e-05
7583,chuang,-1.1630183822594227e-05
4327,ty,-1.1622316893363233e-05
3639,aint,-1.1601596114467983e-05
1870,hence,-1.1590773581073745e-05
690,tonight,-1.1514791246875761e-05
2845,already,-1.14822566825641e-05
3982,moeten,-1.1465356028361977e-05
863,farts,-1.1462403086092565e-05
5182,famous,-1.1458077150402931e-05
4592,bck,-1.1413278404489314e-05
4563,pipe,-1.1387401515035554e-05
6614,handled,-1.1354850735923675e-05
1956,debate,-1.1345228637188997e-05
8217,-vu,-1.1344126180425348e-05
1756,paying,-1.1342666617019381e-05
1826,independence,-1.1341558673424248e-05
1874,skin,-1.1341333601993213e-05
7758,evry,-1.1333776501147586e-05
3443,dreads,-1.1302623563147335e-05
736,knees,-1.1300785820358671e-05
5393,efp,-1.1269336245269973e-05
7060,pairs,-1.125639256565206e-05
1449,noticed,-1.1228618601684647e-05
8596,darker,-1.1202921257996266e-05
8279,pooped,-1.1151574390020743e-05
4921,vomit,-1.1139229299354665e-05
3325,seat,-1.1107257309719722e-05
1055,shower,-1.10979766818191e-05
838,isnt,-1.1095906494264541e-05
6727,locker,-1.1081122290419013e-05
7871,fond,-1.107423630566547e-05
8780,selling,-1.105214957077155e-05
5896,imho,-1.1040672659367034e-05
23,toch,-1.102821590170343e-05
2131,greater,-1.102439184597581e-05
8323,90th,-1.0973988808992222e-05
3814,adventures,-1.087961369197933e-05
887,hoooo,-1.082078756627874e-05
468,getting,-1.0784784059608241e-05
7777,bub,-1.0779353523654074e-05
5230,helpen,-1.077884316072842e-05
5409,miles,-1.0739759668509913e-05
7065,loot,-1.0717857996523881e-05
4381,wines,-1.0710673942097796e-05
3532,mo,-1.070524029479148e-05
1229,worry,-1.0665126326914448e-05
8489,deodorant,-1.0585704495567646e-05
8045,rear-ended,-1.0584683134637837e-05
285,racism,-1.0470235121363883e-05
4083,bogue,-1.046358594845438e-05
231,smile,-1.0459368500918704e-05
5410,papier,-1.0433781112361827e-05
827,or,-1.0431905846469888e-05
2842,beast,-1.0366512963475875e-05
2794,britney,-1.0357942504081544e-05
315,wait,-1.0357584858013032e-05
4412,slowly,-1.0328056297945316e-05
7524,dozing,-1.0313023587117525e-05
7328,tak,-1.029706476104268e-05
7950,boycotting,-1.0235355907869378e-05
1190,management,-1.0228744445177491e-05
5469,billy,-1.0132896238350682e-05
83,did,-1.011757493077513e-05
2084,nigger,-1.0104517496817009e-05
717,lee,-1.0096561055324807e-05
6688,3-year-olds,-1.0084786992220294e-05
6250,fellow,-1.0073659196419491e-05
3687,potentially,-1.0051713671964339e-05
5549,makeover,-1.002502883180155e-05
1396,once,-9.984787485072212e-06
2719,crown,-9.976115569006195e-06
3898,likely,-9.960053930841341e-06
7967,omitting,-9.946304551285872e-06
254,customer,-9.92998789949001e-06
5902,praise,-9.922355232977713e-06
3849,momma,-9.872965699381187e-06
7882,deliverance,-9.853548404884343e-06
7862,opposites,-9.843096137186315e-06
15,my,-9.823285153506265e-06
688,worst,-9.805274240811685e-06
620,learned,-9.777868684947532e-06
4212,bi,-9.769175179813217e-06
4115,vase,-9.760776426430048e-06
2783,togo,-9.753326911201473e-06
675,„,-9.738790219140635e-06
6464,feed,-9.733331668491218e-06
6305,solutions,-9.711126833792694e-06
8135,zich,-9.683332264207757e-06
2366,blend,-9.639169062336567e-06
2713,tasteless,-9.625069772362608e-06
5279,roll-on,-9.609393184741153e-06
5215,hehehe,-9.602642056107691e-06
6531,blu,-9.599841868302324e-06
5190,weakness,-9.592377532167011e-06
1059,aswell,-9.581739004711643e-06
6848,ii,-9.579306857195909e-06
8241,difficult,-9.573131862045125e-06
2459,proud,-9.564409959411518e-06
1281,cozy,-9.508296643429836e-06
7087,beach,-9.463486515146502e-06
1136,beneden,-9.457731543141152e-06
2683,lager,-9.450961023623583e-06
7006,dia,-9.414544838877668e-06
8814,wachten,-9.391467036666367e-06
5807,sarah,-9.377345793483832e-06
925,made,-9.36976035744015e-06
5922,reek,-9.310641437789108e-06
8362,jelly,-9.308026875285185e-06
3371,waxahachie,-9.301599074576368e-06
3327,bathroom,-9.288806057117247e-06
8140,scream,-9.288359540585011e-06
956,dentists,-9.269042787269886e-06
8110,genitori,-9.268710808381057e-06
3761,potato,-9.260925858174712e-06
4617,tanned,-9.25066763732022e-06
130,:,-9.249077242788941e-06
2623,ownership,-9.218971948558123e-06
1840,maar,-9.177180282851326e-06
101,time,-9.163171064509184e-06
1823,ur,-9.161040145766302e-06
7889,sampling,-9.157759564590075e-06
6920,emo,-9.140127974690387e-06
1006,par,-9.131843943857555e-06
5017,seas,-9.126176741767592e-06
2642,guide,-9.121691091483736e-06
6803,koo,-9.103698280473297e-06
8516,twitt,-9.059038031886662e-06
5210,embrace,-9.049859186980117e-06
1502,op,-9.035542654014959e-06
5448,ll,-9.03511434831589e-06
1352,ck,-8.958384489486359e-06
5631,nxt,-8.956020018887435e-06
7592,fella,-8.899277778918723e-06
6841,cherokee,-8.898785381095652e-06
8737,waitress,-8.891749543607693e-06
5824,leggenda,-8.882943749755992e-06
2397,yea,-8.87784562231075e-06
3352,smash,-8.864161910569484e-06
5428,finale,-8.846790269256706e-06
5015,jajajaja,-8.796547302948448e-06
5350,reaction,-8.790892976314528e-06
4440,cl,-8.77935576477293e-06
7865,harmony,-8.777444265894146e-06
7738,validly,-8.776709992133513e-06
3065,practice,-8.772189795872336e-06
4052,breakdown,-8.768697038487288e-06
5930,bee,-8.741008779905374e-06
4983,galleria,-8.663037216629528e-06
2995,plot,-8.585823788332281e-06
7641,longing,-8.570832801641799e-06
4478,soaked,-8.54309715076055e-06
5719,bynum,-8.528192515889962e-06
2867,kid,-8.4923161271477e-06
5057,chuck,-8.47811693088759e-06
5785,chi,-8.428619417930877e-06
6031,wens,-8.426080391040284e-06
1933,pup,-8.360272971303015e-06
3617,bosnia,-8.334473778468042e-06
242,into,-8.331974821509183e-06
2192,implants,-8.257564852196808e-06
307,believing,-8.230574325650718e-06
7069,i.,-8.210824243616132e-06
1239,blvd,-8.209146978536049e-06
3806,sandusky,-8.205171577770609e-06
2436,flat,-8.18100685515255e-06
1005,ri,-8.168954996551454e-06
788,faithfulness,-8.146800475393608e-06
2202,untangling,-8.05168117034513e-06
2712,oreo,-8.050770648247498e-06
4383,comics,-8.018265908280355e-06
3242,wk,-7.993881060800567e-06
7391,tray,-7.975278663516438e-06
1581,knowing,-7.967552626472544e-06
8733,clark,-7.927173441343251e-06
8719,juges,-7.90500840086471e-06
2667,dating,-7.887248918853907e-06
3200,todays,-7.794556282167223e-06
2399,btw,-7.786932578793358e-06
6713,getafe,-7.780926488063638e-06
1640,festivities,-7.739741414733101e-06
7469,lorsque,-7.73394454964103e-06
873,mama,-7.728144957688457e-06
8758,bam,-7.71419549518703e-06
7375,witherspoon,-7.711097719983584e-06
3016,sitting,-7.671263080340175e-06
7907,abouut,-7.660352763014425e-06
515,cauliflower,-7.647509383421533e-06
7654,odom,-7.647464550940037e-06
1647,pies,-7.640222042468459e-06
4228,achieved,-7.622998178242512e-06
2201,stay,-7.571155083088552e-06
2467,unless,-7.516131593899462e-06
436,radio,-7.50500113554446e-06
6720,argg,-7.4612515440388115e-06
6294,aniseed,-7.456626916481021e-06
7261,moeder,-7.455176834302695e-06
3829,highly,-7.4174425791944465e-06
1763,hold,-7.410169708943759e-06
819,somewhere,-7.387468086154202e-06
2405,decency,-7.350638330596455e-06
2652,bored,-7.345205490490028e-06
1075,thinking,-7.340821178775114e-06
2899,clear,-7.328987325953238e-06
1328,leuk,-7.320849769401989e-06
1800,thinks,-7.295192630231752e-06
1675,nailed,-7.246002448955888e-06
5188,mayb,-7.241976892852191e-06
874,shawn,-7.222350107738367e-06
8793,nominee,-7.217789148938891e-06
6201,reflectin,-7.210208324616568e-06
104,librarian,-7.188742834408936e-06
7474,chilli,-7.163505189169787e-06
8632,smilies,-7.158178962192065e-06
2158,oreos,-7.1265619818901864e-06
4191,boule,-7.126484974403884e-06
8000,include,-7.116393023533628e-06
7856,jurassic,-7.11620917527306e-06
129,see,-7.115839655736286e-06
3382,shifts,-7.108413539936483e-06
7393,explanation,-7.047759305365264e-06
4066,dingue,-7.0423748641785156e-06
1816,vacation,-7.01670666447231e-06
7167,cursed,-7.005156508888254e-06
1024,think,-6.997245418113365e-06
4616,trip-,-6.956747199129432e-06
8371,destined,-6.90638417201467e-06
5672,sort,-6.895526310759915e-06
8070,honest,-6.873178317354034e-06
994,pop,-6.8505758988092465e-06
1867,wonderful,-6.845793186772694e-06
3522,toutes,-6.810727447812438e-06
8292,finder,-6.800249030035255e-06
8549,mozilla,-6.788361695220781e-06
2945,loves,-6.7668018390226155e-06
1017,classic,-6.757347595053656e-06
493,lo,-6.657510633398255e-06
8561,cleared,-6.593371071664418e-06
4424,folk,-6.519412325726534e-06
1542,badminton,-6.456370372754881e-06
8283,newark,-6.4547577956303745e-06
1394,works,-6.450591189525115e-06
3112,dog,-6.445120882968141e-06
6988,shock,-6.372458875889923e-06
745,try,-6.364271221309852e-06
955,spent,-6.359495665400726e-06
1355,hiatus,-6.323807615975097e-06
7480,persoon,-6.290570367298287e-06
6605,tapi,-6.287978867320088e-06
7501,cranky,-6.268263177772008e-06
2737,hug,-6.23956916979792e-06
195,hey,-6.236241324979365e-06
157,gone,-6.22936291711036e-06
1681,hated,-6.214321727898356e-06
8115,stepped,-6.196437767516383e-06
2429,slight,-6.074751223757037e-06
4339,brought,-6.072813378408884e-06
4348,impression,-6.068410696860461e-06
2964,indian,-6.0549935298457685e-06
2387,walkin,-6.049946779467156e-06
5310,alles,-6.0461244044237905e-06
2182,tls,-6.018960683094662e-06
4807,shorty,-6.007723624404845e-06
1347,algebra,-5.9819319168748914e-06
2331,simplicity,-5.981713578780481e-06
136,oh,-5.931623878069417e-06
7005,frustration,-5.883900746967673e-06
2433,exhibition,-5.871657281356577e-06
5240,hats,-5.8296628878431205e-06
1174,also,-5.827760398627388e-06
6726,describe,-5.826902142907938e-06
2046,terrible,-5.82246287412298e-06
3478,sooo,-5.804098768811989e-06
2847,idk,-5.7878700999227045e-06
4366,stress,-5.765976173006485e-06
3798,horrible,-5.760660703921147e-06
5891,veel,-5.735773974303408e-06
582,looking,-5.7320240956439926e-06
8808,patrons,-5.727193002054927e-06
6556,chaque,-5.725668735055515e-06
2338,offensive,-5.713729101083665e-06
4126,services,-5.699595014391686e-06
6205,garth,-5.680304501495433e-06
4039,suis,-5.668125439630319e-06
5537,glitch,-5.614094401429499e-06
429,2am,-5.608528197010483e-06
1652,kind,-5.572353654643729e-06
145,actually,-5.563972964390685e-06
5270,groceries,-5.5533201887451576e-06
1700,2night,-5.548473273859159e-06
3407,punching,-5.542606895474767e-06
6295,flavour,-5.526616218336529e-06
7269,tomson,-5.5109416150277606e-06
5114,sleepytime,-5.5060651480728456e-06
6256,mars,-5.501057030577472e-06
5357,qui,-5.495094810098802e-06
3790,flashbacks,-5.488509685724907e-06
5110,kelley,-5.464578587047221e-06
6765,brighter,-5.45933234281984e-06
1883,past,-5.438860741004062e-06
4664,nosy,-5.429411637847628e-06
313,one,-5.424616305073973e-06
8366,metal,-5.4141729161236695e-06
7844,temperature,-5.350826354290295e-06
564,rewarding,-5.3221504140213295e-06
4604,glass,-5.311226846352451e-06
7112,descend,-5.2758025316367955e-06
7523,duet,-5.271107985744608e-06
8542,fumbles,-5.221377353531827e-06
2882,urg,-5.1069080961817656e-06
2813,golden,-5.049025613443309e-06
7580,reader,-5.046290992825912e-06
6182,tyler,-4.98973252712286e-06
4677,locked,-4.981287525196616e-06
604,gave,-4.913579019291053e-06
357,choir,-4.904294059071326e-06
3994,ti,-4.88616006811138e-06
1077,version,-4.882036579447035e-06
2976,boldness,-4.874315637864111e-06
3319,suddenly,-4.86837127442746e-06
6801,concept,-4.8335248187312524e-06
6914,hating,-4.808031168919731e-06
1253,sad,-4.806824794036345e-06
1942,understand,-4.7417272102640135e-06
2280,earth,-4.72140844217295e-06
1131,niets,-4.712587368915476e-06
896,wats,-4.699599953187639e-06
7017,gn,-4.6967727273399045e-06
8119,uhh,-4.69362896369512e-06
2349,pit,-4.673054465244332e-06
931,t,-4.6445121806939935e-06
5903,flow,-4.643150477475425e-06
1025,damaging,-4.5786778928085604e-06
483,friends,-4.564498988510433e-06
6728,faut,-4.564315640480758e-06
5242,festive,-4.5408196841824226e-06
3280,notes,-4.502700604526857e-06
8385,in-laws,-4.492892325985391e-06
3154,combo,-4.481729833082464e-06
5764,health,-4.476812837111432e-06
3799,bust,-4.424457335310804e-06
6863,avesse,-4.346432282760302e-06
8757,flop,-4.313847723811711e-06
4019,studies,-4.301142729205126e-06
2532,chip,-4.277089649971989e-06
7462,boarder,-4.274343112793491e-06
8120,yuck,-4.213922569004843e-06
3485,elementary,-4.190051744522441e-06
1211,jumping,-4.127650468439221e-06
771,because,-4.12272318761638e-06
4830,crafting,-4.084418660970507e-06
2921,vanilla,-4.057946264730249e-06
8186,valt,-4.037224386585917e-06
4503,agh,-4.0250994001425855e-06
2600,vehicle,-4.012608370144299e-06
4321,dancing.,-3.990422755159514e-06
4722,5pm,-3.9878519905483735e-06
3358,cruise,-3.972136652908752e-06
486,kept,-3.9599270605455895e-06
6557,matin,-3.93038397316043e-06
6102,wore,-3.888748192082658e-06
7985,aspects,-3.7695605894477996e-06
6539,balance,-3.7647064663468067e-06
125,tired,-3.7552804209924422e-06
3326,badly,-3.739035308142005e-06
2660,0,-3.706917139192596e-06
1817,roadhouse,-3.650315555231345e-06
4278,representatives,-3.602749954935854e-06
4151,edge,-3.59113333795723e-06
3187,composition,-3.573042917126764e-06
6813,bah,-3.543574083544838e-06
1714,golf,-3.5321808853489706e-06
5992,avenue,-3.5195147826949486e-06
7271,randolph,-3.5069335217565294e-06
8609,hohoho,-3.491271813584358e-06
2350,wii,-3.4901283110703602e-06
6363,bartender,-3.4900114314144584e-06
8402,validation,-3.4724259411153824e-06
5863,bins,-3.471632140433703e-06
4708,assume,-3.45927036809601e-06
740,kitty,-3.4462818784061363e-06
2044,season,-3.4284892527960037e-06
2837,psalms,-3.426009240477812e-06
3683,followed,-3.383255447836006e-06
8046,acura,-3.379230899674205e-06
5281,astonishingly,-3.368792443418147e-06
2578,6pm,-3.3335307594014053e-06
6854,existence,-3.331495243969774e-06
1930,chief,-3.2757951940924564e-06
3888,thread,-3.261454763055832e-06
4241,heartache,-3.2393967798262253e-06
8261,sexual,-3.2370963739991484e-06
446,brandy,-3.2311461273776844e-06
2827,jacobs,-3.2102719763597607e-06
2013,encourage,-3.207313209673482e-06
3009,treating,-3.1788764513001474e-06
5284,universe,-3.1469433674104266e-06
2624,wise,-3.1092755371306838e-06
1865,fulfilled,-3.0518547857294e-06
6805,pride,-3.0367939434555157e-06
1912,whose,-2.9988693437110978e-06
5365,graduate,-2.990607197632493e-06
4557,nome,-2.9787361247250095e-06
3224,midnight,-2.9740792810447764e-06
8718,nhis,-2.9168233343868665e-06
3437,feelings,-2.8513218103674508e-06
2422,ieder,-2.8268269031213612e-06
4949,mental,-2.8145228239566333e-06
7047,shack,-2.811081695233249e-06
43,so,-2.8045801881338786e-06
5999,politicians,-2.78563765892189e-06
5404,noh,-2.7142972191090387e-06
576,voor,-2.697850714674516e-06
1285,friend,-2.672712216295053e-06
0,ed,-2.6516840080106573e-06
6955,pushed,-2.6056759640101745e-06
1546,te,-2.6024267842732147e-06
3858,wht,-2.596442419847255e-06
467,.....,-2.5707156034874795e-06
503,we,-2.55840948099423e-06
8244,investigate,-2.510007228751533e-06
8698,beyone,-2.5011438799888806e-06
4118,shanghai,-2.4687070671386107e-06
1103,place,-2.4586371585776265e-06
7765,frisked,-2.4584896326733153e-06
6972,misunderstood,-2.4460299968636872e-06
4899,ashley,-2.4394158774126607e-06
3099,server,-2.4047294394513167e-06
8435,plead,-2.3768210794681345e-06
1976,story,-2.3671329556718945e-06
8466,fend,-2.3428669386582613e-06
7521,make-up,-2.2881667251107896e-06
2863,reaching,-2.2751912017768995e-06
7222,bows,-2.2556767236733863e-06
3753,labour,-2.224363380791946e-06
3792,honor,-2.2136306692155034e-06
1115,beautiful,-2.200886894320996e-06
7346,folies,-2.1658342854962917e-06
1858,taste,-2.148400306030343e-06
4760,advocate,-2.1203156487650146e-06
2129,later,-2.114532010793595e-06
7699,moose,-2.098552425586336e-06
6382,seek,-2.092284478050083e-06
2572,simply,-2.0725234868309807e-06
1876,painful,-2.006148555295497e-06
5553,asking,-1.9831704735044855e-06
6849,iim,-1.9638901670840197e-06
5512,illigal,-1.930546109258745e-06
8449,kavanaugh,-1.9098172248022475e-06
408,muppet,-1.8742174597272122e-06
7374,reese,-1.866033203378227e-06
1338,gedicht,-1.8387425467074799e-06
3060,franklin,-1.822950323196841e-06
6947,ble,-1.7680145399521889e-06
1308,stayed,-1.6757377870538042e-06
1889,leftover,-1.6359953289467206e-06
4578,ladies,-1.634233185236706e-06
2222,picture,-1.5722085105407864e-06
5371,grrr,-1.5368572943968406e-06
215,leads,-1.5329410203802792e-06
8396,hnd,-1.5034693417307107e-06
2123,though,-1.495339283777663e-06
6453,mimicking,-1.4573223084091233e-06
1964,posted,-1.452006756572366e-06
1630,either,-1.4488124377017714e-06
7615,skype,-1.4472871238573626e-06
4132,knws,-1.3978387735594233e-06
2629,import,-1.3135975728654035e-06
3946,finishing,-1.2770903602290589e-06
2747,performance,-1.2504178409671717e-06
5762,wealth,-1.2479636774597134e-06
5914,agency,-1.1810562414403593e-06
7273,jst,-1.1611611984980199e-06
2126,opera,-1.1419646164864351e-06
464,press,-1.1366927880392004e-06
1241,pic,-1.133736177916952e-06
7496,tomorrows,-1.1244722086349174e-06
42,can,-1.103765617049262e-06
5121,turned,-1.0972246994775277e-06
4517,pala,-1.069244550512399e-06
3852,sofia,-1.0664771089534165e-06
2727,using,-1.0650092476126421e-06
6012,compte,-1.0299221061368704e-06
6715,nutella,-1.0176448092811171e-06
1929,seems,-1.011604427859127e-06
140,damn,-9.692423341560453e-07
3558,heeft,-9.64007382569619e-07
4792,intellectual,-9.432522899779743e-07
4681,ole,-9.273408634271335e-07
1076,funny,-9.261308095793024e-07
7631,cliffs,-9.206177417764073e-07
6,him,-8.927623938701033e-07
4237,dunno,-8.895125205693582e-07
7191,blondie,-8.639778573019697e-07
8189,nickname,-8.44558077021e-07
2703,alone,-7.850482131026929e-07
5236,youth,-7.619216951716921e-07
792,chef,-7.41975163175169e-07
5427,tha,-7.361490800617219e-07
7994,houston,-7.179257990976076e-07
1305,any,-7.178068500515375e-07
8432,performed,-7.144133066378938e-07
540,shop,-6.462725070969372e-07
3122,dish,-6.135898373688282e-07
1825,ohhh,-6.065116544141473e-07
3602,receiving,-5.378070786654007e-07
4135,shootin,-5.172755923672085e-07
3318,thursday,-5.119418431765929e-07
2928,wrk,-4.563375717024556e-07
6340,awal,-4.3798609313012065e-07
4280,threat,-4.024180729333797e-07
1856,sir,-3.985992887203197e-07
7823,violent,-3.937987983036161e-07
5650,faster,-3.67605552383544e-07
7368,doll,-3.0703897341558677e-07
1358,mission,-2.920595592295396e-07
3366,named,-2.86252819616372e-07
2203,solar,-2.1746317180117967e-07
191,threads,-1.7265259594223825e-07
6991,sing-off,-1.309869140553079e-07
4768,relief,-1.071979155003779e-07
2206,outcome,-1.0524437129164789e-07
2458,trains,-8.62336455520705e-08
6244,abt,-7.516302265839619e-08
4211,merthyr,-2.270771605189283e-08
1173,ultimate,1.1066615844494005e-08
5588,regretably,3.06862434496305e-08
2191,destroys,5.5019861120187786e-08
1772,seventeen,9.189965445448716e-08
5532,wen,1.1594163625413174e-07
8124,wonders,1.2703088573114603e-07
1920,boots,1.9371448259581739e-07
761,ohhhh,2.1196672858953107e-07
7041,goodnight,2.1602120422930648e-07
7206,furious,2.4059028282281493e-07
3330,kingdom,3.0900863156249393e-07
7436,hahahah,3.145886088442203e-07
8585,tengo,3.3922630679834634e-07
5208,positive,3.4037968481301595e-07
6387,restaurants,3.7595019103687604e-07
4369,allerlei,3.915280888139421e-07
7983,puking,4.2164245372140056e-07
5948,christianity,4.310627893286169e-07
4828,fitted,4.455232206549732e-07
2772,double,4.5845507090411487e-07
4295,a.m,4.934607678707889e-07
1294,confirmed,5.347209873830256e-07
1771,discontinued,5.47244148374632e-07
1461,means,5.524632623614802e-07
521,brilliant,5.730531215355962e-07
1474,within,5.994308566705488e-07
