,Word,Value,Freq
10657,thief,-0.8207864734604317,1
5700,decay,-0.8207153570566675,4
10426,spike,-0.8201309731735483,2
739,chaos,-0.820006453876724,6
9055,hungary,-0.8198796046276887,2
3865,rejected,-0.8196469420253664,4
8621,slug,-0.8189640891044505,2
10847,stump,-0.8188859280925822,1
9081,##arm,-0.8180155104019107,2
4250,renegade,-0.8178125759594839,2
5666,lacks,-0.8156053233054257,1
3676,obscene,-0.8153040329680245,3
6217,04,-0.8139349318212932,1
4185,guilty,-0.8134002931245596,2
9296,feud,-0.8133615952549559,1
9455,threatens,-0.811819599970029,2
10487,crying,-0.809944462809392,2
10514,barred,-0.8094616201724492,1
3560,terri,-0.8082876213006207,1
9854,walnut,-0.8081640731760394,1
4965,lodged,-0.8073895476328998,1
9535,brave,-0.8070666522027756,1
10143,sipped,-0.8049796860251162,1
10424,boulevard,-0.8048482354824116,1
3068,thoughtfully,-0.8026339232921601,1
1164,destroyed,-0.8005767274480565,9
1221,lost,-0.8003133264978382,13
11578,blu,-0.7995227519677786,1
11579,##nder,-0.7995227519677786,1
9069,fading,-0.7994892886170328,2
6836,illegal,-0.7985790321139444,6
11033,alternative,-0.7984811021036757,1
11158,wash,-0.7981773672380833,1
7185,nes,-0.7961694153356345,1
6308,void,-0.7961270854001244,2
10493,timer,-0.7956009933955199,1
6064,gaped,-0.7946107010067145,1
211,flat,-0.7935189878653164,4
1202,tired,-0.7933467324742159,7
11743,arbitrary,-0.7912996915159871,1
6556,vanished,-0.7912173378584892,3
1385,crater,-0.7906208248752536,1
7492,racism,-0.7840554228903839,3
8975,doom,-0.7839868190033095,2
8976,##sd,-0.7839868190033095,2
10223,compensate,-0.78351652309148,1
5811,eminent,-0.783441638663716,2
9249,congestion,-0.7832083379983975,2
6605,controversy,-0.7824143195824202,3
1430,joke,-0.7818577310470602,2
8673,fractured,-0.7811050653433056,1
9008,lingering,-0.7763934142609326,1
4157,slipped,-0.7760646109207646,7
3239,##phy,-0.7754166247249241,1
3240,##xia,-0.7754166247249241,1
9151,criticism,-0.77537724866313,3
10503,stray,-0.774456556175574,1
4717,prayed,-0.7731213302883719,1
2862,ammunition,-0.7727028255435153,2
8037,damned,-0.7720796358017694,1
6260,hazards,-0.7719257919032589,1
11003,##pore,-0.7711537215971586,1
5094,##bies,-0.7686529455160854,2
9135,warfare,-0.767703589443023,2
10644,discouraged,-0.767215425769488,1
6933,##sty,-0.766930173843883,1
9027,nope,-0.7668688411927885,1
11387,nostrils,-0.7666503496822858,1
1406,cynical,-0.7651638830099443,1
607,disgust,-0.7645007319052062,3
9618,##ami,-0.7622881514064613,2
1963,fear,-0.7581389292902551,18
5984,weighs,-0.7578985790637485,3
11342,disagreed,-0.7571893524149289,1
7126,obama,-0.7570942932891379,4
5795,backing,-0.7570052158550975,2
6767,dots,-0.7564232306821006,1
1662,fraud,-0.7545188866615283,3
11228,hurting,-0.7518309808912731,1
10954,consultancy,-0.7510834348343667,1
9836,puzzle,-0.7510165838581142,1
7792,##load,-0.7502296110822094,1
3769,sad,-0.7489809989755812,6
5913,##uf,-0.7488526888375359,2
5023,##mer,-0.7482853569504287,3
3885,forbidden,-0.748052377084159,1
1868,sans,-0.7478355939462508,1
8134,fia,-0.745863629309904,1
8135,##sco,-0.745863629309904,1
2257,threatened,-0.745666120470055,4
8252,ashton,-0.7452455138194968,1
5842,teenager,-0.744928976373067,1
1944,influencing,-0.7442457204438284,1
11615,##ddle,-0.7425353520581917,1
658,rust,-0.7408571047840679,3
11477,18th,-0.7406872325164661,1
6995,crazy,-0.7393374163580376,3
2863,supermarkets,-0.7367017361273624,1
4079,warn,-0.735774333475991,4
592,accuse,-0.7331257099512528,3
2738,superficial,-0.7322626951192865,3
6710,dealt,-0.7295400857710379,1
9186,compassion,-0.7284574173745657,1
796,bomb,-0.7281013119450844,13
10356,pastor,-0.7262255144970757,1
8395,overlap,-0.7258043995517045,1
6841,shack,-0.7257691602858286,1
10073,##ples,-0.7236116794925748,1
5642,fail,-0.7216211702019003,6
1030,never,-0.7207035843611531,52
848,failing,-0.7203599513813139,5
10692,stall,-0.7192335241755416,3
2927,##ening,-0.718633488496632,3
10691,kickoff,-0.7182742289392483,1
9749,entertaining,-0.7145319786531473,1
6756,excuses,-0.7118580516224557,1
3365,jail,-0.7112879397076309,6
8035,invaded,-0.7109789659409157,1
3165,storm,-0.7106790124752886,10
9971,tread,-0.7086476790829606,1
6625,##ks,-0.7072786975739874,3
3703,buried,-0.705952018288537,4
4675,sick,-0.7045406938397161,7
2787,heavy,-0.7034280665358117,15
11098,protections,-0.7031825393289544,1
3701,split,-0.702985582888904,4
2624,lack,-0.7028243362688895,16
10219,plunge,-0.7004148526678653,1
346,kill,-0.7002513232008195,25
8985,overrun,-0.6986343590599118,1
4248,silence,-0.6974686032077375,5
2672,shock,-0.6968690111060534,7
6915,qaeda,-0.696332081216268,5
343,buckled,-0.6955216988211586,1
2572,uber,-0.6950091176089787,1
7444,ir,-0.6948036947708212,4
10878,##bles,-0.6930509787748536,1
11064,categorized,-0.6927673720109921,1
10782,##omi,-0.6924065904957908,1
8806,indication,-0.6922825025010417,1
8886,blinded,-0.6917062165159168,1
7314,demanded,-0.6909758936463695,1
4810,odds,-0.6908871250157342,4
7927,incorrect,-0.690508363295807,1
11636,repeatedly,-0.6901919270953637,1
5326,guns,-0.6893440010419936,4
10827,headache,-0.6880113874954085,2
1066,impossible,-0.6872882141903336,8
7849,underground,-0.6855266947817237,3
6002,##rf,-0.6830164882041103,1
7226,attackers,-0.6826368996075223,1
1439,sane,-0.6820896236432923,1
10491,##block,-0.6818620227146567,1
1059,labor,-0.6809143236231323,6
97,weird,-0.6808279922118274,5
4369,remedy,-0.6805314079019769,2
1336,missed,-0.6793847202365065,7
5713,sucked,-0.6787107798579031,4
750,leave,-0.6779511301011271,23
