,Word,Value,Freq
14889,mythical,-0.041670799255371094,1
13324,molly,-0.04156017303466797,1
11784,##pie,-0.041259605437517166,3
1139,dead,-0.041259512305259705,73
2330,ignore,-0.0409933403134346,30
14276,##ados,-0.04087495803833008,1
7644,passport,-0.04066352918744087,5
2581,6th,-0.04055434465408325,8
7561,##ab,-0.040343549102544785,9
3758,##tf,-0.04025580734014511,66
14908,eine,-0.04025530815124512,2
8418,fai,-0.040071964263916016,3
14478,##band,-0.039742469787597656,1
9090,amsterdam,-0.03967761993408203,1
9902,cryptic,-0.03965282440185547,1
9604,seldom,-0.03954422473907471,4
5022,dental,-0.0392691045999527,41
12318,prom,-0.03926491737365723,2
1352,##istic,-0.03924171254038811,12
13960,antenna,-0.039089202880859375,1
10515,arrogant,-0.039086245000362396,10
12086,105,-0.0390620231628418,1
4150,loss,-0.03900766372680664,11
1490,##less,-0.03891396149992943,243
9282,unnoticed,-0.03890204429626465,8
8987,slack,-0.038803767412900925,5
11182,giants,-0.03878859803080559,6
6473,bastard,-0.03863879665732384,7
4209,pathetic,-0.03841546177864075,32
7577,aero,-0.03836393356323242,1
7002,##cked,-0.03828306123614311,5
13856,rca,-0.03821754455566406,2
12687,stil,-0.038127344101667404,6
13244,##sbury,-0.03799009323120117,1
9655,##weig,-0.03781191632151604,3
1459,reservations,-0.03766496852040291,110
11358,commotion,-0.03747892379760742,1
9867,fungal,-0.03742837905883789,6
14950,sighting,-0.03733015060424805,1
11435,aisles,-0.03731060028076172,3
5798,quoted,-0.03716172277927399,44
12738,##´,-0.03708457946777344,1
1718,##dez,-0.036833763122558594,1
14104,instances,-0.03672647476196289,1
7032,unreliable,-0.036687690764665604,3
11167,knees,-0.036630868911743164,2
14469,510,-0.03662729263305664,3
14079,straightforward,-0.03652381896972656,1
11082,communicating,-0.03645865246653557,3
10630,motionless,-0.0363616943359375,1
9676,threaten,-0.03634519502520561,5
9510,favors,-0.03627800941467285,2
286,inadequate,-0.03583192825317383,8
2595,hardly,-0.03583010286092758,44
7295,apologetic,-0.03581669181585312,33
10047,hates,-0.035745859146118164,4
7573,difficulty,-0.035706162452697754,4
12322,actions,-0.035639841109514236,6
8984,##hd,-0.03544940799474716,5
4168,sleeping,-0.03534591943025589,21
6439,##pping,-0.03529990836977959,11
1951,descriptive,-0.03519558906555176,2
14560,##nden,-0.03515958786010742,1
4292,keen,-0.035020191222429276,6
7649,postal,-0.034911155700683594,1
1410,##bian,-0.034820109605789185,151
4041,result,-0.03477395698428154,33
11002,manufacturer,-0.034693121910095215,12
4479,library,-0.03458042070269585,5
12702,shortage,-0.03438234329223633,1
13984,alligator,-0.03416776657104492,1
10741,slower,-0.034134525805711746,7
9557,gown,-0.03410349041223526,5
9835,arte,-0.03384971618652344,1
12268,1992,-0.03377103805541992,1
10092,rhetoric,-0.0337039940059185,5
11815,merit,-0.03361940383911133,2
5585,ghetto,-0.03357633948326111,16
10900,politicians,-0.03357219696044922,1
6004,##ooping,-0.03348366543650627,3
8459,cans,-0.03344607353210449,4
11376,##56,-0.03334951400756836,1
3826,freaks,-0.03334546089172363,6
11437,guidelines,-0.03330516815185547,1
1166,weird,-0.03327544778585434,116
10518,disappears,-0.03324127197265625,4
7564,ina,-0.03316853567957878,28
10372,dots,-0.03315258026123047,1
14739,bases,-0.03307628631591797,1
5402,acceptable,-0.033008355647325516,41
13275,reign,-0.0329127311706543,1
9419,lacks,-0.03289820998907089,22
6087,insults,-0.03287315368652344,1
14724,##tish,-0.032747745513916016,1
14670,refusing,-0.03259897232055664,1
12750,##eptive,-0.032513756304979324,7
13421,deadly,-0.03250885009765625,1
12710,##ocation,-0.032482147216796875,7
5506,lang,-0.032375019043684006,3
7782,arms,-0.03228095918893814,25
10141,clips,-0.03215373307466507,15
2538,judgement,-0.031984567642211914,8
12636,##bba,-0.03197288513183594,1
7494,exceptions,-0.03184843063354492,3
4293,##issa,-0.0317997932434082,9
11945,intentions,-0.031794071197509766,1
13372,colossal,-0.031508445739746094,1
7482,##vel,-0.03073628805577755,6
10012,utilizing,-0.030721187591552734,1
9088,plainly,-0.03069305419921875,1
7715,autumn,-0.030523300170898438,1
12969,dimensional,-0.030432701110839844,1
13189,tribute,-0.030363082885742188,1
8457,robbed,-0.030340829864144325,3
3089,bonuses,-0.030239582061767578,1
4123,suspicious,-0.030150771141052246,4
9074,bedside,-0.030127286911010742,2
10726,aback,-0.029958724975585938,1
7549,retail,-0.029704809188842773,16
5540,##kind,-0.029569149017333984,6
14119,scotland,-0.0295257568359375,1
8895,harassment,-0.029350541532039642,11
9043,precursor,-0.029199600219726562,1
9561,begging,-0.028985023498535156,3
12502,##tique,-0.028978824615478516,1
1385,dirty,-0.0287886094301939,202
9075,textbooks,-0.02878030203282833,3
14075,georgie,-0.028715133666992188,1
2727,smoking,-0.028708873316645622,31
11889,healed,-0.028638362884521484,1
13243,morley,-0.028510093688964844,1
9222,##zine,-0.028504371643066406,8
14806,cartel,-0.028478145599365234,1
11769,backup,-0.02846229076385498,2
1332,advised,-0.028314929455518723,38
7985,shaken,-0.028185129165649414,4
9599,glance,-0.028174877166748047,3
13492,betrayed,-0.028165817260742188,1
8639,##git,-0.028052568435668945,2
12088,amend,-0.027960658073425293,4
2355,worse,-0.027906600385904312,167
8863,supper,-0.027901530265808105,4
2233,graphics,-0.027764558792114258,2
12394,shouted,-0.02768707275390625,1
8401,command,-0.027626991271972656,2
9051,slaves,-0.027624130249023438,1
13756,immature,-0.027395248413085938,2
7038,advertising,-0.027331331744790077,24
4009,nt,-0.027318796142935753,3
11491,tenant,-0.02724170684814453,2
9118,coughed,-0.027239322662353516,1
10598,atari,-0.02722454071044922,1
1876,equator,-0.027065753936767578,2
7923,satisfy,-0.027059299871325493,15
13927,labels,-0.027033329010009766,2
203,never,-0.02702140621840954,1966
12433,audrey,-0.027000904083251953,2
7658,kristin,-0.02697610855102539,1
8489,##rem,-0.02690662071108818,11
13582,sustain,-0.026845932006835938,3
165,over,-0.026826102286577225,2106
12830,cruising,-0.02678394317626953,1
3783,boring,-0.026691146194934845,46
1013,handle,-0.026687901467084885,70
8602,favour,-0.026673264801502228,9
8010,seasons,-0.026597309857606888,5
13775,obscure,-0.026590347290039062,2
11352,contracted,-0.02637171745300293,2
7656,spoiled,-0.026359928771853447,18
11639,##zzled,-0.02634207345545292,6
7947,stumble,-0.026253700256347656,3
3472,accurately,-0.02622365951538086,3
11100,improper,-0.026161670684814453,4
5728,##arable,-0.02613544464111328,1
12797,##pathy,-0.02608346939086914,1
8802,absurd,-0.026026248931884766,6
13696,glacial,-0.02602243423461914,1
4936,willingly,-0.026018142700195312,2
6642,strained,-0.02587604522705078,3
10344,pillars,-0.02584099769592285,2
1999,stale,-0.025787830352783203,60
13214,fewer,-0.025707244873046875,2
7578,##bic,-0.025640249252319336,2
1612,##uche,-0.025610893964767456,16
9824,suggests,-0.025563716888427734,2
1738,##ice,-0.02549174427986145,187
5174,tears,-0.025479761883616447,15
11405,##opped,-0.02527463436126709,4
5331,careful,-0.025202974677085876,49
4736,zero,-0.025156991556286812,110
5972,files,-0.024904727935791016,1
2145,sucks,-0.024902556091547012,137
12854,##rage,-0.024883611127734184,7
8951,manuel,-0.024701187387108803,7
13711,erratic,-0.024699846282601357,3
11664,##ancy,-0.024638652801513672,2
684,twice,-0.02457132376730442,277
13899,pianist,-0.024519920349121094,2
5591,daylight,-0.02450021170079708,3
9030,associated,-0.024444103240966797,1
12497,characteristic,-0.02430438995361328,1
10116,indicates,-0.024273108690977097,5
4133,venture,-0.024203777313232422,2
10063,varying,-0.024091562256217003,3
13703,lax,-0.02401149272918701,4
9538,##dia,-0.02396979369223118,10
6029,fades,-0.023958444595336914,2
10534,fred,-0.023763656616210938,1
1118,oxford,-0.023756027221679688,1
7516,dumped,-0.023742040619254112,3
2229,##net,-0.023700237274169922,2
13266,uncomfortably,-0.023693356662988663,7
2341,barely,-0.023671209812164307,161
6476,##pling,-0.023647785186767578,4
10426,shaking,-0.02358722686767578,5
3984,confusing,-0.02352301776409149,29
12609,toni,-0.023507118225097656,1
7228,##how,-0.023449799045920372,12
12711,cologne,-0.023360252380371094,7
237,limited,-0.023350492119789124,102
7779,sanitation,-0.023273468017578125,1
1022,disgusting,-0.023245511576533318,129
13120,##tled,-0.02315998077392578,1
7205,mit,-0.022950554266572,5
10542,##holding,-0.022901535034179688,1
12742,cigarettes,-0.022858688607811928,7
8451,complicated,-0.022806227207183838,8
12008,incentive,-0.02280426025390625,2
2078,guarantee,-0.022804243490099907,29
6698,liberal,-0.02280139923095703,1
11051,derrick,-0.02279806137084961,2
9783,belong,-0.022792339324951172,6
10361,taxis,-0.02278757095336914,2
14472,##claim,-0.022760391235351562,1
11874,donald,-0.022756576538085938,2
7594,estimates,-0.02274477481842041,12
10922,myers,-0.022712230682373047,2
1926,fair,-0.022533543407917023,177
14557,shrinking,-0.022503376007080078,1
9791,lord,-0.022443950176239014,8
14912,##ische,-0.02244281768798828,1
8605,incense,-0.0224151611328125,2
13612,mingled,-0.02234053611755371,2
12927,randy,-0.02234029769897461,7
14204,exemplary,-0.02227020263671875,1
3975,norman,-0.02223062515258789,3
10087,guerrero,-0.022183895111083984,1
8327,advertisement,-0.022123541682958603,14
10945,##grad,-0.022069666534662247,9
14563,proclaimed,-0.022068500518798828,1
6132,reports,-0.021997928619384766,4
11640,##tted,-0.021988868713378906,4
12644,##stone,-0.021975994110107422,1
11705,furiously,-0.02194499969482422,2
13973,francesca,-0.021904468536376953,3
1993,##lus,-0.021895451471209526,22
11106,leadership,-0.021889209747314453,1
7402,2a,-0.021881962195038795,5
3350,og,-0.021806159988045692,6
13869,##entes,-0.021751880645751953,1
10832,appreciation,-0.021738052368164062,2
5833,royal,-0.02173450216650963,18
6084,swiss,-0.02168876864016056,14
11618,strikes,-0.021673869341611862,10
12165,purely,-0.02165873907506466,3
5594,wage,-0.021646689623594284,5
10201,feelings,-0.02161121368408203,3
4342,chaotic,-0.021596252918243408,8
13778,emerging,-0.021556377410888672,4
1875,darkest,-0.021537303924560547,6
14474,destroy,-0.021413246169686317,6
5044,makeup,-0.02121191844344139,13
12707,ought,-0.021168231964111328,2
6521,savage,-0.021063899621367455,5
13965,bert,-0.021048545837402344,1
6700,lastly,-0.02102617733180523,22
13546,pausing,-0.021015167236328125,1
5400,##plex,-0.020998159423470497,9
6102,##inge,-0.02099781110882759,5
14271,corinne,-0.02098846435546875,1
6774,thereafter,-0.020964622497558594,2
9879,##tten,-0.020923878997564316,18
1248,access,-0.02088441513478756,29
12931,flows,-0.02085256576538086,2
9589,hog,-0.020840009674429893,9
13841,nicaragua,-0.020834922790527344,1
12993,##urg,-0.020789384841918945,4
14001,desperation,-0.020761489868164062,5
7768,washing,-0.0207532849162817,12
1694,##ement,-0.020739173516631126,5
13889,hale,-0.0206298828125,1
11033,kenneth,-0.02061939239501953,1
14698,hoax,-0.020594120025634766,2
14288,hailey,-0.020488739013671875,2
6879,cooling,-0.02025919035077095,5
6525,useful,-0.020194053649902344,8
4604,shock,-0.020108746364712715,31
7622,crossed,-0.02004408836364746,4
9330,grace,-0.020042598247528076,16
6631,##lat,-0.019990980625152588,8
13407,buckle,-0.019942378625273705,5
9125,rumors,-0.01991558074951172,1
6888,verified,-0.01980423927307129,2
4106,mess,-0.019801273941993713,85
11401,containing,-0.019724274054169655,5
6634,personnel,-0.019664764404296875,1
8169,fails,-0.019663572311401367,10
11013,brewers,-0.019561767578125,1
14714,##anna,-0.01954364776611328,1
8365,cantonese,-0.01951652020215988,9
11434,imitation,-0.019505342468619347,6
5220,shifts,-0.01947629451751709,4
9875,authority,-0.019469261169433594,4
10456,mock,-0.019463062286376953,2
4835,hiring,-0.019443035125732422,15
6951,nope,-0.01940608024597168,54
2804,laid,-0.01938260719180107,44
10094,emphasis,-0.019371891394257545,5
10734,sergeant,-0.019359827041625977,2
1839,cold,-0.01928388699889183,446
13476,##ruff,-0.01924419403076172,4
8402,temps,-0.019200801849365234,5
7244,awkwardly,-0.0191953182220459,2
8180,thickness,-0.01917387917637825,13
6360,stains,-0.019157301634550095,31
6915,applies,-0.0191422700881958,4
11025,victoria,-0.01913285255432129,4
10232,##20,-0.019122600555419922,2
4389,wondering,-0.019109047949314117,26
8081,eli,-0.019092559814453125,8
7875,nonsense,-0.019076168537139893,8
9356,clip,-0.01906798779964447,8
7488,##ek,-0.01906423643231392,5
6224,gotta,-0.019058188423514366,36
11994,paperback,-0.019024372100830078,1
7238,prix,-0.01901785470545292,3
7467,smallest,-0.018999258056282997,3
14166,quota,-0.018962860107421875,1
13279,##rid,-0.018886225298047066,7
2137,granted,-0.018846726045012474,20
5645,manipulated,-0.01881376840174198,3
11207,rogue,-0.018787384033203125,1
7655,carrying,-0.018755054101347923,5
3100,fra,-0.01873844303190708,22
11378,premises,-0.018687915056943893,5
6182,increasing,-0.018680214881896973,4
7332,consequence,-0.01862335205078125,1
5256,sheds,-0.018622398376464844,1
14817,moreover,-0.01860666275024414,1
8777,##real,-0.018591811880469322,7
1333,ir,-0.018557250499725342,8
2589,thieves,-0.01854826882481575,13
12615,permit,-0.01853799819946289,2
5101,toro,-0.018523121252655983,10
1102,##oked,-0.01850605383515358,155
11663,cylinders,-0.018440961837768555,2
3753,smiles,-0.018422916531562805,19
12926,138,-0.01838397979736328,1
13834,##inates,-0.018318653106689453,3
3075,generally,-0.01831279695034027,68
5612,meters,-0.018174171447753906,1
3756,ruthless,-0.018138885498046875,1
12725,katie,-0.018047809600830078,2
2366,di,-0.018047498539090157,277
14730,slipping,-0.018038272857666016,1
354,amelie,-0.018031802028417587,7
5344,##cy,-0.01800505816936493,32
14462,author,-0.01799297332763672,4
4933,mistakes,-0.017992829903960228,30
13191,abel,-0.017970561981201172,1
13871,##iad,-0.01796102523803711,1
8643,brightness,-0.01794910430908203,1
7358,transparency,-0.017936229705810547,1
5955,definition,-0.017932210117578506,7
7143,breakdown,-0.01789379119873047,3
3087,particularly,-0.017849501222372055,55
14957,abandon,-0.017792701721191406,1
12504,sect,-0.01779031753540039,1
6163,wasted,-0.0177414920181036,43
10013,indifferent,-0.017719268798828125,4
12876,dunlop,-0.01770305633544922,1
101,waived,-0.017701387405395508,2
13514,astro,-0.01769733428955078,1
11781,parent,-0.01765155792236328,2
2403,proceed,-0.017644822597503662,8
10275,picks,-0.01763112284243107,7
6226,field,-0.017615605145692825,30
7759,wasting,-0.017581000924110413,34
14878,##master,-0.017499923706054688,1
8444,##finger,-0.017429113388061523,2
10081,##bai,-0.01741790771484375,1
12657,perpetual,-0.01740264892578125,9
5620,##active,-0.017395377159118652,4
9900,shelby,-0.01737356185913086,1
10031,flowing,-0.017286619171500206,12
14639,finch,-0.01727008819580078,1
14143,prohibition,-0.01726245880126953,2
9833,das,-0.017222166061401367,6
4699,lou,-0.017204489558935165,42
9896,##sas,-0.017188549041748047,2
305,last,-0.01717935875058174,920
6241,treating,-0.01715919002890587,14
8090,liar,-0.017145304009318352,13
10976,programmed,-0.017110347747802734,4
11253,pearls,-0.017103195190429688,1
9313,##rah,-0.017087459564208984,1
6810,enthusiasm,-0.017039965838193893,5
6220,aria,-0.017031431198120117,8
13469,inlet,-0.017012596130371094,1
6351,lowest,-0.016998907551169395,17
3717,hui,-0.01698899269104004,4
5144,pri,-0.01697712205350399,43
13882,forts,-0.016971588134765625,1
11444,tucson,-0.01692594774067402,7
14171,rendered,-0.01690816879272461,1
14077,misunderstood,-0.016890525817871094,2
2518,embarrassed,-0.01687641628086567,17
12823,marketing,-0.016796935349702835,11
7100,ra,-0.016755549237132072,44
4949,knocked,-0.01675262488424778,30
5432,unlock,-0.016747871413826942,12
6898,brittle,-0.016739368438720703,5
14214,utmost,-0.01671147346496582,2
4550,existent,-0.01670604944229126,16
1093,special,-0.016694609075784683,554
3470,rip,-0.016580812633037567,60
7930,innovative,-0.016558170318603516,3
11101,stored,-0.016514381393790245,6
5768,lori,-0.016496896743774414,4
10479,oversight,-0.01646280288696289,1
10843,bop,-0.01644909381866455,4
4959,bum,-0.016401221975684166,42
14725,patrol,-0.01639699935913086,1
10890,weed,-0.016388343647122383,13
5286,lose,-0.01638544164597988,21
8930,lauren,-0.01635122299194336,11
13200,##tions,-0.016341209411621094,1
5445,nightmare,-0.01625373214483261,22
13846,collin,-0.0162506103515625,1
2065,awful,-0.01624525710940361,219
2757,legal,-0.016239110380411148,17
14986,cubs,-0.01620769500732422,1
7975,##cation,-0.016167258843779564,5
4073,toss,-0.01609082706272602,11
13538,transformation,-0.016053199768066406,1
13445,minimize,-0.016034364700317383,2
1817,##tam,-0.0159454345703125,5
226,no,-0.015941938385367393,3285
12996,hartley,-0.01593303680419922,1
5802,lied,-0.01593017578125,42
6577,russian,-0.015922904014587402,4
5639,scrubbed,-0.015863656997680664,4
3785,##sta,-0.015827642753720284,72
10414,christ,-0.015813691541552544,7
12301,discussions,-0.015778541564941406,1
9481,war,-0.01576671004295349,16
11866,judgment,-0.01575446128845215,4
3538,##cious,-0.01575443148612976,16
13906,exclaimed,-0.015742778778076172,1
12034,chloe,-0.015738487243652344,2
8407,aim,-0.015676578506827354,6
14163,nanny,-0.015673160552978516,1
9420,promises,-0.015646696090698242,4
7648,designer,-0.015639841556549072,8
6796,ala,-0.015627088025212288,29
7133,wanderers,-0.01561880111694336,1
6312,guilty,-0.015479469671845436,5
11501,stinging,-0.015474319458007812,1
12588,powered,-0.01546426210552454,11
5684,duke,-0.015453577041625977,2
6420,reviewers,-0.015433134511113167,27
6027,macro,-0.015397071838378906,2
6644,attack,-0.015375900082290173,5
12121,unsafe,-0.015361785888671875,8
9527,flawed,-0.015342140570282936,10
9644,distinctions,-0.015317916870117188,1
3345,none,-0.015307514928281307,97
14825,sorted,-0.015256404876708984,3
2015,comics,-0.015220165252685547,14
10050,##eak,-0.015212821774184704,5
14269,investments,-0.015201091766357422,1
9252,##sque,-0.015196187421679497,7
11896,reflecting,-0.01511383056640625,2
11133,notion,-0.015109539031982422,4
14863,retain,-0.0149993896484375,1
11609,minority,-0.014972686767578125,1
10492,1978,-0.014910697937011719,5
10862,packaging,-0.014900731854140759,10
8258,doubtful,-0.014891320839524269,11
10345,assault,-0.014873266220092773,2
3602,##utable,-0.014837980270385742,8
5489,returns,-0.014827728271484375,13
9593,unconventional,-0.014824867248535156,1
6299,trade,-0.014781701378524303,19
12269,jacksonville,-0.014781475067138672,1
2877,##ffi,-0.01478065736591816,7
529,registering,-0.014777024276554585,3
14776,##erving,-0.014765739440917969,1
10872,realizing,-0.014745235443115234,1
