,Word,Value,Freq
10001,fights,-1.2689204185641085,2
2184,corrected,-1.2676964071157493,2
6260,hazards,-1.2658698432390985,1
6447,beg,-1.257043252595908,2
5189,glared,-1.2546139522640853,2
5093,hated,-1.253176332304267,3
7228,exploited,-1.2513562637316062,1
1815,faulty,-1.2474837116472115,3
10220,risking,-1.2333095008577408,2
717,shallow,-1.2314607008751404,1
1819,chrysler,-1.2295121923295989,2
6970,tossing,-1.2257996837366054,1
1160,ghost,-1.2251097821000922,6
7968,stamped,-1.221839950309126,1
2493,lies,-1.2173370082812807,7
3313,habits,-1.2125692449080328,2
6675,rarely,-1.2117374750493284,3
10020,scary,-1.210490126461639,1
7438,kidding,-1.2094871550705966,3
11706,gasped,-1.2072861316008268,1
2728,urges,-1.205459191041097,3
7899,damages,-1.2047768636915752,1
1513,astronomical,-1.2046741916302182,1
9305,hawk,-1.1957229591546241,1
11636,repeatedly,-1.1897694762057909,1
7935,troubles,-1.1890377111181905,4
3938,apologize,-1.1823532333670488,2
8447,rejection,-1.1822569830851122,1
9769,deny,-1.1789315039546306,2
11418,melting,-1.1781893254154259,1
6038,suspended,-1.1755745135479425,5
1834,trapped,-1.1716876638490152,3
10770,killers,-1.1712826679128918,2
1932,dangerous,-1.1660840228040859,8
10996,stumbled,-1.164989651544463,1
7495,disrupted,-1.1615130925571524,1
10155,advise,-1.161277531947329,1
11631,defaulted,-1.1592068821028338,1
11484,bombers,-1.1590496502816676,1
10577,blurred,-1.1569043804001022,1
4753,readily,-1.153036679223765,1
7983,##rus,-1.1421941057626717,1
5960,grimace,-1.1417703047881231,2
607,disgust,-1.1395577331694628,3
592,accuse,-1.138821549435786,3
2163,cry,-1.1368483650947823,7
11654,guilt,-1.1358426652316536,1
6981,turnpike,-1.1340031121310614,1
6936,slumped,-1.124779520260684,2
511,closes,-1.1233670675565326,1
3701,split,-1.1216196871152835,4
6843,rip,-1.1184343280962157,2
11717,terminated,-1.1170772929207171,1
8192,clashes,-1.1165354814203012,2
5855,attempted,-1.109863647997268,3
947,comments,-1.1069336949832855,2
8006,ruins,-1.1007604707256768,2
2672,shock,-1.0951771755673285,7
3484,crap,-1.0893056847093556,3
9287,sob,-1.0888297875455886,2
2683,sewage,-1.0873242058908648,1
5332,injured,-1.0848888413163964,3
2701,incomplete,-1.0806535371592505,2
1858,warns,-1.0792105992515946,4
3911,stole,-1.0787468167029934,1
1746,die,-1.0782221712128603,19
5700,decay,-1.076531745593661,4
8171,stays,-1.0740372907547724,1
8318,##ested,-1.0694530042685604,1
2409,mist,-1.068456002459378,3
6929,reluctantly,-1.067187574174669,1
9550,putin,-1.0664460541537175,2
4994,pounded,-1.0640436335890686,1
240,attacked,-1.0637585773482685,7
9248,struggling,-1.0623642236806465,2
10044,##inkles,-1.0612018219919772,1
8426,disappeared,-1.0590097264201026,5
6995,crazy,-1.0556530951367742,3
7591,stab,-1.0534233643857227,2
3596,tight,-1.0504315261767991,2
5267,happened,-1.0467731901968813,11
5557,crash,-1.0439399277527082,6
9539,##iness,-1.0416338647864603,1
10372,espionage,-1.0376009140037135,2
10911,hysteria,-1.0355398636925959,1
11297,abortion,-1.0322195998279846,2
2410,##rial,-1.0315869508077316,2
10711,sucker,-1.029456314763402,3
2620,##urn,-1.026794321634352,3
8963,rubbish,-1.0236253959082766,3
7929,slit,-1.0216322407161162,1
3876,shit,-1.016325733164739,2
10095,pressured,-1.0141649158996722,1
6913,unarmed,-1.013808750024154,1
6639,blast,-1.0123083146732477,6
11614,##some,-1.0117833526985125,1
11613,bother,-1.0117833526985125,1
8199,jerked,-1.0072691344552571,1
10357,ejected,-1.0058803534105656,1
9236,scare,-1.0023511375680265,3
4168,collapse,-1.002331061286871,4
1420,opposition,-0.9994180086310396,4
9455,threatens,-0.9956518216062953,2
7133,unsuccessful,-0.9933338617717349,5
8305,knife,-0.9926548487501762,5
5562,controversial,-0.9898310859998067,1
2428,smoke,-0.9889327165555917,4
5326,guns,-0.988875873457249,4
5925,abused,-0.9863513153578554,2
7497,rolling,-0.9846917425652071,2
10503,stray,-0.9843103367566353,1
3805,fraudulent,-0.9828157368151812,3
8662,tempted,-0.981813733536946,2
2065,blamed,-0.9810731254994668,3
1066,impossible,-0.9807944017007767,8
9336,##iques,-0.9800617176043245,1
10460,##pati,-0.9756850527089844,1
3116,##olved,-0.9752148717695899,2
7832,interrogation,-0.9745472170189383,1
4186,murder,-0.9735827949883621,6
10525,snorted,-0.9719274039008506,2
2156,samsung,-0.9710969829133579,1
9461,cigarettes,-0.9699314412606624,1
11131,##itic,-0.9699272527752515,1
