Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
department,-0.000217348,-2.3899999999999998e-05,0.11453580856323242,-0.14267420768737793
audition,-0.00021570900000000002,-1.92e-05,-0.005101203918457031,0.4283913373947144
17th,-0.00021527799999999998,-3.39e-05,0.007121086120605469,0.02201056480407715
visitors,-0.00021473599999999999,-5.3e-05,0.05621623992919922,0.3151516914367676
insists,-0.000214708,3.7600000000000003e-07,3.1953251361846924,-0.03603808209300041
regrets,-0.000214422,6.25e-06,0.6026687622070312,2.589653491973877
realised,-0.000213177,-2.14e-05,0.604423463344574,0.07110855728387833
fog,-0.000212074,-2.0600000000000003e-05,0.2373017519712448,-0.014263800345361231
roger,-0.00020935799999999998,-1.8100000000000003e-05,-0.10475403070449828,-0.025164783000946045
alternative,-0.000207359,4.18e-06,0.01732778549194336,-0.04586601257324219
storage,-0.00020647599999999998,-3.9200000000000004e-05,-0.06850671768188478,-0.002213001251220703
paris,-0.000206348,-2.78e-05,0.06501483917236328,-0.023834610357880592
slid,-0.000205897,1.22e-05,0.2683577537536621,-0.09573543071746826
pep,-0.000203477,-3.2200000000000003e-05,0.0018876449903473254,-0.03337373211979866
cope,-0.000202804,1.4000000000000001e-05,0.0057279267348349094,0.19779956340789795
robbie,-0.00020265599999999998,-3.07e-05,-0.05318021774291992,-0.04547321796417236
uncomfortable,-0.000202333,-4.97e-06,0.605333685874939,0.1818365603685379
helpful,-0.00020191,-1.9399999999999997e-05,-0.14165392518043518,-0.13756388425827026
upside,-0.000200935,3.14e-05,-0.2186080664396286,-0.0904017686843872
virginia,-0.00020056400000000003,-6.26e-06,0.19793185591697693,-0.8564383387565613
recovering,-0.000200384,6.42e-05,-0.2004871368408203,0.0232776403427124
crowds,-0.00019935799999999998,3.69e-05,-0.1475977897644043,0.07902725785970688
alabama,-0.00019915799999999998,2.9999999999999997e-05,0.18649721145629886,0.11582843214273453
effects,-0.000198984,-9.19e-06,-0.21236371994018555,0.05243190005421639
peacefully,-0.000198983,2.7600000000000003e-05,-0.025302886962890625,-0.13196587562561035
luggage,-0.000198703,-2.8899999999999998e-05,-0.004512786865234375,0.013919591903686523
partially,-0.00019803599999999999,-2.57e-05,0.03384208679199219,-0.007428884506225586
usc,-0.000196574,-3.5499999999999996e-05,0.13780689239501953,0.03516904637217522
ends,-0.00019565200000000002,-1.11e-05,-0.015199621208012102,-0.07485103607177734
stores,-0.000194418,-1.21e-05,0.06737279891967772,0.0017039094818755984
oil,-0.000194414,3.37e-07,0.03313642740249634,-0.03666117787361145
disappears,-0.000194318,-1.1900000000000001e-05,0.0863502025604248,0.10814368724822998
generally,-0.00019397599999999997,-2.7000000000000002e-05,-0.4554445743560791,0.10091817378997804
transcript,-0.00019396,-1.82e-05,0.0445408821105957,-0.019459843635559082
courses,-0.000193543,-1.53e-05,0.04339408874511719,0.007507801055908203
paperwork,-0.000193155,-3.64e-05,-0.1815094947814941,-0.015760183334350586
