Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
darren,-3.4899999999999995e-05,-3.15e-05,-0.027835369110107425,0.01325678825378418
cleaner,-3.48e-05,1.7100000000000002e-05,0.026857852935791016,0.01280224323272705
damned,-3.46e-05,9.33e-06,0.041049670428037636,0.2511545121669769
persons,-3.45e-05,1.18e-05,-0.003021359443664551,0.04457686841487885
earthquake,-3.45e-05,-4.76e-06,-0.001346111297607422,-0.3639063835144043
altogether,-3.4399999999999996e-05,-5.84e-06,0.0025687217712402344,-0.0007805426721461117
advised,-3.4399999999999996e-05,4.31e-06,0.7952533960342407,0.032907068729400635
sidewalk,-3.43e-05,-1.13e-06,-0.0012278556823730467,0.016042008996009827
annoyance,-3.4200000000000005e-05,2.8300000000000003e-05,9.272449493408203,0.6220594644546509
consequences,-3.37e-05,1e-05,0.18060243129730225,0.11426803469657898
hamlet,-3.3600000000000004e-05,-1.55e-05,-0.04033088684082031,-0.09907329082489014
vt,-3.35e-05,-1.8100000000000003e-05,-0.004626274108886719,0.01499795913696289
tidy,-3.35e-05,-9.36e-06,0.05370140075683594,0.08131440728902818
netball,-3.35e-05,3.0799999999999996e-05,0.026938438415527344,-0.15447773039340973
nicely,-3.35e-05,3.87e-06,0.0027179718017578125,0.0003695487976074219
lift,-3.35e-05,8.240000000000001e-07,0.003752781776711345,0.010042864829301834
82,-3.35e-05,3.02e-05,-0.0171051025390625,-0.03782331943511963
boil,-3.34e-05,7.04e-06,0.7892169356346129,0.0868014469742775
indirectly,-3.34e-05,-4.03e-06,-0.06564140319824219,-0.00787779688835144
swell,-3.34e-05,1.19e-06,-0.05765676498413086,-0.06329059600830078
thirty,-3.34e-05,5.01e-06,0.03375186771154404,-0.058162547647953027
fuss,-3.34e-05,-1.12e-05,-0.01552462577819824,0.06363636255264282
regarding,-3.34e-05,2.5e-06,0.03326904773712158,0.05532614886760712
pulp,-3.3299999999999996e-05,3.76e-06,0.006083011627197266,-8.809566497802734e-05
rn,-3.3299999999999996e-05,2.3e-06,-0.02707529067993164,0.010259270668029785
civic,-3.3299999999999996e-05,-7.68e-06,0.24833130836486814,-0.03591066598892212
knob,-3.3299999999999996e-05,-9.27e-06,-0.008616924285888672,0.08201634883880615
valuable,-3.32e-05,3.38e-06,0.21721410751342773,0.09232452511787416
grinding,-3.3100000000000005e-05,9.96e-06,0.2406778335571289,0.1615140438079834
deaf,-3.289999999999999e-05,1.07e-05,0.0393524169921875,0.004326939582824707
interrupt,-3.289999999999999e-05,2.8e-06,0.0887155532836914,0.3129200935363769
counselor,-3.28e-05,-1.51e-05,0.03184938430786133,-0.03347969055175781
attract,-3.27e-05,3.1e-06,0.10444307327270508,0.07484785467386246
strict,-3.27e-05,1.8100000000000003e-05,0.005298137664794922,0.032715559005737305
twisting,-3.27e-05,1.93e-05,6.966456890106201,0.1393911838531494
wrath,-3.26e-05,9.75e-06,0.5542917251586914,0.03981703519821167
label,-3.26e-05,-6.03e-07,0.013625144958496094,0.03019535541534424
unlocked,-3.26e-05,-3.26e-06,0.01327244471758604,0.008799314498901367
tall,-3.26e-05,5.03e-07,0.009575446136295795,-0.008265991695225239
jagger,-3.2500000000000004e-05,-1.62e-05,-0.025134801864624023,-0.0022291019558906555
vomiting,-3.2500000000000004e-05,8.58e-06,-0.0544789619743824,0.12299009412527084
solve,-3.2500000000000004e-05,1.15e-05,2.0328283309936523,0.1082429438829422
unlimited,-3.24e-05,-2.13e-05,-0.028303146362304688,0.037557005882263184
settling,-3.24e-05,1.55e-05,-0.07077670097351074,-0.06667391955852509
sends,-3.24e-05,-4.35e-06,-0.007919199764728546,0.09652704000473022
jealousy,-3.24e-05,5.68e-06,0.12724947929382324,0.4211095571517944
vocabulary,-3.24e-05,7.67e-06,-0.0011528333416208625,0.026464343070983887
dew,-3.229999999999999e-05,-3.44e-06,-0.07001042366027832,-0.02291372418403625
cycle,-3.229999999999999e-05,-2.2e-06,-0.12525959312915802,-0.0718616247177124
heels,-3.2200000000000003e-05,-4.45e-06,0.01504780724644661,-0.006149937398731709
precisely,-3.2200000000000003e-05,1.34e-05,0.1200416088104248,0.06106609106063843
furious,-3.2e-05,4.41e-05,0.0979776382446289,0.8464949727058411
obvious,-3.19e-05,1.51e-05,0.03178413584828377,-0.016187140718102455
bags,-3.19e-05,5.62e-06,-0.03365135192871094,0.008565227501094341
intend,-3.17e-05,4.33e-06,0.09515321254730223,0.039694100618362434
impatient,-3.15e-05,-1.36e-05,0.1544947624206543,0.23178935050964355
breaks,-3.14e-05,-5.44e-06,0.09953239560127257,0.1337248831987381
scales,-3.13e-05,4.64e-06,0.012952089309692385,0.020464539527893063
repeatedly,-3.12e-05,-1.66e-05,0.01235818862915039,0.02786874771118164
wrecked,-3.12e-05,1.11e-05,0.07408785820007324,0.16359683871269226
unpleasant,-3.12e-05,4.8e-05,0.15419960021972656,-0.04497641324996948
smacked,-3.1e-05,-1.13e-05,0.014987230300903319,0.32428935170173645
thread,-3.1e-05,-3.82e-06,-0.023460865020751957,-0.02833133935928345
arguments,-3.1e-05,8.65e-06,0.4161764085292816,0.1727602779865265
stove,-3.09e-05,6.05e-06,-0.04286050796508789,-0.040184766054153435
specifically,-3.09e-05,-1.01e-05,0.026176929473876957,0.08032536506652832
websites,-3.0799999999999996e-05,5.1e-06,-0.046146392822265625,0.117581345140934
ape,-3.07e-05,-7.08e-06,-0.035180330276489265,0.0013831257820129395
wheelchair,-3.07e-05,-1.21e-05,0.05236673355102539,-0.013746380805969238
yer,-3.06e-05,-1.93e-06,0.0031181175727397203,0.0239717960357666
grammar,-3.04e-05,-1.58e-06,-1.084040641784668,-0.024969160556793213
29,-3.0299999999999998e-05,5.21e-06,0.011627674102783205,-0.005652288440614939
delayed,-3.0299999999999998e-05,-4.38e-07,0.10680502653121947,0.15630167722702026
channels,-3.02e-05,8.22e-06,0.024060487747192383,0.08616739511489868
cod,-3.02e-05,3.75e-06,-0.04595208168029785,0.004802912473678589
louder,-3.02e-05,8.07e-06,0.045900821685791016,0.1144728660583496
bear,-3.01e-05,-4.39e-06,-0.021695522591471672,-0.007901987992227076
desktop,-3.01e-05,-2.85e-06,-0.03184986114501953,0.020599998533725742
inability,-2.9999999999999997e-05,9.85e-06,-0.00039577484130859375,0.10733819007873537
140,-2.99e-05,7.63e-06,0.003071943996474147,-0.033340178430080414
machines,-2.98e-05,-9.73e-07,-0.06073586270213128,0.029109993949532512
ufc,-2.97e-05,-3.12e-05,-0.02327919006347656,-0.015192627906799316
chooses,-2.97e-05,2.27e-05,7.693678855895996,0.2510647773742676
deny,-2.97e-05,2.76e-06,1.3286964893341064,0.1465647518634796
shelf,-2.9600000000000005e-05,1.3300000000000001e-05,0.016431331634521484,0.02062493935227394
