Word,Value,Freq,Method,Label
ruined,6.9322815,multi,FFN,sadness
fail,6.919492,multi,FFN,sadness
sun,6.872266,multi,FFN,sadness
lost,6.84931,multi,FFN,sadness
funeral,6.8118925,multi,FFN,sadness
country,6.796478,multi,FFN,sadness
goodbye,6.6669397,multi,FFN,sadness
graduation,6.6395445,multi,FFN,sadness
iphone,6.634771,multi,FFN,sadness
cream,6.623979,multi,FFN,sadness
cheer,6.6193104,multi,FFN,sadness
dog,6.6152573,multi,FFN,sadness
leave,6.5280895,multi,FFN,sadness
reply,6.445085,multi,FFN,sadness
french,6.43386,multi,FFN,sadness
bar,6.3413258,multi,FFN,sadness
cried,6.3225727,multi,FFN,sadness
desperate,6.31998,multi,FFN,sadness
return,6.3112135,multi,FFN,sadness
cry,6.299804,multi,FFN,sadness
left,6.2555213,multi,FFN,sadness
bc,6.205187,multi,FFN,sadness
crack,6.197851,multi,FFN,sadness
asap,6.157589,multi,FFN,sadness
failure,6.1132708,multi,FFN,sadness
pie,6.081815,multi,FFN,sadness
agree,6.0637116,multi,FFN,sadness
taylor,6.063566,multi,FFN,sadness
row,6.020541,multi,FFN,sadness
ago,5.991317,multi,FFN,sadness
facebook,5.9851093,multi,FFN,sadness
ipod,5.9634876,multi,FFN,sadness
wanting,5.9585447,multi,FFN,sadness
memories,5.9114265,multi,FFN,sadness
loss,5.8695,multi,FFN,sadness
cocoa,5.8239403,multi,FFN,sadness
shaq,5.8187013,multi,FFN,sadness
chapter,5.816743,multi,FFN,sadness
fb,5.8130684,multi,FFN,sadness
forget,5.8022547,multi,FFN,sadness
nba,5.801071,multi,FFN,sadness
pen,5.7807436,multi,FFN,sadness
ole,5.7257442,multi,FFN,sadness
quit,5.7160444,multi,FFN,sadness
misss,12.064016294089445,one,SVM,sadness
forlorn,11.98676011080516,one,SVM,sadness
mourning,11.917437904991852,one,SVM,sadness
unloved,11.711675641260983,one,SVM,sadness
sadder,11.462669074358374,one,SVM,sadness
mourn,11.115421751108697,one,SVM,sadness
hiatus,11.030079833250005,one,SVM,sadness
unrepairable,10.934079300449197,one,SVM,sadness
friendzoned,10.669990568033889,one,SVM,sadness
whyyyyy,10.655737723934086,one,SVM,sadness
abandoned,10.634704817424756,one,SVM,sadness
unplayed,10.592432822121848,one,SVM,sadness
discontinued,10.456419369141967,one,SVM,sadness
sorely,10.428595902805869,one,SVM,sadness
moping,10.18845581075661,one,SVM,sadness
beckett,10.107909062496892,one,SVM,sadness
movember,10.011479948327622,one,SVM,sadness
pacing,10.006783457291377,one,SVM,sadness
revive,9.984962162178904,one,SVM,sadness
waaaa,9.67827708810368,one,SVM,sadness
rewatch,9.381083302963694,one,SVM,sadness
grieve,9.313426716091223,one,SVM,sadness
absent,9.236278090922768,one,SVM,sadness
breakup,9.2155242962782,one,SVM,sadness
instagram,9.184324161193276,one,SVM,sadness
devastated,9.090162524671635,one,SVM,sadness
hershel,9.031370427952234,one,SVM,sadness
mfs,8.814127269728473,one,SVM,sadness
maaf,8.809185066222225,one,SVM,sadness
oakland,8.74808646197419,one,SVM,sadness
lonesome,8.726482505108573,one,SVM,sadness
poachers,8.710104271040924,one,SVM,sadness
dryspell,8.69984211424387,one,SVM,sadness
bereaved,8.687549748002157,one,SVM,sadness
wahhhh,8.610967947150806,one,SVM,sadness
90210,8.563118553474734,one,SVM,sadness
copycat,8.498003932648519,one,SVM,sadness
rp,8.47095453208971,one,SVM,sadness
plot,8.450339263009,one,SVM,sadness
ginter,8.425992907636319,one,SVM,sadness
midseason,8.419926693708822,one,SVM,sadness
brokenheart,8.415661644466063,one,SVM,sadness
simba,8.405064554832698,one,SVM,sadness
vanished,8.311588029310673,one,SVM,sadness
withdrawals,8.284506885063513,one,SVM,sadness
waaaaaah,8.280635616286515,one,SVM,sadness
mccoy,8.226738940907042,one,SVM,sadness
lockhart,8.203396564962363,one,SVM,sadness
rg3,8.199668336959133,one,SVM,sadness
sameness,8.18168573533615,one,SVM,sadness
aussie,8.164766424804798,one,SVM,sadness
mia,8.154238050694731,one,SVM,sadness
juliet,8.13314221927049,one,SVM,sadness
fanfictions,8.103362058503247,one,SVM,sadness
wahhhhh,8.0263990167332,one,SVM,sadness
ebay,8.010900478014392,one,SVM,sadness
moes,7.963873639795944,one,SVM,sadness
shriveled,7.909270538343772,one,SVM,sadness
shattered,7.899772942781855,one,SVM,sadness
torn,7.881374321552803,one,SVM,sadness
favre,7.750841964179122,one,SVM,sadness
fsu,7.734192102178484,one,SVM,sadness
sectionals,7.730804448712526,one,SVM,sadness
ellwood,7.713955003992644,one,SVM,sadness
agm,7.68996555274599,one,SVM,sadness
tragic,7.688996388216377,one,SVM,sadness
cali,7.686476851426699,one,SVM,sadness
astray,7.676114799403669,one,SVM,sadness
emo,7.674896595852952,one,SVM,sadness
cascadian,7.674669945516454,one,SVM,sadness
applebees,7.55025088964184,one,SVM,sadness
bitty,7.537280838875296,one,SVM,sadness
bots,7.531723189143221,one,SVM,sadness
deteriorating,7.519664577565407,one,SVM,sadness
desolate,7.508556293875285,one,SVM,sadness
reynolds,7.451924169286604,one,SVM,sadness
mtl,7.426372377506093,one,SVM,sadness
meaningless,7.425525813818748,one,SVM,sadness
nostalgia,7.389704602080647,one,SVM,sadness
docomo,7.389365774097929,one,SVM,sadness
ooc,7.38034458994786,one,SVM,sadness
reconnect,7.346293816369487,one,SVM,sadness
kellen,7.339145880833072,one,SVM,sadness
joes,7.331266828243182,one,SVM,sadness
niagara,7.294136130250729,one,SVM,sadness
drags,7.274360337762992,one,SVM,sadness
spark,7.271557963580472,one,SVM,sadness
android,7.263600080447832,one,SVM,sadness
sims,7.259763947600591,one,SVM,sadness
scenery,7.176883106126187,one,SVM,sadness
twinkie,7.160824417530776,one,SVM,sadness
sim,7.137357265872367,one,SVM,sadness
voldemort,7.112955416111783,one,SVM,sadness
keita,7.107603272294022,one,SVM,sadness
roland,7.068302679443892,one,SVM,sadness
quits,7.059049233748613,one,SVM,sadness
forgotten,7.045792043590849,one,SVM,sadness
macro,7.039698070658245,one,SVM,sadness
fma,6.992828287098786,one,SVM,sadness
leslie,6.956631556209607,one,SVM,sadness
missing,11.40487983481526,multi,SVM,sadness
sadly,11.004720337068758,multi,SVM,sadness
lonely,10.742274403299206,multi,SVM,sadness
miss,9.98476887822676,multi,SVM,sadness
sad,9.774980213238752,multi,SVM,sadness
broken,9.049933745892856,multi,SVM,sadness
tears,8.953386845380972,multi,SVM,sadness
missed,8.468120789852854,multi,SVM,sadness
depressed,8.32066010102459,multi,SVM,sadness
dies,8.254224093203288,multi,SVM,sadness
deleted,8.150402618285627,multi,SVM,sadness
dying,7.917016102108387,multi,SVM,sadness
nba,7.515960095098297,multi,SVM,sadness
bored,7.182826076133184,multi,SVM,sadness
lost,7.179266514130724,multi,SVM,sadness
unfortunately,7.118197942082482,multi,SVM,sadness
anymore,6.952319658304331,multi,SVM,sadness
suicide,6.893750190834659,multi,SVM,sadness
blackberry,6.605401852798571,multi,SVM,sadness
charger,6.603254957076784,multi,SVM,sadness
sorry,6.537413937933083,multi,SVM,sadness
dead,6.444712011314897,multi,SVM,sadness
sadness,6.438939012646728,multi,SVM,sadness
failed,6.388367991834564,multi,SVM,sadness
funeral,6.360862698242789,multi,SVM,sadness
broke,6.325397157611775,multi,SVM,sadness
bc,6.314480974920188,multi,SVM,sadness
gone,6.2305468172886345,multi,SVM,sadness
graduation,6.169920275672088,multi,SVM,sadness
sucks,6.134154580298644,multi,SVM,sadness
ending,6.065542342260954,multi,SVM,sadness
ruined,6.047122259130253,multi,SVM,sadness
goodbye,5.988772144127515,multi,SVM,sadness
fail,5.981413937620551,multi,SVM,sadness
finale,5.921816862496256,multi,SVM,sadness
tumblr,5.877496659016093,multi,SVM,sadness
boring,5.834682571983704,multi,SVM,sadness
loss,5.768409459982023,multi,SVM,sadness
leaving,5.712077755042734,multi,SVM,sadness
empty,5.595742524423679,multi,SVM,sadness
die,5.590187204650526,multi,SVM,sadness
depression,5.416737897294281,multi,SVM,sadness
san,5.414926268601587,multi,SVM,sadness
uni,5.413687786726952,multi,SVM,sadness
episode,5.351059314141663,multi,SVM,sadness
iphone,5.309375553747658,multi,SVM,sadness
ago,5.2832144921163495,multi,SVM,sadness
no,5.257458197230918,multi,SVM,sadness
retired,5.174307522504496,multi,SVM,sadness
chicago,5.157755968562851,multi,SVM,sadness
died,5.131889357538355,multi,SVM,sadness
ended,4.94447646394253,multi,SVM,sadness
league,4.871736453711469,multi,SVM,sadness
left,4.773784606248659,multi,SVM,sadness
kinda,4.74024810015472,multi,SVM,sadness
scene,4.71236801227842,multi,SVM,sadness
quit,4.667828872271154,multi,SVM,sadness
search,4.650886814486858,multi,SVM,sadness
wanting,4.623457953555531,multi,SVM,sadness
depressing,4.619491040134605,multi,SVM,sadness
craving,4.568289638179889,multi,SVM,sadness
completely,4.563616371641238,multi,SVM,sadness
shaq,4.526885223417761,multi,SVM,sadness
delete,4.518091283073296,multi,SVM,sadness
mi,4.495194128815332,multi,SVM,sadness
-.-,4.47643993547393,multi,SVM,sadness
crying,4.464546657066494,multi,SVM,sadness
fml,4.457945329284855,multi,SVM,sadness
aww,4.431195306551712,multi,SVM,sadness
alone,4.423986206347769,multi,SVM,sadness
desperate,4.417450821258355,multi,SVM,sadness
starbucks,4.4110823496270415,multi,SVM,sadness
failure,4.405489660861825,multi,SVM,sadness
excuse,4.364198343269826,multi,SVM,sadness
cancelled,4.335852105548251,multi,SVM,sadness
omg,4.334448978503879,multi,SVM,sadness
forever,4.332014308907179,multi,SVM,sadness
happening,4.312317278893345,multi,SVM,sadness
war,4.268084137827612,multi,SVM,sadness
vacation,4.257707894795367,multi,SVM,sadness
xd,4.256014971710706,multi,SVM,sadness
except,4.217767451782772,multi,SVM,sadness
pie,4.182283667699646,multi,SVM,sadness
disappointed,4.17831259126372,multi,SVM,sadness
toronto,4.1776611644676285,multi,SVM,sadness
wishing,4.166404432364059,multi,SVM,sadness
leave,4.127816309834803,multi,SVM,sadness
leaves,4.113030914771904,multi,SVM,sadness
shitty,4.105312057451124,multi,SVM,sadness
hurts,4.104165065726433,multi,SVM,sadness
cries,4.088196222943273,multi,SVM,sadness
forgot,4.084683080759938,multi,SVM,sadness
buddy,4.060631839669369,multi,SVM,sadness
poor,4.041508514461057,multi,SVM,sadness
soccer,4.040288483342893,multi,SVM,sadness
facebook,4.032713858558344,multi,SVM,sadness
sold,4.010706840492592,multi,SVM,sadness
hurt,3.989877818106989,multi,SVM,sadness
feels,3.9893567658009887,multi,SVM,sadness
losing,3.9875814195987846,multi,SVM,sadness
greenwood,0.4164576530456543,one,LSTM,sadness
austin,0.4067039489746094,one,LSTM,sadness
muted,0.3876403868198395,one,LSTM,sadness
roy,0.3857449889183044,one,LSTM,sadness
exiled,0.3822077214717865,one,LSTM,sadness
pity,0.3453670442104339,one,LSTM,sadness
jimmie,0.3449852466583252,one,LSTM,sadness
gray,0.340345025062561,one,LSTM,sadness
eardrum,0.3403031229972839,one,LSTM,sadness
kylie,0.3398923575878143,one,LSTM,sadness
borked,0.337417870759964,one,LSTM,sadness
boooooo,0.3349525928497314,one,LSTM,sadness
friendzoned,0.331481009721756,one,LSTM,sadness
lockhart,0.3261014521121979,one,LSTM,sadness
unavailable,0.3260197937488556,one,LSTM,sadness
sadder,0.3135478794574737,one,LSTM,sadness
reliving,0.3086515963077545,one,LSTM,sadness
emmy,0.307073175907135,one,LSTM,sadness
longing,0.3044545352458954,one,LSTM,sadness
jiggs,0.3042562305927276,one,LSTM,sadness
penguin,0.3018486797809601,one,LSTM,sadness
awwww,0.3016445636749267,one,LSTM,sadness
judas,0.3015090525150299,one,LSTM,sadness
acrosss,0.3008465468883514,one,LSTM,sadness
abandoned,0.3003876209259033,one,LSTM,sadness
permanently,0.2984170615673065,one,LSTM,sadness
cod,0.2956498563289642,one,LSTM,sadness
shattered,0.295608252286911,one,LSTM,sadness
eli,0.2934073507785797,one,LSTM,sadness
lido,0.2929627001285553,one,LSTM,sadness
hcc,0.2904091775417328,one,LSTM,sadness
facetime,0.2864800691604614,one,LSTM,sadness
nathans,0.2818288803100586,one,LSTM,sadness
enthu,0.2779286503791809,one,LSTM,sadness
mitch,0.2778323590755462,one,LSTM,sadness
lame,0.2755019664764404,one,LSTM,sadness
flashbacks,0.2744852602481842,one,LSTM,sadness
poof,0.2719311416149139,one,LSTM,sadness
cali,0.2702523171901703,one,LSTM,sadness
miata,0.2700049877166748,one,LSTM,sadness
vonnegut,0.2689027786254883,one,LSTM,sadness
mourn,0.268892765045166,one,LSTM,sadness
msu,0.2656578421592712,one,LSTM,sadness
chubber,0.2650249898433685,one,LSTM,sadness
zombies,0.2646740972995758,one,LSTM,sadness
emmerich,0.2621793448925018,one,LSTM,sadness
heartbroken,0.2612662017345428,one,LSTM,sadness
lols,0.2597915530204773,one,LSTM,sadness
trevor,0.2579195201396942,one,LSTM,sadness
skater,0.2575668394565582,one,LSTM,sadness
underachieving,0.2555024027824402,one,LSTM,sadness
paterno,0.2547298669815063,one,LSTM,sadness
misss,0.2544131278991699,one,LSTM,sadness
joan,0.2477438002824783,one,LSTM,sadness
leftover,0.2470902651548385,one,LSTM,sadness
midwood,0.2465983778238296,one,LSTM,sadness
soundtrack,0.2442563772201538,one,LSTM,sadness
tick,0.2437862306833267,one,LSTM,sadness
faces,0.2434311211109161,one,LSTM,sadness
ooc,0.2425086200237274,one,LSTM,sadness
vex,0.2411981076002121,one,LSTM,sadness
î‘î‘î‘î‘î‘î‘î‘rt,0.2410816699266433,one,LSTM,sadness
reynolds,0.2392688244581222,one,LSTM,sadness
lmaoooo,0.2378208190202713,one,LSTM,sadness
overused,0.2364261001348495,one,LSTM,sadness
fades,0.2341179996728897,one,LSTM,sadness
sebastian,0.2328770607709884,one,LSTM,sadness
katniss,0.2327167838811874,one,LSTM,sadness
esque,0.2324410080909729,one,LSTM,sadness
traumatized,0.2317211627960205,one,LSTM,sadness
sheryl,0.2314088344573974,one,LSTM,sadness
boredness,0.2313273847103119,one,LSTM,sadness
bahahahaha,0.2309456467628479,one,LSTM,sadness
copycat,0.2282481789588928,one,LSTM,sadness
vol,0.2273218184709549,one,LSTM,sadness
momofuku,0.2235997319221496,one,LSTM,sadness
nickelback,0.2232662439346313,one,LSTM,sadness
fonda,0.2230795323848724,one,LSTM,sadness
timmies,0.2228504568338394,one,LSTM,sadness
landen,0.2217167317867279,one,LSTM,sadness
destruction,0.2204401195049286,one,LSTM,sadness
1200,0.2200654000043869,one,LSTM,sadness
wahhhhh,0.2189454287290573,one,LSTM,sadness
bojan,0.2184137850999832,one,LSTM,sadness
irony,0.21604785323143,one,LSTM,sadness
replay,0.2158012986183166,one,LSTM,sadness
dissapointment,0.2150315791368484,one,LSTM,sadness
wonka,0.213656336069107,one,LSTM,sadness
cahill,0.2129736989736557,one,LSTM,sadness
portugal,0.2116251140832901,one,LSTM,sadness
soulja,0.2094717472791671,one,LSTM,sadness
moritz,0.2091285586357116,one,LSTM,sadness
huhuhu,0.2089276164770126,one,LSTM,sadness
inconsiderate,0.2076458036899566,one,LSTM,sadness
carless,0.2063854038715362,one,LSTM,sadness
sixers,0.2058022171258926,one,LSTM,sadness
correcting,0.2050321996212005,one,LSTM,sadness
dis,0.2028012126684188,one,LSTM,sadness
degraded,0.2014145255088806,one,LSTM,sadness
rode,0.2007475942373275,one,LSTM,sadness
depressed,0.3729823285883123,multi,LSTM,sadness
closed,0.3647098280489445,multi,LSTM,sadness
dies,0.3532340958714485,multi,LSTM,sadness
:(,0.3485093875389013,multi,LSTM,sadness
happened,0.3378490414470434,multi,LSTM,sadness
fml,0.3334611232082049,multi,LSTM,sadness
sad,0.3323245661126243,multi,LSTM,sadness
missing,0.321977480568669,multi,LSTM,sadness
miss,0.3194027438759804,multi,LSTM,sadness
depressing,0.308699840058883,multi,LSTM,sadness
unfortunately,0.297731265425682,multi,LSTM,sadness
finale,0.2958012074232101,multi,LSTM,sadness
depression,0.2908497326649152,multi,LSTM,sadness
aww,0.2869053572416306,multi,LSTM,sadness
lonely,0.2698690325021743,multi,LSTM,sadness
harry,0.2618536839882532,multi,LSTM,sadness
died,0.2562537477775053,multi,LSTM,sadness
hates,0.2506854120980609,multi,LSTM,sadness
funeral,0.2487770527601242,multi,LSTM,sadness
boring,0.229414589703083,multi,LSTM,sadness
cries,0.2195319235324859,multi,LSTM,sadness
:'(,0.2192883704873648,multi,LSTM,sadness
dying,0.2171418964862823,multi,LSTM,sadness
cry,0.2109122618355534,multi,LSTM,sadness
lost,0.2094455504646668,multi,LSTM,sadness
realise,0.2094037756323814,multi,LSTM,sadness
potter,0.2093908318007985,multi,LSTM,sadness
dead,0.2088788071026404,multi,LSTM,sadness
watched,0.2075715467333793,multi,LSTM,sadness
missed,0.2064659848809242,multi,LSTM,sadness
loss,0.20590698843201,multi,LSTM,sadness
leaving,0.2034027536328022,multi,LSTM,sadness
reality,0.2013095378875732,multi,LSTM,sadness
player,0.1995113218824068,multi,LSTM,sadness
bored,0.1992390975356102,multi,LSTM,sadness
nah,0.1983406484127044,multi,LSTM,sadness
blackberry,0.1976950367291768,multi,LSTM,sadness
chuck,0.1957715776349817,multi,LSTM,sadness
cheer,0.1953308466407987,multi,LSTM,sadness
iphone,0.1942417667462275,multi,LSTM,sadness
tech,0.1901406608521938,multi,LSTM,sadness
ruined,0.1886046942737367,multi,LSTM,sadness
worst,0.1880311093160084,multi,LSTM,sadness
gone,0.185989240805308,multi,LSTM,sadness
poor,0.1823032764451844,multi,LSTM,sadness
lucky,0.1776559954243046,multi,LSTM,sadness
excuse,0.1767589315772056,multi,LSTM,sadness
wtf,0.1746122323804431,multi,LSTM,sadness
sold,0.1741424463689327,multi,LSTM,sadness
killed,0.1661789864301681,multi,LSTM,sadness
tweeted,0.1613392326980829,multi,LSTM,sadness
sadness,0.1604889277368784,multi,LSTM,sadness
club,0.1556505383923649,multi,LSTM,sadness
broke,0.1517789508216083,multi,LSTM,sadness
:o,0.1462651900947094,multi,LSTM,sadness
chicago,0.1450399719178676,multi,LSTM,sadness
anymore,0.1448066051344613,multi,LSTM,sadness
wanting,0.1443202998489141,multi,LSTM,sadness
tears,0.144277653346459,multi,LSTM,sadness
grey,0.1424513384699821,multi,LSTM,sadness
sorry,0.1411462608310911,multi,LSTM,sadness
remembered,0.1409181666870912,multi,LSTM,sadness
broken,0.1408993814672742,multi,LSTM,sadness
episode,0.1408455122043104,multi,LSTM,sadness
empty,0.1343893217188971,multi,LSTM,sadness
ending,0.1333785861109694,multi,LSTM,sadness
joe,0.1309963030119737,multi,LSTM,sadness
shame,0.1277279300349099,multi,LSTM,sadness
sadly,0.1276649619851793,multi,LSTM,sadness
wish,0.1275217152170596,multi,LSTM,sadness
taylor,0.1249375961720943,multi,LSTM,sadness
nba,0.1214450214590345,multi,LSTM,sadness
disappointed,0.1211114704608917,multi,LSTM,sadness
ran,0.1207484869020325,multi,LSTM,sadness
losing,0.1204444154312736,multi,LSTM,sadness
desperate,0.1203831856449445,multi,LSTM,sadness
josh,0.1202163904905319,multi,LSTM,sadness
):,0.1197821867505186,multi,LSTM,sadness
reply,0.1160664577037096,multi,LSTM,sadness
bye,0.1119453679770231,multi,LSTM,sadness
ipod,0.1110705337845362,multi,LSTM,sadness
dang,0.1086918380525377,multi,LSTM,sadness
mirror,0.1082953407118717,multi,LSTM,sadness
realised,0.10789555311203,multi,LSTM,sadness
worse,0.107342848367989,multi,LSTM,sadness
active,0.1071216151118278,multi,LSTM,sadness
goodbye,0.1062355654107199,multi,LSTM,sadness
wo,0.1040428798984397,multi,LSTM,sadness
texting,0.1035054785509904,multi,LSTM,sadness
bad,0.1020431732353956,multi,LSTM,sadness
</3,0.1011834490028294,multi,LSTM,sadness
die,0.1011732297284262,multi,LSTM,sadness
sooooo,0.1001736283302307,multi,LSTM,sadness
except,0.0969860394086156,multi,LSTM,sadness
drunk,0.0969765800982713,multi,LSTM,sadness
ended,0.0960540800140454,multi,LSTM,sadness
sucks,0.0939008852368906,multi,LSTM,sadness
ripped,0.0936432406306266,multi,LSTM,sadness
â˜¹,0.0903560984879732,multi,LSTM,sadness
laid,0.0900260332439627,multi,LSTM,sadness
april,0.0131544790240506,one,Uni,sadness
every1s,0.0131544790240506,one,Uni,sadness
famoos,0.0131544790240506,one,Uni,sadness
alzheimer,0.0131544790240506,one,Uni,sadness
voted,0.0131544790240506,one,Uni,sadness
decent,0.0131544790240506,one,Uni,sadness
browne,0.0131544790240506,one,Uni,sadness
socially,0.0131544790240506,one,Uni,sadness
handicapped,0.0131544790240506,one,Uni,sadness
severely,0.0131544790240506,one,Uni,sadness
disappoint,0.0131544790240506,one,Uni,sadness
prank,0.0131544790240506,one,Uni,sadness
reconnect,0.0131544790240506,one,Uni,sadness
06,0.0131544790240506,one,Uni,sadness
jst,0.0131544790240506,one,Uni,sadness
mangans,0.0131544790240506,one,Uni,sadness
kai,0.0131544790240506,one,Uni,sadness
nooooooooooooooooooooo,0.0131544790240506,one,Uni,sadness
yup,0.0131544790240506,one,Uni,sadness
mistress,0.0131544790240506,one,Uni,sadness
aaahhh,0.0131544790240506,one,Uni,sadness
annd,0.0131544790240506,one,Uni,sadness
optimisations,0.0131544790240506,one,Uni,sadness
nappy,0.0131544790240506,one,Uni,sadness
dual,0.0131544790240506,one,Uni,sadness
suspect,0.0131544790240506,one,Uni,sadness
framerate,0.0131544790240506,one,Uni,sadness
patch,0.0131544790240506,one,Uni,sadness
taylors,0.0131544790240506,one,Uni,sadness
waves,0.0131544790240506,one,Uni,sadness
bridal,0.0131544790240506,one,Uni,sadness
sed,0.0131544790240506,one,Uni,sadness
contests,0.0131544790240506,one,Uni,sadness
welcomee,0.0131544790240506,one,Uni,sadness
district,0.0131544790240506,one,Uni,sadness
condemned,0.0131544790240506,one,Uni,sadness
polo,0.0131544790240506,one,Uni,sadness
nicley,0.0131544790240506,one,Uni,sadness
savin,0.0131544790240506,one,Uni,sadness
newspapers,0.0131544790240506,one,Uni,sadness
typical,0.0131544790240506,one,Uni,sadness
voters,0.0131544790240506,one,Uni,sadness
nigeria,0.0131544790240506,one,Uni,sadness
ne,0.0131544790240506,one,Uni,sadness
itty,0.0131544790240506,one,Uni,sadness
posted,0.0131544790240506,one,Uni,sadness
notwinning,0.0131544790240506,one,Uni,sadness
pace,0.0131544790240506,one,Uni,sadness
vh1,0.0131544790240506,one,Uni,sadness
2come,0.0131544790240506,one,Uni,sadness
anand,0.0131544790240506,one,Uni,sadness
evergreen,0.0131544790240506,one,Uni,sadness
bollywood,0.0131544790240506,one,Uni,sadness
processor,0.0131544790240506,one,Uni,sadness
obsessed,0.0131544790240506,one,Uni,sadness
seperated,0.0131544790240506,one,Uni,sadness
fuse,0.0131544790240506,one,Uni,sadness
christmastime,0.0131544790240506,one,Uni,sadness
nevertheless,0.0131544790240506,one,Uni,sadness
seemed,0.0131544790240506,one,Uni,sadness
epidsode,0.0131544790240506,one,Uni,sadness
toni,0.0131544790240506,one,Uni,sadness
104,0.0131544790240506,one,Uni,sadness
zune,0.0131544790240506,one,Uni,sadness
midwood,0.0131544790240506,one,Uni,sadness
innately,0.0131544790240506,one,Uni,sadness
bam,0.0131544790240506,one,Uni,sadness
=3,0.0131544790240506,one,Uni,sadness
holt,0.0131544790240506,one,Uni,sadness
appraise,0.0131544790240506,one,Uni,sadness
herâ,0.0131544790240506,one,Uni,sadness
¡,0.0131544790240506,one,Uni,sadness
bae,0.0131544790240506,one,Uni,sadness
passion,0.0131544790240506,one,Uni,sadness
bassmonstertiff,0.0131544790240506,one,Uni,sadness
footsteps,0.0131544790240506,one,Uni,sadness
protege,0.0131544790240506,one,Uni,sadness
boodat,0.0131544790240506,one,Uni,sadness
cracks,0.0131544790240506,one,Uni,sadness
shoulders,0.0131544790240506,one,Uni,sadness
dev,0.0131544790240506,one,Uni,sadness
legacy,0.0131544790240506,one,Uni,sadness
rts,0.0131544790240506,one,Uni,sadness
irish,0.0131544790240506,one,Uni,sadness
browns,0.0131544790240506,one,Uni,sadness
sorrows,0.0131544790240506,one,Uni,sadness
appriciating,0.0131544790240506,one,Uni,sadness
ripping,0.0131544790240506,one,Uni,sadness
gotebow,0.0131544790240506,one,Uni,sadness
sport,0.0131544790240506,one,Uni,sadness
seasonisover,0.0131544790240506,one,Uni,sadness
kid(stolen,0.0131544790240506,one,Uni,sadness
dragonsong,0.0131544790240506,one,Uni,sadness
shuttleride,0.0131544790240506,one,Uni,sadness
cockblocks,0.0131544790240506,one,Uni,sadness
butts,0.0131544790240506,one,Uni,sadness
koo,0.0131544790240506,one,Uni,sadness
realspit,0.0131544790240506,one,Uni,sadness
rockin,0.0131544790240506,one,Uni,sadness
illustrate,0.0131544790240506,one,Uni,sadness
:(,0.1872769692453253,multi,Uni,sadness
i,0.1266189759783582,multi,Uni,sadness
miss,0.1243808983486794,multi,Uni,sadness
n't,0.1076537240329696,multi,Uni,sadness
sad,0.0968023885779857,multi,Uni,sadness
but,0.0946267271217749,multi,Uni,sadness
no,0.0808517564604083,multi,Uni,sadness
:'(,0.0782137316473055,multi,Uni,sadness
wish,0.0773370781948013,multi,Uni,sadness
missing,0.0722812237828531,multi,Uni,sadness
could,0.0655537783564821,multi,Uni,sadness
last,0.0646421905329175,multi,Uni,sadness
wo,0.0634732353269834,multi,Uni,sadness
...,0.0629071146607016,multi,Uni,sadness
too,0.062285561726242,multi,Uni,sadness
you,0.0614105920446033,multi,Uni,sadness
want,0.0611500357691313,multi,Uni,sadness
nt,0.0595428520578283,multi,Uni,sadness
without,0.0582139711303514,multi,Uni,sadness
lost,0.0569611340225999,multi,Uni,sadness
missed,0.0556799765879495,multi,Uni,sadness
?,0.0549764696959002,multi,Uni,sadness
bad,0.0548712563592916,multi,Uni,sadness
because,0.0543930472743807,multi,Uni,sadness
anymore,0.0540653778009795,multi,Uni,sadness
someone,0.0527938845820513,multi,Uni,sadness
cry,0.0525803997154536,multi,Uni,sadness
tweet,0.0515716636306182,multi,Uni,sadness
happened,0.0501626432242232,multi,Uni,sadness
never,0.0497572268378245,multi,Uni,sadness
):,0.0492325146483577,multi,Uni,sadness
left,0.0489331761260873,multi,Uni,sadness
do,0.0481496050627814,multi,Uni,sadness
(,0.0481104007091535,multi,Uni,sadness
was,0.0479676614251662,multi,Uni,sadness
why,0.0479550079277583,multi,Uni,sadness
harry,0.0475358194485247,multi,Uni,sadness
moment,0.045827517562453,multi,Uni,sadness
gone,0.0454653906167972,multi,Uni,sadness
text,0.0453157308704876,multi,Uni,sadness
ca,0.0452620056871706,multi,Uni,sadness
even,0.0449086280051279,multi,Uni,sadness
right,0.0442193826024384,multi,Uni,sadness
since,0.0439943926497753,multi,Uni,sadness
potter,0.0436774379818649,multi,Uni,sadness
dead,0.0421260172547277,multi,Uni,sadness
depression,0.0419728690943138,multi,Uni,sadness
leaving,0.041774921964267,multi,Uni,sadness
</3,0.0412936057692783,multi,Uni,sadness
depressed,0.041213689899414,multi,Uni,sadness
concert,0.0411775655264899,multi,Uni,sadness
when,0.0405201060764567,multi,Uni,sadness
like,0.0397095162504429,multi,Uni,sadness
had,0.0396228322355074,multi,Uni,sadness
died,0.0396037200166552,multi,Uni,sadness
....,0.0392937311019636,multi,Uni,sadness
realise,0.039281477144844,multi,Uni,sadness
dies,0.0390763533202385,multi,Uni,sadness
iphone,0.0388964715274495,multi,Uni,sadness
:/,0.0388711788433823,multi,Uni,sadness
watched,0.0385255637241592,multi,Uni,sadness
worst,0.038259942192395,multi,Uni,sadness
unfortunately,0.0382361961028242,multi,Uni,sadness
sorry,0.0381787646962484,multi,Uni,sadness
ago,0.0375641700285968,multi,Uni,sadness
lucky,0.0375405163427993,multi,Uni,sadness
