word,score,word_count
syrups,-0.006243315797539891,29
brand(s,0.0013345088809122293,1
thankyou,0.0010618535000048723,4
diabetics(0,0.0033279443123804715,1
carbs)pop,0.0033279443123804715,1
vanquish,0.0033279443123804715,1
gym,-0.004105561534793701,6
resealable.<br,-0.0006748268360388466,1
/>things,-0.0006748268360388466,1
this:<br,-0.0003141900443976435,2
cap(smaller,-0.0006748268360388466,1
this)<br,-0.0006748268360388466,1
colada)<br,-0.0006748268360388466,1
/>negative,-0.0006748268360388466,1
drops-,-0.0006748268360388466,1
squishing,-0.0006748268360388466,1
bel,0.001378211945023698,1
paese,0.001378211945023698,1
medallions,0.001378211945023698,1
spreadable,0.001378211945023698,1
troubling,0.001378211945023698,1
tuesday,-0.008053647466937642,6
saturday,-0.0004859416710678484,3
ziploc,-0.0015083795862043795,4
wegmans,-0.0016551319190350317,3
weiss,-0.0029108893104906504,1
272.31,-0.0029108893104906504,1
distributed,-0.005988123000506979,10
it:<br,-0.009736573179679102,15
surprising,-0.008113711197282403,10
nutmeg,-0.004220897930859641,4
find?<br,-0.005909575950989468,2
"b001eo7gyy"">newman",-0.005909575950989468,2
own&iquest,-0.005909575950989468,2
2)</a><br,-0.005849862905445206,4
"b002l444oq"">coffee",-0.005909575950989468,2
frustration,-0.007416975181458699,11
packaging</a,-0.0025947696427215303,4
dessert.<br,0.004617631593818159,3
box:<br,-0.0048445779796990485,2
saturated)2,-0.014878224688921667,1
lt;1,-0.005661765099430341,3
is:<br,-0.008958906351642024,2
/>sugar,-0.010986278441775472,13
glucose,-0.010268054251430491,14
alkali,-0.015513509395885713,7
nonfat,-0.012191156758778257,4
cellulose,-0.01515949208649949,3
caseinate,-0.015513509395885713,7
cornstarch,-0.010661960775926177,19
dipotassium,-0.015513509395885713,7
phosphate,-0.01794951589438824,16
mono-,-0.01515949208649949,3
diglycerides,-0.015513509395885713,7
dioxide,-0.011418459310833795,6
silicon,-0.01515949208649949,3
lecithin,-0.01065229770374572,17
chilling,-0.006523650343600972,2
janet,-0.008110377810662612,1
jackson,-0.008110377810662612,1
wardrobe,-0.005162522728872621,2
(-:,-0.008110377810662612,1
ulcer,0.0033246191842044937,1
faves,-0.00671691220325253,9
dare,-0.0046847327835121185,8
reasons:<br,-0.005115316614186061,1
offend!<br,-0.005115316614186061,1
municipal,-0.005115316614186061,1
availing,-0.005115316614186061,1
backpack.<br,-0.005115316614186061,1
allows.**updated,-0.005115316614186061,1
ozarka,-0.005115316614186061,3
talkingrain,-0.005115316614186061,2
plasticy,-0.009078159384011998,8
alway,-0.005115316614186061,1
recipies,3.1865278585125164e-05,2
"b002483tsq"">butternut",0.00031557871863090745,1
pint,-0.005135309481877508,10
jug</a,0.00031557871863090745,1
"b001eq4hvc"">carnation",0.00031557871863090745,1
13-ounce,0.00031557871863090745,1
hilton,0.00031557871863090745,1
tonight,-0.00826533624727918,14
appalled,-0.011324749754627796,8
poison,-0.023939590390329224,17
angry,-0.01519704435588974,24
whiter.<br,-0.00584404114774164,1
brushing,-0.011692946473153488,18
difference.<br,-0.005022042526356927,6
indicator,-0.003908168382104628,6
chart).<br,-0.00584404114774164,1
germs.<br,-0.00584404114774164,1
repaid,-0.0011721740183444733,1
honor,-0.00392474259395082,2
walking,-0.005034891132200183,9
medically,-0.007422041810738544,2
supervised,-0.01368861631451485,1
cals,-0.0028603493287945032,4
thesse,0.006527598375202312,1
reall,0.006527598375202312,1
deliverer,-0.0018757079547503963,1
receiver,-0.0018757079547503963,1
denied,-0.01590543579615769,1
liege,-0.01590543579615769,1
gaufres,-0.01590543579615769,1
pebbles,-0.004753370512083469,3
pretzel,-0.004320610253712572,9
pearls,-0.005872011855972232,4
cigars,-0.013654850434152955,7
shatter,-0.017576766319252785,5
consumption.<br,-0.015387940909503314,6
/>easy,-0.009687099331582431,10
disappionted,-0.011229494938549274,4
cared,-0.007517452087092722,9
locating,-0.0002757010533241555,1
bq,-0.01269165404056063,3
recuring,-0.01269165404056063,3
lowery,-0.010711069423624023,17
unnecessary,-0.005008015220044702,8
shot.<br,-0.007479098105373244,10
gravitate,-0.005704107104781239,1
chance.<br,-0.005704107104781239,1
eb,-0.011104383751680318,22
delieved,-0.0006326383326086216,1
delievy,-0.0006326383326086216,1
charge.it,-0.0006326383326086216,1
formular,-0.0006326383326086216,1
ance,0.006414046002416096,1
blesmishes,0.006414046002416096,1
brightens,0.006414046002416096,1
smooths,0.006414046002416096,1
beauiful,0.006414046002416096,2
honeslty,0.006414046002416096,1
miracles,-0.011565171238309834,6
inviting,-0.010396865665340253,5
180,-0.005407060457109764,10
amazement,-0.0034195302477655785,4
suprisingly,0.00040817082303268174,4
wording,-0.0023270945959181213,2
like.<a,-0.005319788008346222,1
"b001eo5zfq"">world",-0.005319788008346222,1
harbors,-0.005319788008346222,1
porty,-0.0036222553881043494,2
troubles,-0.0024421595167442925,2
thinning,-0.0036222553881043494,1
outgoing,-0.0036222553881043494,1
stinger,0.0014648124702398492,2
enhancers,-0.0013400223671790929,2
chest,-0.008213166591720234,9
hicks,-0.006475417417307957,1
killer,-0.0006361426363097659,2
adder,0.0027499870947212913,1
shredding,-0.001349809231190496,2
chocula)likes,0.0017441953983749652,1
features,-0.005674766968745062,13
crowded,-0.005571466019803969,5
"b0014wyxqk"">izze",-0.005631286102379818,6
fortified,-0.004786138566097023,10
8.4-ounce,-0.0057692693509103716,11
24)</a><br,-0.005459803853537801,13
"b000q3ecxm"">minute",-0.005571466019803969,5
maid,-0.006418041819860163,6
oz</a><br,-0.005571466019803969,5
valls,-0.005571466019803969,5
clementine,-0.007724027278779695,12
igourmet.com,-0.005571466019803969,5
celiacs,-0.007679159098907501,10
caesin,-0.0029848197497146125,1
intollerance,-0.0029848197497146125,1
minimally,-0.010285539867012024,3
buddy,-0.0007318677864532219,2
demolished,-0.007400546840132544,4
plates,-0.00469198064759136,2
1.5l,0.005179257186731168,1
twos,-0.0023690498509677128,1
hurts,-0.006353136759276418,9
coombs,-0.006194099023753855,18
highland,-0.006194099023753855,6
sugarworks,-0.006194099023753855,6
aforementioned,-0.005253876651591714,9
highlands,-0.006194099023753855,12
terrible.<br,-0.006194099023753855,6
/>unfortunately,-0.007789970077957453,25
summation,-0.006194099023753855,6
"mug""",-0.01297710614366224,1
7.25,-0.007902478199333322,4
adjusted,-0.0023930409902751157,8
sugar;<br,-0.003968763889749122,1
practice,-0.007954265915431177,15
steviaplus,-0.003968763889749122,2
either;<br,-0.003968763889749122,1
0.9,-0.003968763889749122,1
modern,-0.009255353031176734,10
barbecue,-0.0038777263443982436,37
fingernails,-0.006962415175512433,4
anywho,-0.007088178899155334,6
godbless,-0.006962415175512433,4
plagued,-0.006747566927870139,1
respected,0.0008117731437156787,2
work.<br,-0.0044374753993708035,9
vermin,-0.006747566927870139,1
insect,-0.0018294702699229977,4
shrub,-0.005521770501425939,2
infested,-0.006747566927870139,1
everything.<br,-0.004929608280788468,3
underneaths,-0.006747566927870139,1
hunted,-0.0038046718019177205,1
uninterested,-0.0038046718019177205,1
avaialbe,-0.006704185440418466,1
fanta,-0.007367417446939726,4
massively,-0.010976161210334491,1
doorstop,-0.0012837216506401698,1
runnier,-0.00039179489070647846,6
suppository,-0.0012837216506401698,1
sippy,-0.0012837216506401698,1
regardless.<br,-0.0025984892628912347,1
growers,-0.0025984892628912347,1
pest,-0.005331787518565155,2
management,-0.010780692700144655,9
gallons,-0.006404690966730414,10
taster,-0.0034855861021417995,5
"b004k30ho2"">disposakups",0.00022398203316697618,1
disposable</a><br,0.00022398203316697618,1
convienience,-0.0007770955107298506,2
permanet,0.00022398203316697618,1
onhand,0.00022398203316697618,1
occuring,-0.012266473338046731,14
manufactures,-0.010973083012884285,22
1.78,-0.0030531003413489088,4
rates,-0.0011618707720056892,20
chocoholic,-8.916509175428977e-05,3
dealers,-0.0015210487283184194,1
assuring,-0.0015210487283184194,1
/>considering,-0.0002664187366220479,1
dried.<br,-0.0002664187366220479,1
crunch.<br,-0.0002664187366220479,1
quick.<br,-0.0002664187366220479,1
complains.<br,-0.0002664187366220479,1
elite,-0.002727226192590832,3
competitors,-0.0031548544490088808,12
names,-0.007798234619849001,5
altogther.<br,-0.00683363637558917,1
mindset,-0.00683363637558917,1
forgetting,-0.00683363637558917,1
exciting,-0.0032766965599330435,5
bewer,-0.00683363637558917,1
"b004i3y4ie"">green",-0.00683363637558917,1
24-count</a,-0.0030908270796665724,4
5.89,-0.007646926149949044,2
overspend,-0.007646926149949044,2
illy,-0.0021235580467667504,5
embarassments,-0.01001495706920347,1
accustomized,-0.01001495706920347,1
overburned,-0.01001495706920347,1
stinking,-0.009503766565582434,2
unknown,-0.009243794186251712,6
interval,0.01313552648939852,1
slower,0.002776187947854396,2
anticipated,-0.0028958902123695494,11
lent,-0.00978787653313096,1
erythritol,-0.00978787653313096,1
tated,-0.00978787653313096,1
yr.old,0.0021467842698378566,1
/>before,-0.002565154770106043,4
hottest,-0.001997309910511831,1
washing,-0.0055823155026034025,4
oat,-0.005372598203157119,11
variety.<br,-0.004236915980495724,8
/>mccann,-0.0035557709289363026,2
10-count,-0.0011162792940012877,1
mum,-0.001892856139165815,1
chooses,-0.001892856139165815,1
toffees,-0.001892856139165815,1
sweets.<br,-0.001892856139165815,1
had!<br,-0.012420710171848554,16
marketable,-0.015598407171006936,10
fired,-0.01524880288703335,18
decaffeinating,-0.0045910990771759926,1
99.9,-0.0045910990771759926,1
guests.<br,-0.0031899128154176046,2
roasts.<br,-0.0059391269550057284,1
sbux,-0.0047449930554284946,4
findings,-0.0059391269550057284,1
find.<br,-0.007364799252973171,3
receipt.<br,-0.007364799252973171,3
specify,-0.0058256317084354435,10
gamble,-0.007364799252973171,3
purchaser,-0.0061811282411629994,4
expired,-0.016503214439088927,42
environmentally,-0.002676798213788061,5
pitch,-0.013087805252022614,3
ingred,-0.007789951237985709,1
shorter,-0.009078823200581522,7
poullex,5.86589827798889e-05,1
motions,5.86589827798889e-05,1
streaking,5.86589827798889e-05,1
similasan,5.86589827798889e-05,1
nolonger,-0.0019459193595442533,1
rocky,-0.017207481005364875,2
/>needs,0.0007126582854107256,1
publix,-0.003539541528875512,5
breakage,-0.004432014482542096,5
hassle.<br,-0.0026255807226455846,2
textures,-0.0011379426899674441,7
gag,-0.007566369973783799,7
graduating,-0.003740634298543834,1
pureed,0.0012770678438331136,2
winn,-0.003740634298543834,1
dixie,-0.0016272634479028054,5
freezing,-8.234808767964663e-05,3
hi,-0.012084755464330115,13
ahmad,-0.00025689586905583265,17
lick,-0.013393691278977226,25
laperm,-0.005941736405608632,1
silent,-0.005941736405608632,1
squeak,-0.005941736405608632,1
audible,-0.005555358545372857,9
perfectly.<br,-0.0026530373140849404,2
dryish,-0.0056617860560800185,1
diameter,-0.0038879228703043132,8
lightweights,-0.0056617860560800185,1
kurig,0.0013672245737992247,3
adores,0.0050462394177965405,3
guayasa,-0.004508269554401825,1
runa,0.0016280381083935132,12
handed,-0.004761034574965176,3
speaks,-0.005801190249185311,2
model,-0.00096399154682634,2
buys,-0.0060505155089222605,7
guayusa,0.0004260227797865148,11
ecuador,-0.010741755784389777,10
cent,-0.013842492650626148,11
eligible,-0.01133672357838259,20
brick,-0.0064746538377670505,8
mortar,-0.007412282756801384,7
9-lives,-0.007412282756801384,7
curled,-0.005922263935741891,8
purring,-0.007412282756801384,7
nuts.<br,-0.009860799607121766,11
/>perhaps,-0.0099788366879208,5
humid,-0.008718129994174975,7
philippines,-0.005894162729127857,2
brazilian,-0.001116389792080857,4
<a,-0.005894162729127857,1
"b000ll0r8i"">vita",-0.005894162729127857,1
11.1-ounce,-0.005894162729127857,1
force,-0.007794105175465423,1
through!<br,-0.007794105175465423,1
salt'n'pepper,-0.007794105175465423,1
customary,-0.000735718802413127,1
longish,-0.000735718802413127,1
england.<br,-0.000735718802413127,1
relatives,0.0007856417192063721,4
laminated,-0.000735718802413127,1
successes,-0.000735718802413127,1
trifle.<br,-0.000735718802413127,1
/>english,-0.000735718802413127,1
sherry,-0.000270350484449106,2
unreal,-0.0035010736277884765,2
goodies].<br,-0.0025220965140882374,1
pilsbury,-0.0030952534195785118,2
frosted,-0.0061369090377370915,3
this!<br,-0.0025220965140882374,1
screaming,-0.0033265156775960348,5
bite!<br,-0.0025220965140882374,1
5-stars,-0.0025220965140882374,1
steaz,-0.0017756640320203583,6
yerba,0.0013120394668452114,5
conditions,-0.004525966375131247,10
fibromyalgia,-0.0050545384222641584,1
saps,-0.0050545384222641584,1
fatigue,-0.004935626935669764,2
fog,-0.0050545384222641584,1
bottle.<br,-0.005917150443543777,18
hah,-0.006776895545638884,2
scotties,-0.012482788488414371,1
tolerablel,-0.012482788488414371,1
smoothering,-0.008489925595616418,5
"/>""puppy",-0.003215065699441766,1
solo,-0.010228732836073633,7
pub,-0.0025074881078095738,2
ire,-0.004145067158582,1
clientele,-0.004145067158582,1
vital,-0.0032792786434932475,4
forged,-0.01667151473957347,13
devours,-0.0011520253540250754,4
resently,0.0038482792162297602,1
patients,0.0038482792162297602,1
nearest,-0.0025487281389689545,2
obtain,-0.0003248841735686862,5
equitable,-0.0016116530735530432,1
stations,0.004730531195837102,2
venison,-0.0034975340623805097,5
meatloaf,-0.0037446847270378686,1
everythng,-0.0037446847270378686,1
jar.:o,-0.0037446847270378686,1
germ,-0.009720318417894303,6
kittens,-0.002651681010719888,5
tupperware,-0.0013857558348742407,5
go!<br,2.1211016525436815e-05,1
/>super,2.1211016525436815e-05,1
ones.<br,-0.002800929800900273,8
ralph,-0.003511419324786402,1
formerly,2.538994827773434e-05,2
niagara,-0.003511419324786402,1
distributing,-0.003511419324786402,1
3701,-0.003511419324786402,1
n.,0.004394055079028476,2
29th,-0.003511419324786402,1
avenue,-0.006858163257250757,2
hollywood,-0.003511419324786402,1
sahlen,-0.005021971540595082,6
15.99,-0.00534233455415991,2
25.99,-0.003511419324786402,1
chivetta,-0.003511419324786402,1
linux,0.0012291257980299028,5
suits,-0.00014622318867623098,5
doogie,0.006474833865067922,1
howls,0.006474833865067922,1
steadily,0.006474833865067922,1
catching,0.0016726615306591462,2
orderd,-0.0014566835740333769,3
cheerios,-0.0035174888510591694,5
chase,-0.0032517098837363135,3
chomp,-0.0028687718910259718,1
morphs,-0.0040680545617548585,1
taste!<br,0.0019654523916713316,3
/>yum,-0.0026470232057628587,2
perfection.<br,-0.005881833034117486,2
renew,-0.0023380737806322333,3
meyer,-0.006649893995483277,1
2.89,-0.006649893995483277,1
meyer.<br,-0.006649893995483277,1
/>make,-0.006297206547415549,3
enter,-0.0038621266819692814,2
exit,-0.012909550722299545,9
up!<br,-0.009702514355439893,6
ears,-0.005005294125287112,8
dewormer,-0.007844347741429374,1
mistakenly,-0.007645327199619108,1
primarily,-0.0027931507676337447,7
reveals,-0.008122208710278755,8
explains,-0.007645327199619108,1
straws.<br,-0.007645327199619108,1
/>sensible,-0.007645327199619108,1
"b0071byok8"">frito",-0.007645327199619108,1
crisps</a,-0.007645327199619108,1
overlook,-0.005272395396058932,6
psychological,-0.007645327199619108,1
quencher,-0.008118176376410196,12
acidify,-0.002669533525768202,1
alkalizing,-0.002669533525768202,1
advocate,-0.002669533525768202,1
hippocrates,-0.002669533525768202,1
bragg,-0.002669533525768202,1
:))),0.00036467572935483376,2
damange,-0.0069618850216405315,1
moss,-0.005119197929094147,4
bounced,-0.008872439571202484,9
flys,-0.0042419800117507594,2
cocunut,0.0015065229813687139,2
curries,0.00801789632176129,2
unappetizing,-0.01560481067769367,11
customize,0.0006427958223715299,2
deems,-0.010120494898534768,1
assert,-0.010120494898534768,1
-as,-0.010120494898534768,1
matters,-0.010132719668790315,33
taste-,-0.010120494898534768,1
gustibus,-0.010120494898534768,1
disputandem,-0.010120494898534768,1
"est"".<br",-0.010120494898534768,1
squeaky.<br,-0.010120494898534768,1
/>you'll,-0.008784894581349362,2
forgive,-0.006362792657261404,3
squeaks,-0.010120494898534768,1
dietetic,-0.010120494898534768,1
obsessively,-0.010120494898534768,1
gut,-0.005955362373439736,2
odorless,-0.007779313507132127,3
months.<br,-0.005598000511559399,3
bedpost,-0.010120494898534768,1
vinaigrettes,0.00031320188999719295,1
b&s,0.00031320188999719295,1
krazy,0.00031320188999719295,1
walnutty,0.00031320188999719295,1
it!)<br,0.00031320188999719295,1
"1/4"".<br",-0.003398517870906896,6
make?<br,-0.003398517870906896,6
44,-0.0033262616710631153,7
boxer,-0.002061091431088008,9
consumes,-0.0019363203925673762,7
bag!<br,-0.003398517870906896,6
sushi.<br,0.0005371538519102615,1
cocktail,0.0013542461559093984,6
lifesaver.which,-0.013581826798326802,4
treat.one,-0.013581826798326802,4
it.this,-0.013581826798326802,4
oddball,-0.006508918248509871,1
crush.<br,-0.006508918248509871,1
aspirations.<br,-0.006508918248509871,1
facet,-0.006508918248509871,1
stronger.<br,-0.002230492526004026,3
feelings,-0.006733065141838589,16
dishwater,-0.005405596844332952,2
different.<br,-0.006641820593593164,3
hyperbole,-0.023445512534381124,4
exaggeration,-0.01706167567014442,6
reportedly,-0.023445512534381124,4
reconstitute,-0.004715686206407474,6
genious,-0.007772768924078264,1
devil,-0.007772768924078264,1
himself,-0.0029040690246383513,13
/>point,-0.007772768924078264,1
freaking,-0.006182543487478824,4
11gm,-0.007772768924078264,1
salty.not,-0.004121045879231436,4
mdr,-0.003604928222387874,1
a.<br,-0.0047788142035433984,2
castellana,0.01167126285918736,1
st,-0.00904746335295638,12
petersburg,-0.005404037671056964,2
russia,-0.005404037671056964,1
taylors,-0.005404037671056964,1
finnish,-0.005404037671056964,1
stockmens,-0.005404037671056964,1
united,-0.005547133280992664,25
27th,-0.005404037671056964,1
greater,-0.006136633393825599,13
potatoe,-0.0036946227965589584,7
programs,-0.0033083513024757846,2
network,-0.009866709556458013,8
neely,-0.0012926206211947525,1
rub,-0.0030361332506659883,27
4oz,-0.0012926206211947525,1
7.95,-0.0012926206211947525,1
can't,-0.0077566905066002315,2
maintained,-0.0007639043609303068,4
bait,-0.013191265267654672,15
conformation,0.0030865858996306393,1
showing.<br,0.0030865858996306393,1
tempted,-0.01115266528158538,21
owning,0.0030865858996306393,1
"shape,<br",-0.011902192711180154,2
nursery,-0.011902192711180154,2
plant.<br,-0.011902192711180154,2
/>dont,-0.011902192711180154,2
vender,-0.011902192711180154,2
belgium,0.0005120242120998834,1
spaces,-0.0021279836712104344,1
postage,-0.018165910551271435,16
flavvors,-0.010463770576752723,4
/>salt,-0.008625572322187644,18
/>tuscan,-0.010463770576752723,4
/>n.y,-0.010463770576752723,4
size.<br,-0.009302234545961255,5
chicaronnes,0.0003415954631054774,1
wave,-0.004264815755135108,2
justifies,-0.01757097042598616,4
trip.<br,-0.008359813070467985,1
brief,-0.004935876042649465,9
motels,-0.008359813070467985,1
everyone!<br,0.0049774950632127,1
link,-0.007021424676801065,12
rec'd,0.003203000153080211,2
reviewing,-0.008564864904897367,14
boggling,-0.01068053815960108,1
amazon.com/gp/help/seller/at-a-glance.html?ie=utf8&isamazonfulfilled=0&orderid=103-7071944-5595443&marketplaceseller=1&seller=a3jw437i54sei1,-0.01068053815960108,1
oct,-0.01068053815960108,1
/>*****inquire,-0.01068053815960108,1
finalizing,-0.01068053815960108,1
purchase*****<br,-0.01068053815960108,1
~,-0.008616838148234619,12
sits,-0.00315344568670399,12
cluttering,-0.01068053815960108,1
uploading,-0.01068053815960108,1
barbecued,-0.00012034192051740117,3
delicacies,-0.001904783975724058,2
appearance.<br,-0.003699170995053767,1
/>fast,-0.005014226204551353,2
/>q,-0.003699170995053767,1
barbecue?<br,-0.003699170995053767,1
originated,-0.003997572535017753,2
methods,-0.0016248739075317208,7
barbary,-0.003699170995053767,1
pirates,-0.003699170995053767,1
outdors,-0.003699170995053767,1
flame,-0.003699170995053767,1
3months,0.0023752776003433005,1
minimize,-0.008166662083470631,2
4.34,0.0005757332222128753,1
scrubbing,-0.006325987043140534,1
chair,-0.004302925655136076,3
assembled,-0.0004905089165549725,1
detail,-0.005428486166939061,15
ras,0.004140965380938724,3
hanout,0.004140965380938724,2
moroccan,0.008045563804650253,3
marinading,0.004140965380938724,1
spelled,0.004140965380938724,1
hanoud,0.004140965380938724,1
istanbul,0.004140965380938724,1
angelina,0.004140965380938724,1
food-,0.0062438585648184625,2
/>otherwise,-0.00033278832919071027,4
11/10,-0.01618360956531736,8
defective,-0.019164871608995177,40
microwaves.<br,-0.01618360956531736,8
gouges,-0.018281590363379414,6
badly,-0.014434398838298395,42
airplane,-0.014801161057687138,12
unblemished,-0.018281590363379414,6
lights,-0.00239729013176922,6
successfully,-0.006310181421188948,2
"b000eujlhe"">wasa",-0.005895881748050063,2
4.9-ounce,-0.005895881748050063,2
10)</a,-0.005895881748050063,2
merchants,-0.0031329472788713462,15
pea,-0.006902446074731947,16
struck,-0.006835355026656478,9
mountian,0.0004784561088915022,2
francaie,0.0004784561088915022,2
mccormacks,0.0001512623712187633,1
seasonings.<br,0.0001512623712187633,1
item.<br,-0.011924532989819027,25
lemonade.<br,-0.009475690186251691,4
epic,-0.009475690186251691,4
depressed,-0.0063577958975968496,7
zevia,-0.004014755881216843,1
lorann,-0.004254185345085312,3
sf,-0.0027306578911379296,3
torani,-0.004014755881216843,1
mouthfeel.<br,-0.0044575204367477755,2
whipping,-0.004014755881216843,1
released,-0.009848061055930089,16
original-,0.001432702203868151,1
favorie,0.001432702203868151,1
outside.<br,-0.010492851520228011,6
awarding,0.001432702203868151,1
saurday,0.001432702203868151,1
weekday,0.001432702203868151,1
all!<br,-0.004047575472257449,5
/>waffles,-0.0005607655815644345,1
laugh,-0.012314383818327165,15
manufacturers,-0.013105324978028195,47
purchases.<br,-0.01186819015675519,5
waxy,-0.008967271403449733,14
5grams,-0.006635910030599917,1
ingridients,-0.006635910030599917,1
grande,0.00033662397948016134,2
disneyland,0.0033786054261630244,1
cuz,-0.005208228813983927,2
:o),-0.008343215431596036,2
pasteurization,-0.0076847425445218205,2
tazo,-0.005147303995679386,14
belong,-0.004974367403253078,6
radically,-0.004974367403253078,6
destroyed,-0.010336563078623537,3
buyit,-0.003974245854327213,1
cholesteral,-0.0024602661206305737,2
/>yesterday,-0.0010481417512285891,2
marvelous,0.00034160046971919654,4
resealed,-0.003094871579002453,1
cooking!<br,-0.003094871579002453,1
recipe:<br,-0.0020846154737288692,2
fifth,-0.009242476796158977,11
/>10,-0.003094871579002453,1
/>remove,-0.005143053772426356,2
cupboard.<br,-0.003094871579002453,1
/>decant,-0.003094871579002453,1
cookies!<br,-0.0004567235165814053,2
weights,0.00458448502283621,1
glossy,-0.0008487772406818595,5
automated,0.00458448502283621,1
soda.<br,-0.005226610345508789,16
geyser,-0.007675923895925128,7
color.<br,-0.009370190982450299,9
davis,-0.0009847826803403828,4
wheatgrass,-0.005910902470617046,56
goodly,-0.005747892625076929,9
promised.<br,-0.007397535554739826,13
blades,-0.004905769031976887,10
taller,-0.00591090247061705,8
camera,-0.00591090247061705,8
memory,-0.004346847372598625,13
rats,-0.00591090247061705,8
bunnies,-0.005872396283322207,10
aready,-0.00591090247061705,8
fne,-0.00591090247061705,8
jut,-0.0051754757049127,9
decalcify,-0.012936144905688706,4
remedied,-0.011593581779549519,5
16.5,-0.0073333901708732205,7
downsize,-0.0073333901708732205,7
strain,-0.006007341209078732,3
gunk,-0.013015363688860512,10
displeasure,-0.013601706734537703,9
horrendous,-0.014035598977541633,18
standpoint,-0.011263202933760577,13
/>fyi,-0.014573263954704967,11
finicky,-0.005799694958439335,18
calico,-0.0012840449945118355,1
essentials,-0.0020573008352075704,5
gather,-0.00025018031331759026,1
rat,-0.014517231144017158,8
tartar,-0.0017493164915322271,6
buildup,-0.002549007859198961,2
professionally,-0.008935007248413968,5
confusion,-0.005484677367146307,3
strianese,-0.0026787162419698992,1
fifteen,-0.003478459274272912,3
brutal,-0.0026787162419698992,1
cento,-0.007512463780973034,24
depends,-0.0065598231013705285,28
d.o.p,-0.012042752250584534,36
overlooked,-0.0026787162419698992,1
sarnese,-0.0026787162419698992,1
nocerino,-0.0026787162419698992,1
grower,-0.0026787162419698992,1
mob,-0.0026787162419698992,1
genetically,-0.011987008615841233,51
ersatz,-0.0026787162419698992,1
maestro,-0.002060823901134275,2
disease----,-0.015786108044170154,3
amiss,-0.013666092589625067,7
reservations,-0.015786108044170154,3
proceeded,-0.011054584964421034,5
recommmend,-0.015786108044170154,3
lana,0.004821816673566596,5
snowflake,0.004160990025908783,2
hanley,0.0012236830186399554,1
cormoro,0.0012236830186399554,2
comfort,-0.003933988590710298,11
vow,0.0012236830186399554,1
renewal,0.0012236830186399554,1
hanleys,0.0012236830186399554,1
paris,-0.008238117421253376,22
gap,0.0014238724586175522,3
years!!<br,0.0012236830186399554,1
/>lana,0.0012236830186399554,1
/>smiles,0.0012236830186399554,1
vt,0.0012236830186399554,1
puente,-0.0031563515936795738,1
1.75-ounce,-0.0037440177350216187,3
afghanistan,-0.010041220648604177,7
quailty,-0.005155122073277501,2
ingridents,-0.008812663670881496,1
deployed,-0.003409751652778444,8
troops,0.00796265507948495,2
auction,-0.003853525532031199,2
layering,-0.0029514652549793635,1
uncooked,-0.014624345177328664,22
harden,-0.00852672581844672,8
arranged,-0.0029514652549793635,1
cheesecakes,-0.0005277782554670315,2
cheesecake,-0.001136599603026601,11
glazed,-0.007419271665026035,13
springform,-0.0029514652549793635,2
mangos,-0.0015716299351818937,3
poached,-0.0029514652549793635,1
layered,-0.0026068259391710553,2
cake.<br,-0.0029514652549793635,1
shallow,-0.012770246339385354,7
sucre,-0.0029514652549793635,2
fluted,-0.0029514652549793635,1
sided,-0.005127068794372462,4
crumb,-0.0029514652549793635,1
blind,-0.006636675578663724,3
patisserie,-0.0029514652549793635,1
stabilized,-0.0029514652549793635,1
dextrose,-0.0028243476776745715,5
sectioned,0.00523556722067345,1
quibble,0.00523556722067345,1
waxed,0.00521231797509851,2
beause,-0.006367334797250806,2
collertors,-0.006367334797250806,1
forcing,-0.0055441339605461805,8
fascists,0.007153460906993132,1
fortune,-0.01132024303740704,23
multiplication,-0.0026278592799644685,1
theme,-0.008438521756214545,16
calming,0.000595376441868009,3
senses.<br,0.007098297033177611,1
/>snowflake,0.007098297033177611,1
substantive,0.00016888307716423392,1
complex,0.001202448722769287,13
snacks.<br,-0.0010203920783245241,2
~15,0.00016888307716423392,1
microwaving,-0.01528652888358376,34
bonded,0.00016888307716423392,1
sandwich.<br,0.0014317969416439763,2
appease,-0.000997400985555335,2
ranging,-0.007514543512811543,1
avoderm,-0.007514543512811543,1
merck,-0.007514543512811543,1
homestyle,-0.005182006931955853,9
evangers,-0.007514543512811543,1
litter,-0.005478057059826976,10
cat.<br,-0.0045627600095053825,2
rejected,-0.008837891419367073,2
freakin,-0.0014547628079647744,2
kahlua,0.007771592727185635,3
messing,-0.0019517294701290667,4
dunes,-0.0006401385918919307,1
swirling,-0.006361961342093613,2
versitile,0.003056108383098035,2
cooking:<br,-0.0006401385918919307,1
deepen,-0.0006401385918919307,1
richness.<br,-0.0006401385918919307,1
mole,-0.0006401385918919307,1
granache,-0.0006401385918919307,1
chai,-0.003915731166706835,14
umph,-0.0006401385918919307,1
milligrams,-0.010383969335695537,13
disputed,-0.006304141261304418,1
:-(,-0.010787294279827966,14
wimpy,-0.002554554935359192,6
delicous,-0.009670146977344606,6
substitution,-0.008028168138953958,17
longed,-0.011543703153450527,6
walnuts.<br,-0.001245593743272669,1
salad.<br,-0.001245593743272669,1
maternity,0.003375103169916353,1
ward,0.003375103169916353,1
alpaca,0.003375103169916353,1
millay,0.003375103169916353,1
cria,0.003375103169916353,1
herd,0.003375103169916353,1
calorie[no,-0.0060162643540873735,1
you]snacks,-0.0060162643540873735,1
satisfying.to,-0.0060162643540873735,1
