,Word,Value,Freq
1400,dangerous,-0.02639603667088155,34
7164,material,-0.02639467967519178,2
2749,cnn,-0.026393137600351453,5
1492,orangutan,-0.026335822130125457,5
932,islam,-0.02633524451669085,2
2,given,-0.026321458540181107,26
2339,desserted,-0.026301319968143194,1
1757,harm,-0.026254693348526214,25
7562,births,-0.026245279012140937,1
5476,walking,-0.02622577850728307,6
4560,focus,-0.026204805544564384,14
7476,insuring,-0.026192714718275098,1
2084,brains,-0.026065348970045588,3
5939,prepared,-0.026040382717894953,4
3160,resources,-0.02603660667275641,18
3079,caring,-0.02603230878338201,5
5826,skunks,-0.026022669753242477,2
3525,manner,-0.026009044586614703,5
4847,ilness,-0.02600558950743,1
2015,constant,-0.025984324673322373,8
2363,confusing,-0.025983230337839246,2
682,either,-0.025971339458865227,43
5375,egregious,-0.02596567212814059,1
1556,apparently,-0.025941453050175083,56
4716,miles,-0.02593818141930566,10
8095,machine,-0.02588471802289704,1
7622,insignificant,-0.025877999492748233,2
7623,comparison,-0.025877999492748233,2
2515,elderly,-0.025804028765824324,4
93,waiting,-0.02579493163384644,11
3542,handed,-0.025791056629931072,3
1701,agencies,-0.025788491268700524,4
3614,ol',-0.02578845306506078,1
5582,delusional,-0.025774875809000092,2
5830,unable,-0.025765316604397764,3
8582,convey,-0.025762239289032724,1
433,coffee,-0.025756546911634943,20
5030,majorly,-0.02575292499581061,1
6670,invasion,-0.0257371747407427,3
8478,hunting,-0.025735309109337585,1
8453,sneaking,-0.025723578570589756,1
3253,suppose,-0.02570618697602109,7
3725,emissions,-0.025668869692390472,3
3224,fluid,-0.0256650618843424,5
333,massive,-0.025621228655265428,10
372,church,-0.025600408520230475,4
5216,puppet,-0.025536611415677056,1
4362,outcome,-0.025529807101033163,5
29,shitty,-0.025508728681443972,4
1934,rejected,-0.025495010321629687,4
472,sure,-0.025474862590067683,126
920,pretty,-0.025474483101897896,73
5482,daunting,-0.02546995518719486,1
2468,playing,-0.02545323102031541,18
6749,goods,-0.025438063439533566,4
244,around,-0.025429667577338208,93
4257,seldom,-0.02539146101651617,1
6414,relocated,-0.02538639499334769,2
1612,teacher,-0.025381485482181887,18
6551,autopsy,-0.025377837205515813,1
573,less,-0.025365702939736987,47
1683,paying,-0.025346798373128688,15
2055,anymore,-0.025324782590382247,22
745,kind,-0.025317859937200836,108
705,surfer,-0.025301143292967926,2
1375,somebody,-0.025292031563163127,17
1886,pride,-0.025268427585043905,1
1910,harder,-0.025255333388152605,8
7210,stealing,-0.025239785657440835,3
4285,bomb,-0.025206552906450613,6
6786,residents,-0.025180290638759026,4
442,where,-0.025145496465640235,150
8847,scarred,-0.025142620088088912,1
11,just,-0.025111394304610492,769
2805,bob,-0.025104038504747028,3
3570,star,-0.02507928792393519,4
1189,east,-0.025068018092928242,37
7186,apes,-0.0250420254990516,1
6427,rested,-0.025017061041639053,1
5302,execute,-0.02500274831393834,1
7228,harmless,-0.024938542247681706,2
304,seen,-0.024937369016593425,35
8484,scotus,-0.024936012474910528,1
4328,reality,-0.024934183914562296,9
4959,luxurious,-0.024922624456264822,1
536,neighborhoods,-0.024914068764951405,4
407,inflated,-0.024894857782960196,2
2646,pure,-0.024875506453146054,3
690,ok,-0.02485214790541067,11
4534,ads,-0.02482729146062838,6
4935,housed,-0.02482728370084676,2
8285,consume,-0.024781122865966666,1
1794,preserved,-0.024772835813578767,3
6099,regime,-0.0247511827967168,3
7636,cocunuts,-0.024741610319551573,3
8674,markets,-0.024716588401086363,1
3661,rings,-0.024687615729936347,1
1275,pay,-0.02465056990798414,27
2976,load,-0.024636301724054184,2
4855,rothschild,-0.024634491112606533,1
5650,deals,-0.024618381365962314,3
708,danger,-0.024603678556318186,23
5688,lazy,-0.024577701228439035,3
2173,existed,-0.024575700489175227,2
6603,consulate,-0.02452421485482968,3
5406,trash,-0.02452143912058601,3
2266,extra,-0.02452056755529733,2
1960,liquid,-0.024518147073556623,1
6517,villas,-0.024461890826028038,1
8038,tea,-0.024407363027223933,1
7240,lighter,-0.024375343681612278,1
1928,/,-0.02432696200764789,15
3751,cool,-0.024320918231988942,7
5343,si,-0.024212006038716802,1
4227,email,-0.024192523408651228,2
693,wrong,-0.02418411554079031,66
1967,produce,-0.024183495358720542,4
3868,stuck,-0.02415935260939876,13
6096,nato,-0.024130756995473557,3
6314,glenarden,-0.024099049603356598,1
3921,adding,-0.024082670008627318,4
3690,protective,-0.024073994756920396,2
6472,supplements,-0.02406343469594238,3
8239,rated,-0.02404904676765069,2
1709,horse,-0.024034852560594552,4
5379,spot,-0.0240019886079903,3
778,obvious,-0.023986743829020434,8
2962,appropriately,-0.023984427266061727,3
1461,cut,-0.02397671431721836,12
3377,gash,-0.023937980156670254,1
3086,throughout,-0.023937291046144893,3
4701,schools,-0.023922438785803562,10
2034,anxiety,-0.023912905757511326,2
3780,lesson,-0.02387990073005764,3
2878,heads,-0.023862675406412348,5
6510,unreal,-0.02386071084526305,2
7890,aggravated,-0.023857072431159084,2
3857,coast,-0.02379338359355064,3
169,if,-0.023764634493144744,409
4707,abhorrent,-0.02374947018373829,1
2143,red,-0.023738879727189015,9
6522,analyze,-0.023708598033492435,1
6523,opposing,-0.023708598033492435,1
6268,explosives,-0.023702161277585433,2
3362,misfortune,-0.023695316193574224,3
3532,prodded,-0.023650498992138003,1
844,stay,-0.023625836228707262,29
6134,combat,-0.02360700567408502,4
554,certainly,-0.02359746528365565,18
7794,loans,-0.023593172925981766,1
2881,salmon,-0.023552652755806914,1
754,reason,-0.023536949219657814,78
242,changes,-0.0235317816281448,18
7015,deportation,-0.023526681928317836,1
8137,abducted,-0.023519949318390094,2
6166,darkness,-0.023508998203509924,1
3266,lack,-0.02349334114296022,14
871,continue,-0.0234841342825003,40
2184,donald,-0.023467116806429076,35
3061,val,-0.023458209050669095,8
6089,items,-0.023455241107943513,3
1225,history,-0.02343893331448995,11
5369,slaughter,-0.023434394579858422,2
7522,turbines,-0.023416211177588173,3
7259,replaced,-0.023401281418424662,2
5682,frank,-0.02339275564776447,1
4954,elevated,-0.023387937325070517,1
2371,head,-0.023375871798112704,14
897,far,-0.023374194601688422,50
3977,conscious,-0.023344196803445003,2
7907,ahem,-0.023335381751594025,1
3471,wind,-0.023328290587668925,5
460,talking,-0.023288663314365726,32
1271,location,-0.0232843381982493,5
318,worry,-0.02325568021574177,34
1991,preventing,-0.02319112244029926,3
989,employment,-0.023184615716807484,1
401,low,-0.023178436681247916,11
3656,quit,-0.0231615568471991,9
4229,plan,-0.02313367182111349,9
639,virus,-0.023105426196887782,26
324,sort,-0.023085685074653403,40
6768,riled,-0.023026021777433302,1
1735,accept,-0.023025123768902346,10
405,prices,-0.02298428586215892,10
1547,vaquita,-0.022961435689289544,1
4771,unemployment,-0.022893167597860233,2
5397,credit,-0.022889993004380757,4
7997,risking,-0.022862535271771813,2
426,got,-0.02285073456174777,84
1696,honestly,-0.022832607780528476,13
216,always,-0.022831388211926797,113
7358,outdated,-0.022798460866920413,2
5716,comprehend,-0.022745246577662973,3
3209,turkey,-0.02273967376772049,11
1698,house,-0.022729323753520114,28
2519,claims,-0.02270746761253433,13
7731,respiratory,-0.022643159384498523,2
4516,chicago,-0.022634668015286994,9
5017,illusion,-0.022632438582156418,1
3950,plus,-0.022628918962543407,7
6894,shits,-0.022585494755047928,1
3252,rewarding,-0.022583040079721384,1
694,choices,-0.022537177026708925,7
7646,shining,-0.022530949475479702,1
7306,controls,-0.0225114412811656,3
2061,mutual,-0.022493912955561024,1
3555,dollars,-0.022487040786217875,14
5186,caffeine,-0.02244479387609935,3
7825,ache,-0.022426046839438427,1
8016,cashed,-0.02242155510048849,1
1188,middle,-0.022404638364782035,55
6740,ya,-0.022401421752195352,1
855,insults,-0.022388152425636222,2
1796,spend,-0.022336682673145248,14
269,reform,-0.02228918616121813,2
6951,hatred,-0.022270480935879015,5
1283,environmentalism,-0.022228313903327378,1
6651,murdering,-0.022202382541640767,2
5094,resort,-0.02219584666024519,5
8470,chopping,-0.022184072541497984,1
3239,un,-0.02218306998577866,11
1589,meet,-0.0221461758521737,6
354,states,-0.02214547731842475,41
1618,scheme,-0.022134949419656415,1
1120,donate,-0.02211007812319547,11
2750,grow,-0.02210323478403201,9
1383,campaign,-0.022088428908749083,13
1583,election,-0.02205411455854227,34
1537,school,-0.02203151748009374,43
6780,paints,-0.022021354259677023,1
86,at,-0.022007295389850086,386
1607,special,-0.021986772065587013,7
2211,bacteria,-0.021964628117203566,13
8160,paralysis,-0.021933396176067346,4
331,felt,-0.021928905861930997,39
7277,painless,-0.02190255878021245,1
5175,confronted,-0.021895021781825126,2
6445,replace,-0.021881700971759704,3
449,gun,-0.02182719184920048,41
7514,desk&gt,-0.021819911897600026,1
679,threatened,-0.021806703209590515,7
337,economy,-0.021804941330795177,11
700,scary,-0.021804432153527235,44
1533,tortured,-0.02179651312399077,8
4214,manipulation,-0.021783171297310264,1
4215,scenes,-0.021783171297310264,1
3421,harbor,-0.021754111543784076,2
4524,europe,-0.0217104100587711,8
1691,believed,-0.02170490586156299,5
1835,concern,-0.02169505464794019,10
2473,yeah,-0.021667740989993252,9
6979,disperse,-0.02162956394699947,1
8103,factually,-0.021527878745267147,1
183,bad,-0.021508536234238818,186
2495,isis,-0.02150735628052074,31
7823,jerk,-0.021475499388715288,3
4622,stomachs,-0.0214541809083863,1
943,countries,-0.021422671232739287,82
5419,exotic,-0.021389344690101467,1
586,third,-0.02135528506758559,12
3251,fairly,-0.02134183609643302,6
1631,office,-0.021328806529501795,23
5028,sacramento,-0.02131151612154233,1
5857,nightclub,-0.021274858046143805,1
2062,unknown,-0.021271033672002032,4
5831,predators,-0.021270450434567306,1
1033,amusement,-0.021251258253473054,5
5092,originally,-0.02118318231561383,2
3768,dwelling,-0.021167632791757107,1
1841,decent,-0.021165603467053637,4
1399,effects,-0.02116198572606617,18
6540,update,-0.021157184780050166,2
4148,avail,-0.021146083710768846,1
8330,chat,-0.021073640386718585,2
3036,allegedly,-0.021073090342973704,3
712,whether,-0.02105985476938962,20
8161,unnerving,-0.02104996477863067,1
492,worried,-0.021018837432451722,35
3474,administrative,-0.02101677637510416,2
3641,contained,-0.020999471826032026,1
1636,crimes,-0.020981938629323103,25
334,wall,-0.02095628677507418,7
2343,smoking,-0.02095241795171437,11
4675,allegations,-0.02094231845907319,4
8610,axed,-0.02092738991346288,1
8515,documents,-0.020922111276495264,3
4314,conversation,-0.0209191849603777,4
2031,heartening,-0.02091455752305785,1
1664,blame,-0.020894870923371358,27
6741,jews,-0.02089181096281274,6
6953,oregon,-0.020885974900560742,2
263,thank,-0.020845956507933108,11
3826,demolish,-0.02082771099045478,1
7305,equipment,-0.020801747279390697,3
1773,particular,-0.020799712060937513,14
1242,california,-0.020726358420909922,13
4375,st,-0.02070713676432647,2
1235,americans,-0.020699199628943687,21
1898,heinous,-0.020695116170152336,2
441,every,-0.020652460712188136,75
6820,oversight,-0.020625273505656974,2
4690,outright,-0.02060073835328145,2
3765,french,-0.020600476514849128,4
4135,digital,-0.02058060033183852,2
3402,dealing,-0.02056466521637327,7
2115,pulled,-0.0205512734378046,3
5387,monday,-0.020509084545886604,3
2708,estimated,-0.020504936342295742,4
1473,highest,-0.020495620860744284,6
