,Word,Value,Freq
9774,crowded,-0.1231895709894338,14
7312,blah,-0.12296690487529999,17
15736,34;float&#34,-0.12270875229084148,15
7276,volumn,-0.12245841257298534,16
2149,junk,-0.12243005683578552,204
20804,confusion.2,-0.12223695540365956,1
12157,retract,-0.12194350091191217,26
16521,100-piece,-0.12152507390987326,1
11352,d20-derived,-0.12148575868949482,1
21247,weightless,-0.1212822128853988,12
17519,unwavering,-0.12081036545703419,1
6346,deteriorate,-0.12043921884254907,1
17803,yourger,-0.11923942601027844,1
4579,unusable,-0.11861873024412634,33
2562,careening,-0.11838962750308671,1
1947,jammed,-0.11796003732194475,5
5168,overpriced,-0.11772863818514559,114
13075,soooooooo,-0.1176434272829277,17
12110,unreadable,-0.11704076638302986,1
11922,garbage!.,-0.11702749741787996,17
9857,intenstines,-0.11665906071251331,1
2071,broke,-0.11599669347855211,272
11486,9.99,-0.11594789939730853,19
16344,waaaaay,-0.11583436022501248,10
17028,buts,-0.11572305755404,15
17534,creepiest,-0.11522476094040796,1
14905,stomper,-0.11519122937129145,1
13955,plub,-0.11502553553507538,1
5358,terrible,-0.11462813669494942,82
1716,fingerpaints,-0.11444541142442777,19
1067,instead,-0.11437131810645919,777
11316,flop,-0.11430814604309021,20
15587,34;t&#34,-0.1142392992105859,13
6850,squeaker,-0.11413619267674452,9
7099,wasted,-0.113858870535081,48
14875,opoly,-0.11355028961115707,1
715,lost,-0.11303833475403548,493
8861,thrift,-0.11300586750287885,12
8284,crappy,-0.11300477265274649,34
7804,wasting,-0.11258845766493449,24
13213,stalls.&#34,-0.11231622667513508,17
13597,worthless,-0.11184325834473444,36
20646,mimdwear,-0.11124674063189566,1
5004,instinctively,-0.11080403011039908,1
7854,seperates,-0.11053498903601551,14
9024,wantedto,-0.1103872644248245,6
5902,fanatical,-0.11036072606175237,1
19364,okld,-0.11035398395023743,16
14118,crawls,-0.1102283204267011,37
13506,packaging--,-0.11004239951038286,1
19831,crumples,-0.10993613958337492,1
3837,yikes,-0.10947326077676067,47
6219,liquid,-0.10917578912149613,20
7039,trapped,-0.10844538839634969,4
2182,basically,-0.10823613953771545,341
20597,alrger,-0.10819972846635362,1
17255,duh,-0.10782664176467545,1
14678,derails,-0.10743807855607429,2
16052,reduction!!i,-0.10710375750814904,13
14212,hopper,-0.10707898628783236,17
11388,finially,-0.10686646796544183,1
7967,ghost,-0.10666643615812363,28
12385,installation,-0.10661072727622539,15
9217,broader,-0.10580216377591617,13
15377,inability,-0.10569874827978835,13
3507,"icebreaker""/conference",-0.10530060368294589,19
1486,cheap,-0.10526658603777121,936
2273,stiff,-0.10478427492430412,45
12675,drool,-0.10409446778368195,2
12094,funit,-0.10391293537925528,1
4967,annoying,-0.1037902825806099,337
2903,skipbows(wildcards,-0.1035943558031846,1
1290,drags,-0.10357481187084847,46
19278,amuses,-0.10272971470210324,16
9200,steep,-0.10268716864128709,19
7353,attacked,-0.10256075120599646,3
15487,shatter,-0.10254529276548853,11
17538,chistmas,-0.10235695090339862,2
11199,wobbles,-0.10216313275387773,32
14522,@#$,-0.10202787612361598,1
2240,enlighten,-0.10184097192354861,16
6225,emperial,-0.10158337775148085,1
3867,bummer,-0.10152179624303909,36
19288,bustling,-0.10084484621285278,12
16060,blobs,-0.10073687304929513,1
9532,visible-,-0.1005308594954446,1
14951,shabby,-0.10049001420810932,1
11469,34;get&#34,-0.10000930900647313,12
6998,thankfully,-0.09971242350909743,38
15120,inconsistency,-0.09950710440784603,3
8097,theyare,-0.09934346167518615,1
8354,poop,-0.09914734895796995,14
4462,flimsier,-0.09905777450165099,9
1537,tired,-0.09850824078976321,112
18022,kidsother,-0.09776495530751,1
21278,glazing,-0.09775092289707371,1
5849,mirrored,-0.09772935921714797,13
16101,ditch,-0.09742501132801062,10
13949,loloverall,-0.0973118782196215,1
9139,frills,-0.097206127171873,3
8050,improve,-0.09678271795425429,49
14840,kerplunk,-0.09663567062157741,1
18518,stairs&#34;.,-0.09644558697288122,11
3106,hideous,-0.09629784040790246,18
6059,severely,-0.09592309550244371,18
15499,dismantle,-0.095861734021065,20
14727,educationalsuppppppper,-0.09574662405226975,1
4057,intented,-0.09569528615459671,1
16483,necessitates,-0.09557124141379394,17
5500,mothers,-0.09541138684996087,1
13185,becauase,-0.09517536893281453,1
10370,smartlab,-0.09512980090635814,3
15320,recommed,-0.09506496035894971,2
13176,gardering,-0.09497748115596183,1
14618,cleen,-0.09485391854029279,1
14445,chompin,-0.09476779242389477,1
7831,deliver,-0.09473305910055595,25
9205,34;beach,-0.0946891146227341,1
14132,interchanging,-0.09454818300676426,1
10071,topled,-0.09422892569369073,1
19763,theses,-0.09410348569114486,11
8554,jokers,-0.09388893244037631,21
10520,grossly,-0.09385403188169428,1
14645,unevenly,-0.09291719337336996,17
21395,mutliplication,-0.09273921016917455,1
21420,frigid,-0.09196158271138279,1
21594,don't(i,-0.0918619639616804,1
7744,-----,-0.0917489942523558,1
13973,find-,-0.09174213659322102,1
6818,smock,-0.09170374129316508,42
3855,faint,-0.09169374168918415,34
15243,getogther,-0.09161662284257949,1
6812,apron,-0.09120976725602385,24
18696,eventual,-0.09101789852999702,1
18697,purge,-0.09101789852999702,1
12632,clubscons:-doesn't,-0.09099766131442148,1
9504,4year,-0.09092063463323419,1
14824,b003f82i2wit,-0.09067319982451971,1
7278,contrary,-0.08998652992076758,21
21710,vista,-0.08982206146921828,18
5585,earplugs,-0.08922977361560272,1
5672,bpa,-0.08862540465989933,24
6601,returned,-0.08835206005110177,291
16778,lalaloopsy,-0.08824560210598102,2
12863,repackaged,-0.08822705058955334,28
15133,groovy,-0.08815802682752549,1
11588,pointless,-0.08812731506294479,71
2017,negative,-0.08806296184688406,142
3198,idiotic,-0.0876525392442371,13
